Frequency [GHz]	Zx real [Ohm/m]	Zy real [Ohm/m]
2.095662399480432992e-07	2.323938647146498261e+04	3.837858352622298844e+04
2.164389086064020114e-07	2.385815405237645246e+04	3.945252133261255949e+04
2.235369645909794139e-07	2.449721395022405341e+04	4.056167864146030479e+04
2.308677994187169850e-07	2.515723164610173990e+04	4.170721046690769435e+04
2.384390470093720426e-07	2.583889444537747477e+04	4.289030970147521293e+04
2.462585916350547006e-07	2.654291219341458418e+04	4.411220835827390692e+04
2.543345761304648365e-07	2.725629140147788348e+04	4.535594111124767369e+04
2.626754103723835758e-07	2.797084899868060529e+04	4.661094373779305170e+04
2.712897800372467241e-07	2.870884032072426635e+04	4.790710383903362526e+04
2.801866556459195443e-07	2.947103387033283798e+04	4.924577116331837169e+04
2.893753019050950594e-07	3.025822335307117828e+04	5.062833972363170324e+04
2.988652873550382326e-07	3.107122850386532809e+04	5.205624924924006336e+04
3.086664943337274455e-07	3.191089594062853939e+04	5.353098668494532467e+04
3.187891292677645596e-07	3.276703886635550953e+04	5.503924761756735097e+04
3.292437333007768907e-07	3.361753476675812271e+04	5.655172608850878896e+04
3.400411932703706463e-07	3.449592245221261692e+04	5.811380588543794147e+04
3.511927530450727317e-07	3.540311662633248488e+04	5.972711367054337461e+04
3.627100252330649086e-07	3.634006199019109044e+04	6.139332945196417859e+04
3.746050032748993774e-07	3.730773422608010878e+04	6.311418833325573360e+04
3.868900739327976195e-07	3.830714101353051956e+04	6.489148232022960292e+04
3.995780301895269929e-07	3.933304389821211225e+04	6.671854654864143231e+04
4.126820845702951630e-07	4.034313415375401382e+04	6.853845695912507654e+04
4.262158829015325345e-07	4.138635004844039941e+04	7.041805084363710193e+04
4.401935185208874400e-07	4.246377792872656573e+04	7.235928550570814696e+04
4.546295469532399562e-07	4.357653976750872243e+04	7.436418243811356660e+04
4.695390010680058238e-07	4.472579433248339046e+04	7.643482942794237169e+04
4.849374067335232931e-07	4.591273839282301924e+04	7.857338273070139985e+04
5.008407989848212921e-07	4.713860796542432945e+04	8.078206931571885070e+04
5.172657387216018967e-07	4.833691402767219552e+04	8.297018743251510023e+04
5.342293299538352136e-07	4.957301022321241180e+04	8.522799472087714821e+04
5.517492376129122323e-07	5.084964386211140663e+04	8.755984619398570794e+04
5.698437059469141914e-07	5.216814435895685165e+04	8.996817011102975812e+04
5.885315775191450570e-07	5.352988472613129852e+04	9.245547436530717823e+04
6.078323128297229089e-07	5.493628300359045534e+04	9.502434909580448584e+04
6.277660105806500796e-07	5.638880373553016398e+04	9.767746938442185638e+04
6.483534286054720147e-07	5.781667989134841628e+04	1.003170914347431244e+05
6.696160054853222944e-07	5.927768822833013837e+04	1.030242364488570747e+05
6.915758828738524922e-07	6.078660994205448515e+04	1.058201615579745121e+05
7.142559285543126448e-07	6.234501633886711352e+04	1.087077782815109385e+05
7.376797602527731619e-07	6.395453025568398880e+04	1.116900936213804234e+05
7.618717702322991504e-07	6.561682774992268241e+04	1.147702131933186756e+05
7.868571506936852863e-07	6.733363984485455148e+04	1.179513444608970894e+05
8.126619200091945450e-07	6.903177913407381857e+04	1.211310292063916568e+05
8.393129498166364485e-07	7.075405364053093945e+04	1.243704750836138701e+05
8.668379930019773693e-07	7.253280967771816358e+04	1.277161577199455351e+05
8.952657125996391396e-07	7.436989954229415162e+04	1.311715611214215751e+05
9.246257116405743783e-07	7.626723627649001719e+04	1.347402835511210142e+05
9.549485639791965964e-07	7.822679566024373344e+04	1.384260412761954649e+05
9.862658461312820294e-07	8.025061826866693445e+04	1.422326724377819337e+05
1.018610170155975315e-06	8.226603777036353131e+04	1.460569697327350441e+05
1.052015217616159169e-06	8.429056024535933102e+04	1.499249984889504267e+05
1.086515774652537176e-06	8.638147639218633412e+04	1.539198782112804183e+05
1.122147768207980340e-06	8.854096357351371262e+04	1.580457689431529725e+05
1.158948303439811928e-06	9.077127055803511757e+04	1.623069671555041859e+05
1.196955702359042833e-06	9.307471986221073894e+04	1.667079102208826516e+05
1.236209543736769070e-06	9.545371016880581737e+04	1.712531810342810641e+05
1.276750704319264407e-06	9.784048903649009299e+04	1.758450926990435401e+05
1.318621401394748678e-06	1.002131084818834352e+05	1.804527943004680274e+05
1.361865236756082925e-06	1.026635373459341645e+05	1.852116042406737979e+05
1.406527242105236574e-06	1.051943273676677200e+05	1.901264780771214864e+05
1.452653925946781372e-06	1.078081139697073813e+05	1.952025338834512804e+05
1.500293322019216825e-06	1.105076190026540862e+05	2.004450575791549927e+05
1.549495039314631713e-06	1.132956535794703086e+05	2.058595084340383764e+05
1.600310313738701654e-06	1.161156866666423884e+05	2.113631912033289555e+05
1.652792061464893799e-06	1.188872638071227557e+05	2.168378981462863449e+05
1.706994934038407828e-06	1.217497340769180737e+05	2.224921466357731551e+05
1.762975375287203917e-06	1.247060782918370969e+05	2.283318246886754932e+05
1.820791680099462520e-06	1.277593750227447454e+05	2.343630134178160806e+05
1.880504055128583443e-06	1.309128038014115155e+05	2.405919933644814591e+05
1.942174681489024486e-06	1.341696484314999543e+05	2.470252510386258655e+05
2.005867779508234000e-06	1.374933900779697287e+05	2.536089341744007252e+05
2.071649675602067297e-06	1.407198027591934951e+05	2.600954856281667307e+05
2.139588871343421664e-06	1.440520247793580929e+05	2.667947617979379138e+05
2.209756114795903333e-06	1.474935261273684446e+05	2.737137389337477507e+05
2.282224474186896537e-06	1.510478905894852942e+05	2.808596220698793768e+05
2.357069413996727979e-06	1.547188194812797010e+05	2.882398525277850567e+05
2.434368873543112862e-06	1.585101355019740586e+05	2.958621156650578487e+05
2.514203348142796913e-06	1.624172976657864347e+05	3.037211783210678841e+05
2.596655972934872394e-06	1.661592601286320714e+05	3.113828760755743715e+05
2.681812609453013329e-06	1.700239392472972977e+05	3.192958371539834188e+05
2.769761935036891063e-06	1.740153594816121622e+05	3.274683016696444829e+05
2.860595535175745131e-06	1.781376772724872280e+05	3.359087799682138721e+05
2.954407998880380251e-06	1.823951853701985674e+05	3.446260614898519707e+05
3.051297017182871440e-06	1.867923173046173470e+05	3.536292239220548072e+05
3.151363484866476280e-06	1.913336520020373282e+05	3.629276426526439027e+05
3.254711605531848180e-06	1.956951157670422690e+05	3.720084083212644910e+05
3.361449000108768764e-06	2.001595158393735182e+05	3.813232463726942660e+05
3.471686818926559579e-06	2.047703247152555268e+05	3.909435620408885297e+05
3.585539857459816780e-06	2.095323438321518770e+05	4.008793733823974617e+05
3.703126675869923221e-06	2.144505320893795288e+05	4.111410269932479132e+05
3.824569722466998750e-06	2.195300110120301542e+05	4.217392087833120022e+05
3.949995461220647668e-06	2.247760700842371152e+05	4.326849551040095394e+05
4.079534503452449404e-06	2.298551898017530330e+05	4.434367287690129015e+05
4.213321743847289341e-06	2.349903816049928428e+05	4.543608665737753036e+05
4.351496500925044872e-06	2.402939806467719027e+05	4.656432585492897779e+05
4.494202662119142613e-06	2.457715097973321972e+05	4.772956535450466909e+05
4.641588833612781958e-06	2.514286730479632097e+05	4.893301857109030243e+05
4.793808495089106764e-06	2.572713614508200844e+05	5.017593871329077519e+05
4.951020159556351225e-06	2.633056592535350355e+05	5.145962008835148299e+05
5.113387538414320594e-06	2.692007525336784893e+05	5.272886537080194103e+05
5.281079711934330620e-06	2.750804774540474755e+05	5.400473510169701185e+05
5.454271305329836335e-06	2.811530263769371668e+05	5.532244663838029373e+05
5.633142670601352205e-06	2.874247229138173279e+05	5.668337217165553011e+05
5.817880074344935696e-06	2.939020980573018896e+05	5.808892889295626665e+05
6.008675891719681185e-06	3.005918969821551000e+05	5.954058047012884635e+05
6.205728806776500758e-06	3.075010860693409923e+05	6.103983857161462074e+05
6.409244019356456972e-06	3.143188109467198956e+05	6.253332604059905279e+05
6.619433458774388568e-06	3.210178855020317133e+05	6.401667575105082942e+05
6.836516004510238809e-06	3.279366544114905410e+05	6.554867151759900153e+05
7.060717714137765353e-06	3.350823224925437826e+05	6.713090867461200105e+05
7.292272058728313350e-06	3.424623308426974691e+05	6.876503487502154894e+05
7.531420165974376510e-06	3.500843645882540732e+05	7.045275180609526578e+05
7.778411071286482598e-06	3.579563608871728648e+05	7.219581696147850016e+05
8.033501977124735881e-06	3.658109884902925114e+05	7.394694215130192460e+05
8.296958520834915102e-06	3.734031807583846967e+05	7.566281868749842979e+05
8.569055051268345481e-06	3.812443569365855656e+05	7.743496693470540922e+05
8.850074914473438512e-06	3.893426823854804388e+05	7.926523230860029580e+05
9.140310748756224233e-06	3.977065902464636019e+05	8.115552074477249989e+05
9.440064789417603028e-06	4.063447902235430665e+05	8.310780068345856853e+05
9.749649183484097127e-06	4.152662776531332638e+05	8.512410511936461553e+05
1.006938631476026946e-05	4.242784333818008890e+05	8.716935112594167003e+05
1.039960913954120295e-05	4.328337452823230415e+05	8.914311329845710425e+05
1.074066153333432437e-05	4.416696263431052794e+05	9.118160447229183046e+05
1.109289864895222712e-05	4.507952777545441058e+05	9.328694741769171087e+05
1.145668728634872662e-05	4.602202024576069671e+05	9.546133452058348339e+05
1.183240627458378028e-05	4.699542150396624347e+05	9.770703006560244830e+05
1.222044686631488820e-05	4.800074519548427197e+05	1.000263725939920521e+06
1.262121314522546164e-05	4.903021955169788562e+05	1.024049730262809317e+06
1.303512244681508904e-05	4.998835056134682964e+05	1.046612977234269027e+06
1.346260579298911035e-05	5.097790322060046019e+05	1.069916179841379169e+06
1.390410834090069648e-05	5.199990799403392011e+05	1.093983604730840772e+06
1.436008984651260800e-05	5.305542914003209444e+05	1.118840314367533196e+06
1.483102514336102853e-05	5.414556581904799677e+05	1.144512193133146735e+06
1.531740463702079875e-05	5.527145323820729973e+05	1.171025974280736176e+06
1.581973481578601704e-05	5.643426383344886126e+05	1.198409267773218686e+06
1.633853877809860416e-05	5.750776808064148063e+05	1.224174969321292127e+06
1.687435677727375848e-05	5.860862863322411431e+05	1.250630714630901581e+06
1.742774678408917511e-05	5.974559161250875331e+05	1.277954069015653804e+06
1.799928506782476860e-05	6.091984098790090065e+05	1.306173485482582124e+06
1.858956679635688644e-05	6.213259955676501850e+05	1.335318350147452904e+06
1.919920665593282809e-05	6.338513021777736722e+05	1.365419012835819973e+06
1.982883949127071257e-05	6.467873728603796335e+05	1.396506818687637104e+06
2.047912096665083489e-05	6.588622893726438051e+05	1.425983630647201324e+06
2.115072824868794552e-05	6.710210841586807510e+05	1.455788392038512975e+06
2.184436071149428344e-05	6.835786233601834392e+05	1.486570592589561129e+06
2.256074066496859061e-05	6.965479836933601182e+05	1.518362287155554397e+06
2.330061410696924993e-05	7.099426707218246302e+05	1.551196581822091015e+06
