time	wake_longitudinal
1.4292740593793163e-10	-10817979767046.71
1.431250236863511e-10	-10795787028991.924
1.4332291466980368e-10	-10773563606276.648
1.4352107926607618e-10	-10751309456474.912
1.4371951785347776e-10	-10729024537102.098
1.439182308108407e-10	-10706708805614.828
1.44117218517521e-10	-10684362219410.918
1.4431648135339925e-10	-10661984735829.266
1.445160196988812e-10	-10639576312149.795
1.4471583393489862e-10	-10617136905593.36
1.4491592444290993e-10	-10594666473321.664
1.4511629160490105e-10	-10572164972437.184
1.4531693580338598e-10	-10549632359983.08
1.4551785742140763e-10	-10527068592943.12
1.4571905684253847e-10	-10504473628241.6
1.459205344508814e-10	-10481847422743.254
1.4612229063107036e-10	-10459189933253.172
1.4632432576827106e-10	-10436501116516.727
1.465266402481818e-10	-10413780929219.486
1.4672923445703417e-10	-10391029327987.123
1.469321087815938e-10	-10368246269385.338
1.4713526360916096e-10	-10345431709919.791
1.473386993275716e-10	-10322585606035.986
1.4754241632519775e-10	-10299707914119.227
1.477464149909485e-10	-10276798590494.492
1.479506957142707e-10	-10253857591426.39
1.4815525888515015e-10	-10230884873118.984
1.4836010489411012e-10	-10207880391715.99
1.485652341322157e-10	-10184844103300.277
1.4877064699107197e-10	-10161775963894.064
1.4897634386282556e-10	-10138675929458.764
1.491823251401652e-10	-10115543955894.902
1.4938859121632268e-10	-10092379999042.023
1.495951424850734e-10	-10069184014678.621
1.4980197934073725e-10	-10045955958522.047
1.5000910217817932e-10	-10022695786228.416
1.5021651139281066e-10	-9999403453392.543
1.5042420738058902e-10	-9976078915547.838
1.5063219053801963e-10	-9952722128166.232
1.5084046126215594e-10	-9929333046658.094
1.5104901995060043e-10	-9905911626372.13
1.512578670015052e-10	-9882457822595.324
1.5146700281357298e-10	-9858971590552.828
1.5167642778605771e-10	-9835452885407.889
1.5188614231876538e-10	-9811901662261.754
1.5209614681205474e-10	-9788317876153.605
1.5230644166683808e-10	-9764701482060.451
1.5251702728458206e-10	-9741052434897.049
1.5272790406730841e-10	-9717370689515.816
1.5293907241759469e-10	-9693656200706.758
1.5315053273857507e-10	-9669908923197.365
1.5336228543394117e-10	-9646128811652.527
1.5357433090794273e-10	-9622315820674.455
1.5378666956538845e-10	-9598469904802.59
1.5399930181164667e-10	-9574591018513.525
1.5421222805264691e-10	-9550679116220.83
1.5442544869487805e-10	-9526734152275.262
1.5463896414539286e-10	-9502756080964.242
1.5485277481180632e-10	-9478744856512.066
1.5506688110229695e-10	-9454700433079.74
1.5528128342560767e-10	-9430622764764.887
1.5549598219104656e-10	-9406511805601.656
1.557109778084876e-10	-9382367509560.652
1.559262706883715e-10	-9358189830548.836
1.561418612417064e-10	-9333978722409.438
1.5635774988006884e-10	-9309734138921.865
1.565739370156043e-10	-9285456033801.625
1.567904230610282e-10	-9261144360700.223
1.5700720842962652e-10	-9236799073205.09
1.5722429353525678e-10	-9212420124839.47
1.5744167879234858e-10	-9188007469062.367
1.5765936461590462e-10	-9163561059268.42
1.578773514215014e-10	-9139080848787.828
1.5809563962528994e-10	-9114566790886.277
1.5831422964399676e-10	-9090018838764.82
1.5853312189492446e-10	-9065436945559.814
1.587523167959527e-10	-9040821064342.814
1.5897181476553888e-10	-9016171148120.496
1.5919161622271895e-10	-8991487149834.553
1.594117215871083e-10	-8966769022361.623
1.5963213127890244e-10	-8942016718513.18
1.5985284571887794e-10	-8917230191035.457
1.6007386532839308e-10	-8892409392609.35
1.6029519052938875e-10	-8867554275850.332
1.6051682174438922e-10	-8842664793308.363
1.60738759396503e-10	-8817740897467.791
1.6096100390942358e-10	-8792782540747.266
1.611835557074303e-10	-8767789675499.651
1.6140641521538906e-10	-8742762254011.935
1.6162958285875326e-10	-8717700228505.132
1.6185305906356452e-10	-8692603551134.197
1.6207684425645353e-10	-8667472173987.931
1.6230093886464156e-10	-8642306049088.812
1.6252534331593852e-10	-8617105128393.216
1.6275005803874786e-10	-8591869363790.856
1.6297508346206467e-10	-8566598707105.015
1.6320042001547725e-10	-8541293110092.349
1.6342606812916775e-10	-8515952524442.822
1.6365202823391324e-10	-8490576901779.597
1.6387830076108633e-10	-8465166193658.947
1.6410488614265606e-10	-8439720351570.173
1.6433178481118874e-10	-8414239326935.499
1.645589971998488e-10	-8388723071109.974
1.6478652374239953e-10	-8363171535381.405
1.65014364873204e-10	-8337584670970.233
1.6524252102722581e-10	-8311962429029.465
1.6547099264003002e-10	-8286304760644.559
1.6569978014778386e-10	-8260611616833.352
1.6592888398725766e-10	-8234882948545.95
1.6615830459582562e-10	-8209118706664.644
1.663880424114667e-10	-8183318842003.806
1.6661809787276542e-10	-8157483305309.8125
1.668484714189127e-10	-8507013913588.105
1.670791634897067e-10	-9784889891992.227
1.6731017452555372e-10	-10324303588034.414
1.675415049674689e-10	-10309524955028.793
1.6777315525707719e-10	-10294725888432.01
1.6800512583661414e-10	-10279906359991.674
1.682374171489268e-10	-10265066341416.334
1.6847002963747444e-10	-10250205804375.43
1.6870296374632953e-10	-10235324720499.219
1.6893621992017922e-10	-10220423061378.7
1.691697986043234e-10	-10205500798565.715
1.694037002446798e-10	-10190557903572.643
1.6963792528778188e-10	-10175594347872.521
1.6987247418078063e-10	-10160610102898.945
1.7010734737144522e-10	-10145605140046.008
1.703425453081639e-10	-10130579430668.256
1.7057806843994497e-10	-10115532946080.625
1.7081391721641744e-10	-10100465657558.395
1.710500920878321e-10	-10085377536337.123
1.7128659350506221e-10	-10070268553612.6
1.7152342191960445e-10	-10055138680540.79
1.7176057778357974e-10	-10039987888237.775
1.7199806154973414e-10	-10024816147779.703
1.7223587367143973e-10	-10009623430202.727
1.7247401460269538e-10	-9994409706502.953
1.727124847981277e-10	-9979174947636.393
1.7295128471299192e-10	-9963919124518.89
1.7319041480317267e-10	-9948642208026.086
1.7342987552518496e-10	-9933344168993.342
1.7366966733617497e-10	-9918024978215.703
1.7390979069392093e-10	-9902684606447.832
1.7415024605683404e-10	-9887323024403.957
1.7439103388395935e-10	-9871940202757.81
1.7463215463497655e-10	-9856536112142.58
1.7487360877020095e-10	-9841110723150.85
1.7511539675058425e-10	-9825664006334.545
1.7535751903771556e-10	-9810195932204.867
1.7559997609382214e-10	-9794706471232.258
1.7584276838177035e-10	-9779195593846.318
1.7608589636506662e-10	-9763663270435.768
1.7632936050785813e-10	-9748109471348.389
1.7657316127493385e-10	-9732534166890.959
1.768172991317254e-10	-9716937327329.205
1.7706177454430794e-10	-9701318922887.738
1.7730658797940098e-10	-9685678923750.002
1.7755173990436944e-10	-9670017300058.217
1.7779723078722434e-10	-9654334021913.318
1.7804306109662459e-10	-9638629059374.855
1.7828923130187485e-10	-9622902382461.12
1.785357418729309e-10	-9607153961148.81
1.787825932803975e-10	-9591383765373.162
1.790297859955302e-10	-9575591765027.838
1.7927732049023601e-10	-9559777929964.875
1.795251972370745e-10	-9543942229994.629
1.797734167092586e-10	-9528084634885.715
1.800219793806555e-10	-9512205114364.945
1.802708857257876e-10	-9496303638117.273
1.8052013621983345e-10	-9480380175785.742
1.8076973133862845e-10	-9464434696971.424
1.8101967155866609e-10	-9448467171233.354
1.8126995735709858e-10	-9432477568088.479
1.8152058921173788e-10	-9416465857011.602
1.8177156760105656e-10	-9400432007435.32
1.8202289300418886e-10	-9384375988749.965
1.8227456590093134e-10	-9368297770303.55
1.8252658677174408e-10	-9352197321401.697
1.8277895609775135e-10	-9336074611307.604
1.8303167436074276e-10	-9319929609241.957
1.83284742043174e-10	-9303762284382.893
1.8353815962816778e-10	-9287572605865.93
1.837919275995149e-10	-9271360542783.914
1.84046046441675e-10	-9255126064186.953
1.8430051663977756e-10	-9238869139082.371
1.8455533867962288e-10	-9222589736434.629
1.8481051304768284e-10	-9206287825165.287
1.8506604023110204e-10	-9189963374152.926
1.8532192071769936e-10	-9173616352233.055
1.8557815499596584e-10	-9157246728198.234
1.8583474355507027e-10	-9140854470797.736
1.8609168688485695e-10	-9124439548737.666
1.8634898547584752e-10	-9108001930680.865
1.8660663981924187e-10	-9091541585246.842
1.8686465040691894e-10	-9075058481011.725
1.8712301773143784e-10	-9058552586508.188
1.8738174228603868e-10	-9042023870225.398
1.876408245646436e-10	-9025472300608.957
1.8790026506185756e-10	-9008897846060.83
1.8816006427296948e-10	-8992300474939.307
1.8842022269395306e-10	-8975680155558.912
1.8868074082146772e-10	-8959036856190.377
1.8894161915285962e-10	-8942370545060.547
1.8920285818616254e-10	-8925681190352.348
1.894644584200989e-10	-8908968760204.71
1.8972642035408069e-10	-8892233222712.508
1.899887444882103e-10	-8875474545926.512
1.9025143132328175e-10	-8858692697853.303
1.9051448136078133e-10	-8841887646455.242
1.907778951028888e-10	-8825059359650.385
1.9104167305247822e-10	-8808207805312.43
1.9130581571311895e-10	-8791332951270.656
1.915703235890766e-10	-8774434765309.869
1.9183519718531404e-10	-8757513215170.319
1.9210043700749224e-10	-8740568268547.668
1.923660435619714e-10	-8723599893092.896
1.9263201735581185e-10	-8706608056412.27
1.9289835889677488e-10	-8689592726067.26
1.9316506869332396e-10	-8672553869574.487
1.9343214725462556e-10	-8655491454405.659
1.9369959509055008e-10	-8638405447987.513
1.9396741271167297e-10	-8621295817701.74
1.9423560062927554e-10	-8604162530884.94
1.9450415935534614e-10	-8587005554828.544
1.9477308940258088e-10	-8569824856778.769
1.9504239128438565e-10	-8552620403936.4795
1.9531206551487376e-10	-8535392163457.356
1.9558211260887174e-10	-8518140102451.51
1.9585253308191718e-10	-8500864187983.624
1.9612332745026044e-10	-8483564387072.853
1.9639449623086566e-10	-8466240666692.743
1.9666603994141182e-10	-8448892993771.176
1.9693795910029362e-10	-8431521335190.3125
1.972102542266225e-10	-8414125657786.519
1.974829258402277e-10	-8396705928350.309
1.9775597446165714e-10	-8379262113626.281
1.980294006121785e-10	-8361794180313.051
1.9830320481378023e-10	-8344302095063.188
1.9857738758917242e-10	-8326785824483.162
1.9885194946178792e-10	-8309245335133.266
1.9912689095578333e-10	-8291680593527.556
1.9940221259603995e-10	-8274091566133.79
1.996779149081648e-10	-8256478219373.368
1.9995399841849162e-10	-8238840519621.256
2.0023046365408188e-10	-8219431205369.06
