Frequency [GHz]	Zx imag [Ohm/m]	Zy imag [Ohm/m]
8.952657125996391396e-07	1.945561195321175270e+06	1.346941480103606358e+06
9.246257116405743783e-07	1.939924109359942609e+06	1.342863189847995294e+06
9.549485639791965964e-07	1.934102156675807666e+06	1.338651153156764107e+06
9.862658461312820294e-07	1.928089274614151567e+06	1.334300983851410914e+06
1.018610170155975315e-06	1.922206154684570385e+06	1.330088238159474451e+06
1.052015217616159169e-06	1.916379301049702335e+06	1.325950816686899634e+06
1.086515774652537176e-06	1.910361357311948435e+06	1.321677709586296463e+06
1.122147768207980340e-06	1.904146056722610956e+06	1.317264467083867639e+06
1.158948303439811928e-06	1.897726927016650559e+06	1.312706493476678384e+06
1.196955702359042833e-06	1.891097283672830788e+06	1.307999042346948292e+06
1.236209543736769070e-06	1.884250222952831304e+06	1.303137211619396228e+06
1.276750704319264407e-06	1.877494591466812184e+06	1.298371954484450631e+06
1.318621401394748678e-06	1.870933284830970922e+06	1.293787378460763255e+06
1.361865236756082925e-06	1.864156801902969601e+06	1.289052452495417325e+06
1.406527242105236574e-06	1.857158086033991538e+06	1.284162245902381837e+06
1.452653925946781372e-06	1.849929849154312629e+06	1.279111666295099305e+06
1.500293322019216825e-06	1.842464564183918992e+06	1.273895454283560859e+06
1.549495039314631713e-06	1.834754457194221672e+06	1.268508177997471299e+06
1.600310313738701654e-06	1.827062609198526246e+06	1.263153457841700409e+06
1.652792061464893799e-06	1.819761398981316481e+06	1.258119284551375080e+06
1.706994934038407828e-06	1.812220747532349313e+06	1.252920016897559632e+06
1.762975375287203917e-06	1.804432802440619329e+06	1.247550240654862719e+06
1.820791680099462520e-06	1.796389453777405899e+06	1.242004364039821550e+06
1.880504055128583443e-06	1.788082325651051942e+06	1.236276611887934385e+06
1.942174681489024486e-06	1.779502767484778306e+06	1.230361019639728358e+06
2.005867779508234000e-06	1.770823612763684476e+06	1.224386012818143470e+06
2.071649675602067297e-06	1.762799538431583205e+06	1.218910844265960157e+06
2.139588871343421664e-06	1.754512316732862731e+06	1.213256119028896326e+06
2.209756114795903333e-06	1.745953317820179509e+06	1.207415948593607871e+06
2.282224474186896537e-06	1.737113628832660848e+06	1.201384251334533561e+06
2.357069413996727979e-06	1.727984044614549261e+06	1.195154746180831222e+06
2.434368873543112862e-06	1.718555058129473124e+06	1.188720946075625252e+06
2.514203348142796913e-06	1.708854852345995838e+06	1.182103341596972663e+06
2.596655972934872394e-06	1.700149659941885155e+06	1.176208261779626831e+06
2.681812609453013329e-06	1.691158983086579712e+06	1.170119854400030803e+06
2.769761935036891063e-06	1.681873459394033765e+06	1.163831779332607053e+06
2.860595535175745131e-06	1.672283419441263890e+06	1.157337488529060967e+06
2.954407998880380251e-06	1.662378876699151238e+06	1.150630219199609244e+06
3.051297017182871440e-06	1.652149517133030808e+06	1.143702986770589836e+06
3.151363484866476280e-06	1.641584688462237595e+06	1.136548577611120651e+06
3.254711605531848180e-06	1.632097319528237451e+06	1.130151027905735187e+06
3.361449000108768764e-06	1.622472459849098930e+06	1.123664581708958140e+06
3.471686818926559579e-06	1.612531955477026291e+06	1.116965414248051820e+06
3.585539857459816780e-06	1.602265454928931547e+06	1.110046549386184197e+06
3.703126675869923221e-06	1.591662267247617012e+06	1.102900782205988653e+06
3.824569722466998750e-06	1.580711350868806941e+06	1.095520671506763203e+06
3.949995461220647668e-06	1.569401302123086527e+06	1.087898532055624062e+06
4.079534503452449404e-06	1.559118050068313023e+06	1.080979888577840524e+06
4.213321743847289341e-06	1.548953164440399734e+06	1.074145144908368355e+06
4.351496500925044872e-06	1.538454924113332760e+06	1.067086257652521599e+06
4.494202662119142613e-06	1.527612396809118101e+06	1.059795876081472728e+06
4.641588833612781958e-06	1.516414291728638113e+06	1.052266408401214518e+06
4.793808495089106764e-06	1.504848947794044157e+06	1.044490013846890186e+06
4.951020159556351225e-06	1.492904321505563799e+06	1.036458594517860329e+06
5.113387538414320594e-06	1.481870589085152140e+06	1.029039737466536928e+06
5.281079711934330620e-06	1.471281453937844839e+06	1.021919879815445049e+06
5.454271305329836335e-06	1.460345050942128059e+06	1.014566528341384372e+06
5.633142670601352205e-06	1.449049991542009404e+06	1.006972025677026482e+06
5.817880074344935696e-06	1.437384513696854934e+06	9.991284633337326813e+05
6.008675891719681185e-06	1.425336469633062836e+06	9.910276734661015216e+05
