Frequency [GHz]	Zx real [Ohm/m]	Zy real [Ohm/m]
1.452653925946781372e-06	5.023141013707550010e+05	1.072691573114540195e+06
1.500293322019216825e-06	5.124702706178756198e+05	1.096948840386838419e+06
1.549495039314631713e-06	5.229595087127797306e+05	1.122001618236419512e+06
1.600310313738701654e-06	5.334087109536053613e+05	1.147098735146470834e+06
1.652792061464893799e-06	5.432899374054254731e+05	1.171175768399954541e+06
1.706994934038407828e-06	5.534952160297639202e+05	1.196042401504391339e+06
1.762975375287203917e-06	5.640351740307451691e+05	1.221724529175213771e+06
1.820791680099462520e-06	5.749207871288063470e+05	1.248248895338110393e+06
1.880504055128583443e-06	5.861633909901918378e+05	1.275643120978639694e+06
1.942174681489024486e-06	5.977746930312816985e+05	1.303935732905175537e+06
2.005867779508234000e-06	6.095200560147562064e+05	1.332638307322250679e+06
2.071649675602067297e-06	6.203750566770754522e+05	1.359604784448544960e+06
2.139588871343421664e-06	6.315860441760960966e+05	1.387455619962996105e+06
2.209756114795903333e-06	6.431646930046939524e+05	1.416219816161863040e+06
2.282224474186896537e-06	6.551230605176085373e+05	1.445927326463933801e+06
2.357069413996727979e-06	6.674735994872982847e+05	1.476609086602342315e+06
2.434368873543112862e-06	6.802291710715536028e+05	1.508297046839291928e+06
2.514203348142796913e-06	6.933530453118270962e+05	1.540915324816136155e+06
2.596655972934872394e-06	7.051791477602922823e+05	1.570841012490648078e+06
2.681812609453013329e-06	7.173930840682000853e+05	1.601748105069933925e+06
2.769761935036891063e-06	7.300075731430015294e+05	1.633668787464753725e+06
2.860595535175745131e-06	7.430357510053059086e+05	1.666636300081381109e+06
2.954407998880380251e-06	7.564911844679960050e+05	1.700684973436304135e+06
3.051297017182871440e-06	7.703878852639491670e+05	1.735850263906099601e+06
3.151363484866476280e-06	7.847403246370626148e+05	1.772168790649701608e+06
3.254711605531848180e-06	7.977252745792561909e+05	1.805529478823987534e+06
3.361449000108768764e-06	8.109119014917648165e+05	1.839478273831854574e+06
3.471686818926559579e-06	8.245309802987836301e+05	1.874540410470973467e+06
3.585539857459816780e-06	8.385966931442624191e+05	1.910752400481680408e+06
3.703126675869923221e-06	8.531236872717569349e+05	1.948151952997037675e+06
3.824569722466998750e-06	8.681270902772516711e+05	1.986778013811027398e+06
3.949995461220647668e-06	8.836225258621836547e+05	2.026670805934497388e+06
4.079534503452449404e-06	8.978361915768905310e+05	2.063687360248986166e+06
4.213321743847289341e-06	9.119325340354103828e+05	2.100553859968655743e+06
4.351496500925044872e-06	9.264911622658940032e+05	2.138629386663419660e+06
4.494202662119142613e-06	9.415272368063055910e+05	2.177953590048813727e+06
4.641588833612781958e-06	9.570564153803829104e+05	2.218567420142157935e+06
4.793808495089106764e-06	9.730948692027176730e+05	2.260513169905612711e+06
4.951020159556351225e-06	9.896592998185514007e+05	2.303834519287702162e+06
5.113387538414320594e-06	1.005094204367904342e+06	2.344532495365137234e+06
5.281079711934330620e-06	1.019999695717444294e+06	2.384061467298861593e+06
5.454271305329836335e-06	1.035394008659912506e+06	2.424886781270184088e+06
5.633142670601352205e-06	1.051293173968404299e+06	2.467050950468700845e+06
5.817880074344935696e-06	1.067713748140924377e+06	2.510597882292670663e+06
6.008675891719681185e-06	1.084672830641386565e+06	2.555572924071697984e+06
6.205728806776500758e-06	1.102188081706043566e+06	2.602022910288914107e+06
6.409244019356456972e-06	1.118802757397370180e+06	2.646316559256959241e+06
6.619433458774388568e-06	1.134375156088628341e+06	2.688103329365489073e+06
6.836516004510238809e-06	1.150458247420302127e+06	2.731260485397489741e+06
7.060717714137765353e-06	1.167068779420625186e+06	2.775832968791941181e+06
7.292272058728313350e-06	1.184224049364931183e+06	2.821867194830279332e+06
7.531420165974376510e-06	1.201941921788058011e+06	2.869411100970640313e+06
7.778411071286482598e-06	1.220240847087474307e+06	2.918514196767251939e+06
8.033501977124735881e-06	1.237952897791304626e+06	2.966180626306443010e+06
8.296958520834915102e-06	1.254005529574536951e+06	3.009659455256276298e+06
8.569055051268345481e-06	1.270584603113693185e+06	3.054564160745666828e+06
8.850074914473438512e-06	1.287707382925031707e+06	3.100941504013484344e+06
9.140310748756224233e-06	1.305391699709989363e+06	3.148839779820880387e+06
9.440064789417603028e-06	1.323655968923080480e+06	3.198308866742762737e+06
9.749649183484097127e-06	1.342519209948710399e+06	3.249400279108524323e+06
1.006938631476026946e-05	1.361198439668672858e+06	3.300054423681691289e+06
1.039960913954120295e-05	1.377499345143635059e+06	3.344496635576527100e+06
1.074066153333432437e-05	1.394334834443683736e+06	3.390396317896337714e+06
1.109289864895222712e-05	1.411722439102052944e+06	3.437801267992993351e+06
1.145668728634872662e-05	1.429680265593906166e+06	3.486760850719700567e+06
1.183240627458378028e-05	1.448227014191405615e+06	3.537326049836791120e+06
1.222044686631488820e-05	1.467381998437129427e+06	3.589549521103358362e+06
1.262121314522546164e-05	1.486844088785079308e+06	3.642622390045822132e+06
1.303512244681508904e-05	1.503117700453074882e+06	3.687147086434487253e+06
1.346260579298911035e-05	1.519925000853075646e+06	3.733131958304991480e+06
1.390410834090069648e-05	1.537283492163974326e+06	3.780624891720813699e+06
1.436008984651260800e-05	1.555211250543932896e+06	3.829675343156055082e+06
1.483102514336102853e-05	1.573726944953868631e+06	3.880334390996615402e+06
1.531740463702079875e-05	1.592849856598272454e+06	3.932654788730380125e+06
1.581973481578601704e-05	1.612599899003564613e+06	3.986691019881716464e+06
1.633853877809860416e-05	1.628783133505028207e+06	4.030977429621758405e+06
1.687435677727375848e-05	1.645237523986116285e+06	4.076006571820225567e+06
1.742774678408917511e-05	1.662231531791920308e+06	4.122512432665627915e+06
1.799928506782476860e-05	1.679782853527945699e+06	4.170543440750119276e+06
1.858956679635688644e-05	1.697909766155126970e+06	4.220149612868538126e+06
1.919920665593282809e-05	1.716631146022433648e+06	4.271382606103102677e+06
1.982883949127071257e-05	1.735966488523642998e+06	4.324295771616202779e+06
2.047912096665083489e-05	1.752110998171403538e+06	4.368362833682469092e+06
2.115072824868794552e-05	1.767856201503504068e+06	4.411305716560236178e+06
2.184436071149428344e-05	1.784117764557890594e+06	4.455656899769807234e+06
2.256074066496859061e-05	1.800912621213227278e+06	4.501462568143022247e+06
