Frequency [GHz]	Zx imag [Ohm/m]	Zy imag [Ohm/m]
3.330600343624588813e-08	1.298140098075824417e+07	3.693705264858427644e+07
3.439826489022924478e-08	1.297262038382532075e+07	3.691789158183530718e+07
3.552634676578139226e-08	1.296355182956989296e+07	3.689810213303902745e+07
3.669142378402493899e-08	1.295418587450876459e+07	3.687766369457464665e+07
3.789470919074667737e-08	1.294451276546224207e+07	3.685655498299998045e+07
3.913745601980383687e-08	1.293452242939771712e+07	3.683475401688807458e+07
4.042095839796305955e-08	1.292448022852060199e+07	3.681254703549525887e+07
4.174655289253134782e-08	1.291442291792289540e+07	3.678996380609104782e+07
4.311561990318228626e-08	1.290403578052031063e+07	3.676663996573266387e+07
4.452958509942655287e-08	1.289330799973120354e+07	3.674255122628240287e+07
4.598992090522439315e-08	1.288222840424703062e+07	3.671767250307960808e+07
4.749814803228499868e-08	1.287078545639918558e+07	3.669197788881889731e+07
4.905583706365045989e-08	1.285896724014430679e+07	3.666544062657173723e+07
5.066461008921269181e-08	1.284701343010346591e+07	3.663834428684785962e+07
5.232614239486661694e-08	1.283517431673037075e+07	3.661098514323461056e+07
5.404216420705915059e-08	1.282294694280804321e+07	3.658272876384104043e+07
5.581446249454960394e-08	1.281031857543586195e+07	3.655354572406025231e+07
5.764488282925879445e-08	1.279727606414113380e+07	3.652340563431327045e+07
5.953533130814369715e-08	1.278380582718494907e+07	3.649227710840302706e+07
6.148777653810024108e-08	1.276989383741890080e+07	3.646012773083052784e+07
6.350425168595962148e-08	1.275571703510527499e+07	3.642718400434591621e+07
6.558685659571428548e-08	1.274185349254829809e+07	3.639421676424191892e+07
6.773775997517751128e-08	1.272753529882971756e+07	3.636016837233661115e+07
6.995920165435375620e-08	1.271274754378657043e+07	3.632500337254650146e+07
7.225349491787214948e-08	1.269747482828110456e+07	3.628868514601533115e+07
7.462302891391107044e-08	1.268170124816496111e+07	3.625117587298130989e+07
7.707027114212294845e-08	1.266541037771750614e+07	3.621243649339366704e+07
7.959777002314985573e-08	1.264866320135839656e+07	3.617254272302442044e+07
8.220815755240541849e-08	1.263251989216336235e+07	3.613305745951439440e+07
8.490415204088747078e-08	1.261584716747099161e+07	3.609227728737280518e+07
8.768856094587425811e-08	1.259862766524197720e+07	3.605015974041823298e+07
9.056428379445295063e-08	1.258084345405358262e+07	3.600666095980219543e+07
9.353431520292386860e-08	1.256247601442687586e+07	3.596173564833704382e+07
9.660174799522647250e-08	1.254350621954157390e+07	3.591533702332603186e+07
9.976977642363202159e-08	1.252391431531845033e+07	3.586741676784636825e+07
1.030416994950587396e-07	1.250511956500345282e+07	3.582026644328907877e+07
1.064209244064724761e-07	1.248582098643117771e+07	3.577175287174493074e+07
1.099109700929497372e-07	1.246588951614820771e+07	3.572164831062755734e+07
1.135154708920999096e-07	1.244530439864055999e+07	3.566990058386042714e+07
1.172381803286598596e-07	1.242404419772272743e+07	3.561645580426655710e+07
1.210829750232039531e-07	1.240208677421525121e+07	3.556125831745343655e+07
1.250538587290391570e-07	1.237940926289021596e+07	3.550425064385767281e+07
1.291549665014884007e-07	1.235752348061738722e+07	3.544808972274620086e+07
1.333905690039058854e-07	1.233532762312516570e+07	3.539080820849784464e+07
1.377650769549053468e-07	1.231240385843677819e+07	3.533164816234580427e+07
1.422830457214352017e-07	1.228872831503085978e+07	3.527054797833989561e+07
1.469491800624817218e-07	1.226427633852590993e+07	3.520744403017930686e+07
1.517683390283405561e-07	1.223902246600659378e+07	3.514227060495577008e+07
1.567455410205594968e-07	1.221294039950808883e+07	3.507495983472379297e+07
1.618859690178197646e-07	1.218758045923964493e+07	3.500846262970664352e+07
1.671949759731990056e-07	1.216222525501741283e+07	3.494138645707409084e+07
1.726780903884356132e-07	1.213603853366996162e+07	3.487211053934191167e+07
1.783410220710008120e-07	1.210899302581608668e+07	3.480056273645926267e+07
1.841896680799711039e-07	1.208106056778253056e+07	3.472666854256168753e+07
1.902301188668944219e-07	1.205221207227592729e+07	3.465035100838487595e+07
1.964686646180446931e-07	1.202241749809291959e+07	3.457153066113401204e+07
2.029118018046678038e-07	1.199318498644797876e+07	3.449329914562480152e+07
