Freq	y_dipolar
1.8532192071769936e-10	200.7984727124115
1.8557815499596584e-10	183.97086013210313
1.8583474355507027e-10	167.10280469701644
1.8609168688485695e-10	150.19167986661785
1.8634898547584752e-10	133.23988048174232
1.8660663981924187e-10	116.25434097924928
1.8686465040691894e-10	99.23063059760013
1.8712301773143784e-10	82.17954532619699
1.8738174228603868e-10	65.09557557665063
1.876408245646436e-10	47.98750742246765
1.8790026506185756e-10	30.855000311945467
1.8816006427296948e-10	13.701293622163798
1.8842022269395306e-10	-3.4708156595187147
1.8868074082146772e-10	-20.658355758610067
1.8894161915285962e-10	-37.86146071307427
1.8920285818616254e-10	-55.0709187905885
1.894644584200989e-10	-72.2964309047812
1.8972642035408069e-10	-89.51589226439386
1.899887444882103e-10	-106.75178440744074
1.9025143132328175e-10	-123.97303087169765
1.9051448136078133e-10	-141.20372846735
1.907778951028888e-10	-158.42253330469035
1.9104167305247822e-10	-175.63655695065785
1.9130581571311895e-10	-192.8450679498598
1.915703235890766e-10	-210.03113483939742
1.9183519718531404e-10	-227.22163654117878
1.9210043700749224e-10	-244.36853670931865
1.923660435619714e-10	-261.5219791643633
1.9263201735581185e-10	-278.6299009872216
1.9289835889677488e-10	-295.7292704984981
1.9316506869332396e-10	-312.79647076397424
1.9343214725462556e-10	-329.8306633951443
1.9369959509055008e-10	-346.84985523291533
1.9396741271167297e-10	-363.8081620562074
1.9423560062927554e-10	-380.7652788932478
1.9450415935534614e-10	-397.64472471458413
1.9477308940258088e-10	-414.5124080937104
1.9504239128438565e-10	-431.32439874401524
1.9531206551487376e-10	-448.09338330263347
1.9558211260887174e-10	-464.8321499740921
1.9585253308191718e-10	-481.4935281249115
1.9612332745026044e-10	-498.14579165666015
1.9639449623086566e-10	-514.6983702599493
1.9666603994141182e-10	-531.2307425770596
1.9693795910029362e-10	-547.6933099951501
1.972102542266225e-10	-564.0967357575579
1.974829258402277e-10	-580.4636214292113
1.9775597446165714e-10	-596.729121451599
1.980294006121785e-10	-612.9768431592338
1.9830320481378023e-10	-629.1138338179375
1.9857738758917242e-10	-645.2118496611198
1.9885194946178792e-10	-661.2379074196643
1.9912689095578333e-10	-677.1788044728635
1.9940221259603995e-10	-693.089741459905
1.996779149081648e-10	-708.8669269443076
1.9995399841849162e-10	-724.618386679374
2.0023046365408188e-10	-740.2664076660905
2.0050731114272582e-10	-755.8455114286807
2.007845414129434e-10	-771.3678988311574
2.0106215499398535e-10	-786.7687812475598
2.0134015241583415e-10	-802.1390784420937
2.0161853420920506e-10	-817.378914521094
2.0189730090554715e-10	-832.562490947246
2.0217645303704423e-10	-847.6668076323125
2.0245599113661605e-10	-862.6581534840467
2.027359157379191e-10	-877.6139692475009
2.0301622737534774e-10	-892.4181942477377
2.0329692658403607e-10	-907.174776064515
2.035780138998556e-10	-921.8358896121032
2.0385948985942118e-10	-936.3894321334294
2.041413550000889e-10	-950.9031206874904
2.0442360985995768e-10	-965.2527453351057
2.0470625497787057e-10	-979.5583491958466
2.0498929089341555e-10	-993.7598528456585
2.0527271814692673e-10	-1007.8541712071292
2.0555653727948525e-10	-1021.9046657410273
2.058407488329204e-10	-1035.7856218945285
2.0612535334981066e-10	-1049.6198242061448
2.0641035137348465e-10	-1063.3478491887613
2.0669574344802224e-10	-1076.9628362502926
2.0698153011825559e-10	-1090.530094381297
2.0726771192977011e-10	-1103.9301323285288
2.0755428942890564e-10	-1117.2748623948437
2.0784126316275734e-10	-1130.5194532426215
2.0812863367917687e-10	-1143.640765348773
2.0841640152677333e-10	-1156.711630873854
2.0870456725491436e-10	-1169.6275160254525
2.089931314137272e-10	-1182.4743297615814
2.0928209455409968e-10	-1195.2353583617614
2.0957145722768137e-10	-1207.8581558978547
2.0986121998688453e-10	-1220.4285601850263
2.1015138338488522e-10	-1232.8631345959884
2.1044194797562437e-10	-1245.2087947222033
2.1073291431380874e-10	-1257.4889547450143
2.1102428295491218e-10	-1269.6095042357374
2.113160544551764e-10	-1281.6756164667775
2.1160822937161235e-10	-1293.6305492981228
2.1190080826200105e-10	-1305.4712073587073
2.121937916848947e-10	-1317.256177252167
2.1248718019961784e-10	-1328.888553932602
2.1278097436626836e-10	-1340.449155883511
2.1307517474571852e-10	-1351.9299990927948
2.133697818996161e-10	-1363.2681334617444
2.1366479639038543e-10	-1374.5502494225364
2.1396021878122932e-10	-1385.7167957825252
2.1425604963612674e-10	-1396.7795273776958
2.14552289519839e-10	-1407.7858018796576
2.1484893899790736e-10	-1418.6450021121989
2.1514599863665518e-10	-1429.4351816600683
2.1544346900318867e-10	-1440.1506810932558
2.1574135066539824e-10	-1450.72726049564
2.1603964419195947e-10	-1461.247870683562
2.1633835015233424e-10	-1471.6661471601547
2.166374691167717e-10	-1481.976739135938
2.1693700165630963e-10	-1492.2312854978202
2.1723694834277513e-10	-1502.3599312382598
2.1753730974878612e-10	-1512.4088056471335
2.1783808644775216e-10	-1522.4018338398853
2.181392790138756e-10	-1532.2496407118072
2.184408880221528e-10	-1542.0421968664086
2.1874291404837507e-10	-1551.7599019410184
2.1904535766912985e-10	-1561.3560672840918
2.1934821946180181e-10	-1570.8985618471936
2.1965150000457392e-10	-1580.3499896944913
2.1995519987642858e-10	-1589.7021095030782
2.2025931965714867e-10	-1599.0014064343754
2.205638599273188e-10	-1608.196962637931
2.2086882126832627e-10	-1617.312392655665
2.211742042623622e-10	-1626.3761054247927
2.2148000949242268e-10	-1635.3269376619878
2.2178623754230996e-10	-1644.2140135762293
2.220928889966334e-10	-1653.050781075007
2.2239996444081063e-10	-1661.7688880748722
2.2270746446106976e-10	-1670.436830345107
2.2301538964444656e-10	-1679.049125087621
2.233237405787913e-10	-1687.5537055279947
2.2363251785276606e-10	-1696.012017574371
2.2394172205584687e-10	-1704.409612494139
2.2425135377832477e-10	-1712.7122404832405
2.2456141361130695e-10	-1720.97027785695
2.2487190214671798e-10	-1729.164758081589
2.2518281997730073e-10	-1737.274805546935
2.254941676966177e-10	-1745.3421578697264
2.2580594589905203e-10	-1753.3453585442455
2.2611815517980874e-10	-1761.2730713874562
2.2643079613491575e-10	-1769.1603548629218
2.2674386936122508e-10	-1776.9851197005098
2.2705737545641405e-10	-1784.7420011084703
2.2737131501898625e-10	-1792.4610387437958
2.2768568864827288e-10	-1800.121011283401
2.2800049694443374e-10	-1807.719285933036
2.2831574050845848e-10	-1815.282418203997
2.2863141994216765e-10	-1822.7911558656679
2.28947535848214e-10	-1830.2429541262647
2.2926408883008342e-10	-1837.6622834363902
2.295810794920963e-10	-1845.0326868163677
2.298985084394085e-10	-1852.3497005934046
2.302163762780127e-10	-1859.6368712862916
2.3053468361473936e-10	-1866.8811567911544
2.3085343105725804e-10	-1874.0746516245229
2.3117261921407843e-10	-1881.2408831764258
2.314922486945516e-10	-1888.3706437920582
2.3181232010887118e-10	-1895.4515008416026
2.321328340680744e-10	-1902.5076658818955
2.324537911840434e-10	-1909.5340263174405
2.327751920695063e-10	-1916.5130458780343
2.330970373380384e-10	-1923.4700885546522
2.3341932760406336e-10	-1930.404222546274
2.337420634828544e-10	-1937.2926957502025
2.3406524559053547e-10	-1944.1621086058922
2.343888745440823e-10	-1951.0124840267033
2.347129509613247e-10	-1957.8250832483693
2.350374754609439e-10	-1964.6183687187752
2.353624486624792e-10	-1971.3954085878288
2.3568787118632585e-10	-1978.1433197771878
2.360137436537367e-10	-1984.8704585137561
2.363400666868236e-10	-1991.5835549126766
2.3666684090855854e-10	-1998.2749047148588
2.369940669427749e-10	-2004.943645502686
2.373217454141686e-10	-2011.6000934463598
2.3764987694829925e-10	-2018.2414281226415
2.379784621715915e-10	-2024.8584169490937
2.383075017113359e-10	-2031.4648733719532
2.386369961956906e-10	-2038.060890497982
2.3896694625368196e-10	-2044.6346180604492
2.3929735251520636e-10	-2051.1979677950358
2.3962821561103097e-10	-2057.7526650699424
2.39959536172795e-10	-2064.292056147278
2.4029131483301107e-10	-2070.8183569829953
2.4062355222506646e-10	-2077.3372579772167
2.40956248983224e-10	-2083.846656750851
2.412894057426236e-10	-2090.3396735244546
2.416230231392833e-10	-2096.8257934513044
2.419571018101005e-10	-2103.3049671636027
2.4229164239285325e-10	-2109.7684884107985
2.426266455262014e-10	-2116.2226391005397
2.4296211184968793e-10	-2122.6697202389773
2.432980420037399e-10	-2129.105882874282
2.4363443662967e-10	-2135.5273310540365
2.4397129636967757e-10	-2141.9411453023886
2.4430862186685086e-10	-2148.3471444527036
2.4464641376516434e-10	-2154.7353008121872
2.449846727094858e-10	-2161.113096830961
2.4532339934557377e-10	-2167.4818921917895
2.456625943200795e-10	-2173.837447947663
2.460022582805484e-10	-2180.17472609626
2.463423918754212e-10	-2186.5012289205174
2.466829957540352e-10	-2192.816548133398
2.4702407056662536e-10	-2199.1100114974774
2.4736561696432597e-10	-2205.3870019826145
2.477076355991714e-10	-2211.6501199698628
2.480501271240976e-10	-2217.896743048533
2.483930921929432e-10	-2224.114535515927
2.487365314604511e-10	-2230.315005973402
2.490804455822692e-10	-2236.49742146215
2.4942483521495217e-10	-2242.6528921679605
2.4976970101596227e-10	-2248.778300703289
2.501150436436709e-10	-2254.8814537665903
2.504608637573597e-10	-2260.961444368025
2.5080716201722194e-10	-2267.0021505558257
2.511539390843636e-10	-2273.0108267704145
2.5150119562080485e-10	-2278.990999580108
2.518489322894811e-10	-2284.941481175388
2.5219714975424437e-10	-2290.837663692793
2.525458486798646e-10	-2296.698607776144
2.528950297320309e-10	-2302.5233243633184
2.5324469357735267e-10	-2308.3063107533117
2.535948408833611e-10	-2314.0268302266977
2.539454723185103e-10	-2319.704433353475
2.542965885521786e-10	-2325.337689735712
2.546481902546699e-10	-2330.917110711939
2.550002780972148e-10	-2336.4261668553204
2.5535285275197203e-10	-2341.88370103774
2.557059148920297e-10	-2347.287957956149
2.5605946519140653e-10	-2352.626220286288
2.5641350432505314e-10	-2357.882802826581
2.567680329688534e-10	-2363.0770914443424
2.571230517996268e-10	-2368.2069309148415
2.574785614951253e-10	-2373.2581422717894
2.5783456273404133e-10	-2378.2122860922273
2.581910561960045e-10	-2383.0921675386567
2.585480425615841e-10	-2387.8955954986
2.589055225122905e-10	-2392.6105078586793
2.592634967305763e-10	-2397.210587576373
2.596219658998377e-10	-2401.724691719411
2.599809307044158e-10	-2406.1504981605253
2.603403918295979e-10	-2410.481935285156
2.6070034996161887e-10	-2414.6764025445045
2.6106080578766216e-10	-2418.772102868023
2.6142175999586166e-10	-2422.766377296485
2.617832132753026e-10	-2426.6565184491733
2.6214516631602273e-10	-2430.3959888993177
2.625076198090143e-10	-2434.0152644118734
2.628705744462246e-10	-2437.519120779041
2.6323403092055787e-10	-2440.9047837548383
2.635979899258763e-10	-2444.1398965736053
2.6396245215700134e-10	-2447.223535975707
2.643274183097153e-10	-2450.1778180223723
2.646928890807624e-10	-2452.9998968197583
2.650588651678503e-10	-2455.6790241874796
2.6542534726965133e-10	-2458.168179364081
2.657923360858037e-10	-2460.5139318973347
2.6615983231691305e-10	-2462.7134388139743
2.6652783666455383e-10	-2464.7638410471345
2.6689634983127036e-10	-2466.622509972758
2.672653725205784e-10	-2468.302151936882
2.676349054369675e-10	-2469.8220710067035
2.680049492858979e-10	-2471.1794453841385
2.6837550477380875e-10	-2472.3687371725405
2.687465726081146e-10	-2473.3269890815823
2.6911815349720825e-10	-2474.112139684993
2.69490248150462e-10	-2474.7213557249893
2.698628572782288e-10	-2475.151812357448
2.7023598159184387e-10	-2475.378230583082
2.7060962180362594e-10	-2475.3748927670185
2.709837786268786e-10	-2475.183323326254
2.7135845277589174e-10	-2474.8010832411105
2.7173364496594276e-10	-2474.225769109617
2.7210935591329815e-10	-2473.4202341416926
2.7248558633521466e-10	-2472.3830720194087
2.728623369499408e-10	-2471.145181513148
2.7323960847671816e-10	-2469.704407918902
2.7361740163578273e-10	-2468.0586203351063
2.7399571714836633e-10	-2466.167644797534
2.7437455573669804e-10	-2464.037131220424
2.7475391812400555e-10	-2461.6953143642013
2.7513380503451644e-10	-2459.1404750627644
2.755142171934597e-10	-2456.370965499238
2.7589515532706703e-10	-2453.353983432292
2.7627662016257417e-10	-2450.0835899119425
2.7665861242822257e-10	-2446.5944700619857
2.7704113285326034e-10	-2442.885438075225
2.7742418216794404e-10	-2438.9553781713544
2.778077611035399e-10	-2434.789057509866
2.7819187039232515e-10	-2430.349403114559
2.785765107675896e-10	-2425.6868320240774
2.789616829636368e-10	-2420.800845321896
2.793473877157858e-10	-2415.6910734065805
2.7973362576037207e-10	-2410.3572809985294
2.801203978347494e-10	-2404.7505522834567
2.8050770467729095e-10	-2398.9090458485566
2.808955470273908e-10	-2392.8453389859583
2.8128392562546543e-10	-2386.5598572154727
2.816728412129549e-10	-2380.05311860659
2.820622945323257e-10	-2373.314733913545
2.8245228632706745e-10	-2366.312078346711
2.8284281734170107e-10	-2359.09214916428
2.8323388832177583e-10	-2351.655961619991
2.836255000138718e-10	-2344.004661724809
2.8401765316560143e-10	-2336.1395382597434
2.844103485256106e-10	-2328.043165056943
2.848035868435805e-10	-2319.706379568078
2.851973688702288e-10	-2311.163170828079
2.855916953573111e-10	-2302.4157160213067
2.859865670576226e-10	-2293.466350980994
2.8638198472499905e-10	-2284.3175580900543
2.8677794911431873e-10	-2274.958419633511
2.8717446098150353e-10	-2265.3777415796785
2.8757152108352054e-10	-2255.6083605146664
2.879691301783835e-10	-2245.6530964011363
2.883672890251542e-10	-2235.5148213806574
2.8876599838394385e-10	-2225.196471413456
2.8916525901591473e-10	-2214.701061769901
2.8956507168328155e-10	-2203.9984179263715
2.899654371493128e-10	-2193.1271677280997
2.903663561783324e-10	-2182.091509655406
2.9076782953572086e-10	-2170.8951935636005
2.9116985798791727e-10	-2159.542145771838
2.9157244230242014e-10	-2148.036452566571
2.9197558324778924e-10	-2136.373827302186
2.9237928159364707e-10	-2124.5514112789087
2.927835381106802e-10	-2112.591934913339
2.931883535706407e-10	-2100.4996433842107
2.93593728746349e-10	-2088.2787518364516
2.9399966441169036e-10	-2075.9334475483406
2.944061613416238e-10	-2063.4678993847792
2.948132203121786e-10	-2050.8810807794507
2.9522084210045684e-10	-2038.1714325069117
2.956290274846352e-10	-2025.356511744883
2.9603777724396637e-10	-2012.4406479442594
2.964470921587803e-10	-1999.428241810206
2.9685697301048604e-10	-1986.3237462627224
2.972674205815728e-10	-1973.1316420689795
2.9767843565561194e-10	-1959.8564094407227
2.980900190172581e-10	-1946.4949756493531
2.985021714522508e-10	-1933.0592128739297
2.9891489374741606e-10	-1919.5553607764298
2.9932818669066775e-10	-1905.9876040967324
2.997420510710091e-10	-1892.3600968756593
3.0015648767853426e-10	-1878.6769676192632
3.0057149730442987e-10	-1864.942316355908
3.009870807409765e-10	-1851.1602008048496
3.0140323878155e-10	-1837.3323501480204
3.018199722206234e-10	-1823.465371932589
3.02237281853768e-10	-1809.5637485643224
3.026551684776553e-10	-1795.6308609579812
3.030736328900581e-10	-1781.6699246162486
3.034926758898524e-10	-1767.6840173781347
3.0391229827701866e-10	-1753.6761171218727
3.043325008526435e-10	-1739.6491422442875
3.0475328441892114e-10	-1725.605985460595
3.0517464977915485e-10	-1711.5508481974473
3.0559659773775875e-10	-1697.4861224716924
3.060191291002591e-10	-1683.41446583505
3.0644224467329587e-10	-1669.3383929304925
3.0686594526462436e-10	-1655.2602118838106
3.0729023168311673e-10	-1641.1820017292166
3.0771510473876355e-10	-1627.1056119096415
3.081405652426752e-10	-1613.032681788945
3.085666140070837e-10	-1598.9646737661633
3.089932518453452e-10	-1584.9036287465517
3.094204795719368e-10	-1570.8526666082732
3.0984829800246537e-10	-1556.8104153482284
3.1027670795366426e-10	-1542.7777718220475
3.1070571024339616e-10	-1528.7554790464112
3.111353056906545e-10	-1514.7441193647976
3.1156549511556507e-10	-1500.7441244227498
3.119962793393876e-10	-1486.7557986416339
3.1242765918451737e-10	-1472.7793482704599
3.1285963547448674e-10	-1458.8149048286766
3.132922090339667e-10	-1444.8625308482967
3.1372538068876854e-10	-1430.922333718359
3.1415915126584516e-10	-1416.9968537646587
3.14593521593293e-10	-1403.0826615447754
3.1502849250035347e-10	-1389.1790561809314
3.154640648174145e-10	-1375.2850948675168
3.159002393760121e-10	-1361.3996441989698
3.1633701700883206e-10	-1347.5214574980394
3.167743985497114e-10	-1333.649255837169
3.1721238483364013e-10	-1319.7817883382186
3.1765097669676275e-10	-1305.9178519124662
3.180901749763798e-10	-1292.0562624366694
3.185299805109495e-10	-1278.195785777026
3.1897039414008944e-10	-1264.3350524243604
3.1941141670457795e-10	-1250.4724873549017
3.1985304904635606e-10	-1236.606762381925
3.202952920085287e-10	-1222.7356370461969
3.2073814643536674e-10	-1208.856412406499
3.211816131723082e-10	-1194.9670149450792
3.2162569306596e-10	-1181.0654664255335
3.2207038696410114e-10	-1167.1498964489329
3.225156957156787e-10	-1153.218500257179
3.229616201708175e-10	-1139.2694597753054
3.2340816118081655e-10	-1125.3008580272801
3.2385531959815183e-10	-1111.310620556317
3.2430309627647797e-10	-1097.2965074905594
3.2475149207063e-10	-1083.2561593822538
3.252005078366248e-10	-1069.1871789470777
3.256501444316628e-10	-1055.087217273695
3.2610040271412974e-10	-1040.9540303737847
3.2655128354359805e-10	-1026.7854830467002
3.270027877808288e-10	-1012.579498567197
3.2745491628777315e-10	-998.3339754067614
3.2790766992757395e-10	-984.0467076717108
3.283610495645675e-10	-969.7147625409475
3.2881505606428517e-10	-955.3355545297162
3.292696902934551e-10	-940.9071492199386
3.2972495312000383e-10	-926.4271839052147
3.3018084541305774e-10	-911.8934939461368
3.306373680429452e-10	-897.3041441421931
3.3109452188119764e-10	-882.6573855194669
3.315523078005517e-10	-867.9515478706526
3.320107266749507e-10	-853.184903535901
3.3246977937954614e-10	-838.3555471802807
3.329294667906997e-10	-823.4613304960887
3.3338978978598487e-10	-808.4998730528584
3.3385074924418814e-10	-793.468646292459
3.343123460453114e-10	-778.3651034503632
3.3477458107057314e-10	-763.1868135628479
3.3523745520241017e-10	-747.9315596415114
3.357009693244796e-10	-732.5973757477502
3.3616512432166013e-10	-717.1825157478208
3.366299210800541e-10	-701.685368435607
3.370953604869888e-10	-686.1043504458945
3.375614434310186e-10	-670.4378102528174
3.380281708019263e-10	-654.6839678613535
3.3849554349072504e-10	-638.8408999288671
3.389635623896611e-10	-622.9065657623772
3.394322283922106e-10	-606.8788588494552
3.399015423930888e-10	-590.7556625115689
3.40371505288247e-10	-574.5348933029051
3.4084211797487494e-10	-558.2145251699856
3.413133813514031e-10	-541.7925947131959
3.417852963175041e-10	-525.2671939028378
3.422578637740945e-10	-508.63645879077154
3.427310846233365e-10	-491.898558829526
3.432049597686396e-10	-475.05168737480074
3.436794901146625e-10	-458.0940502179095
3.441546765673146e-10	-441.0238479141616
3.4463052003375804e-10	-423.8392525648179
3.45107021422409e-10	-406.5383841851544
3.455841816429399e-10	-389.11929465044136
3.460620016062808e-10	-371.57996771977656
3.465404822246212e-10	-353.91834070610867
3.47019624411412e-10	-336.1323452944527
3.474994290813669e-10	-318.2199565514511
3.479798971504644e-10	-300.1792366445533
3.4846102953594955e-10	-282.0083586433674
3.489428271563355e-10	-263.70560124361003
3.4942529093140543e-10	-245.26931555308997
3.499084217822142e-10	-226.69787357837302
3.503922206310903e-10	-207.98961265089068
3.508766884016373e-10	-189.14278983308765
3.5136182601873597e-10	-170.15555788135987
3.518476344085457e-10	-151.0259687383192
3.523341144985064e-10	-131.75200348477654
3.5282126721734193e-10	-112.33161952176775
3.533090934950558e-10	-92.76280481552863
3.5379759426294175e-10	-73.04363042807381
3.5428677045357964e-10	-53.17229060682535
3.547766230008389e-10	-33.14712463178842
3.5526715283987997e-10	-12.966617139099005
3.5575836090715647e-10	7.370622370985775
3.562502481404168e-10	27.868452353819787
3.5674281547870573e-10	48.528202234061986
3.5723606386236666e-10	69.34868144936914
3.5772999423304294e-10	90.33112453372816
3.5822460753368e-10	111.47677988505315
3.587199047085269e-10	132.7869096042132
3.5921588670313846e-10	154.26278479218092
3.597125544643767e-10	175.9056763015603
3.602099089404129e-10	197.71683862734562
3.607079510807293e-10	219.69747988435972
3.6120668183612086e-10	241.8487105371597
3.6170610215869726e-10	264.17147458390974
3.622062130018845e-10	286.66647609346705
3.6270701532042704e-10	309.3341245203426
3.6320851007038915e-10	332.1745286665942
3.637106982091571e-10	355.1875525543222
3.64213580695441e-10	378.3729198311046
3.6471715848927633e-10	401.73033637090117
3.652214325520261e-10	425.2611925074864
3.6572640384638243e-10	448.97056392299186
3.662320733363686e-10	472.8516509234053
3.667384419873407e-10	496.9041964104128
3.6724551076598967e-10	521.1276281579555
3.6775328064034293e-10	545.5209496965117
3.6826175257976635e-10	570.0827274327261
3.6877092755496626e-10	594.8111740423387
3.6928080653799083e-10	619.7042909323076
3.6979139050223254e-10	644.7600070817475
3.703026804224295e-10	669.9762522099979
3.708146772746676e-10	695.3509357237955
3.713273820363824e-10	720.8818411707766
3.7184079568636227e-10	746.5690515394529
3.723549192047445e-10	772.4128395535186
3.7286975357302594e-10	798.4036441784325
3.733852997740591e-10	824.5375754376992
3.739015587920555e-10	850.8103916705012
3.7441853161258726e-10	877.2175893059859
3.7493621922258936e-10	903.7544592482584
3.7545462261036135e-10	930.4160933848368
3.7597374276556915e-10	957.1973527472778
3.7649358067924715e-10	984.0928227095226
3.7701413734379987e-10	1011.0967782361467
3.7753541375300405e-10	1038.2071228342334
3.780574109020105e-10	1065.413667462068
3.7858012978734594e-10	1092.708455413683
3.7910357140691484e-10	1120.0843379467703
3.796277367600015e-10	1147.5337650734923
3.8015262684727193e-10	1175.0487493132548
3.8067824267077563e-10	1202.6208604639562
3.8120458523394755e-10	1230.2412631281466
3.817316555416101e-10	1257.9007906210697
3.82259454599975e-10	1285.5887945101151
3.8278798341664515e-10	1313.2948789065495
3.8331724300061663e-10	1341.0093718700966
3.838472343622806e-10	1368.7219712872616
3.843779585134253e-10	1396.4218917686596
3.849094164672378e-10	1424.0977828116233
3.8544160923830614e-10	1451.737742961618
3.859745378426211e-10	1479.3294442630067
3.8650820329757825e-10	1506.8534907752232
3.870426066219814e-10	1534.297495131363
3.875777488360384e-10	1561.6531357691124
3.8811363096137227e-10	1588.9078386870076
3.88650254021017e-10	1616.0487650810644
3.8918761903942113e-10	1643.062549506707
3.897257270424497e-10	1669.9351215626396
3.90264579057386e-10	1696.6469310003592
3.9080417611293385e-10	1723.1672475860419
3.9134451923921933e-10	1749.4976413978625
3.9188560946779273e-10	1775.6228647396135
3.924274478316308e-10	1801.528006839822
3.929700353651383e-10	1827.1983927885465
3.9351337310415044e-10	1852.619323311549
3.940574620859345e-10	1877.7615669876855
3.946023033491918e-10	1902.5987554804142
3.9514789793406015e-10	1927.1363535389032
3.9569424688211516e-10	1951.358088258632
3.962413512363728e-10	1975.2478326070677
3.9678921204129096e-10	1998.7898179554977
3.973378303427719e-10	2021.9676510419465
3.9788720718816374e-10	2044.7160836606713
3.984373436262629e-10	2067.067754400061
3.989882407073158e-10	2089.0075217394337
3.995398994830209e-10	2110.520220065803
4.0009232100653106e-10	2131.5908316503587
4.00645506332455e-10	2152.202583881096
4.011994565168597e-10	2172.2796442824633
4.0175417261727235e-10	2191.868582555531
4.0230965569268223e-10	2210.9559051494107
4.0286590680354287e-10	2229.5282846241944
4.0342292701177407e-10	2247.5726029199254
4.039807173807638e-10	2265.048064223615
4.045392789753704e-10	2281.9198954720723
4.050986128619245e-10	2298.224904576636
4.05658720108231e-10	2313.952886907025
4.062196017835714e-10	2329.094288345292
4.067812589587054e-10	2343.639990963717
4.07343692705875e-10	2357.4963000327493
4.079069040987997e-10	2370.735097404195
4.084708942126885e-10	2383.35080235448
4.090356641242355e-10	2395.3362916638653
4.0960121491162335e-10	2406.6853354337654
4.1016754765452553e-10	2417.315321051956
4.107346634341083e-10	2427.281437263132
4.113025633330327e-10	2436.596905702219
4.118712484354569e-10	2445.2591029818445
4.1244071982703796e-10	2453.266166356723
4.1301097859493393e-10	2460.530758465403
4.135820258278061e-10	2467.127377433736
4.141538626158211e-10	2473.0679644710935
4.147264900506527e-10	2478.3537634667277
4.152999092254842e-10	2482.973440722852
4.1587412123501016e-10	2486.858143461874
4.16449127175439e-10	2490.0973255963554
4.170249281444946e-10	2492.6959778354008
4.176015252414188e-10	2494.660048319125
4.1817891956697306e-10	2495.943084959748
4.1875711222344097e-10	2496.564522429268
4.1933610431463014e-10	2496.575252532481
4.199158969458743e-10	2495.983698432501
4.2049649122403553e-10	2494.7870000786943
4.210778882575063e-10	2492.9290450821704
4.216600891562116e-10	2490.5012694687703
4.2224309503161103e-10	2487.5151686368686
4.2282690699670093e-10	2483.982699303518
4.234115261660165e-10	2479.8460251962947
4.2399695365563574e-10	2475.178564440894
4.2458319058317457e-10	2470.006861660667
4.251702380677994e-10	2464.3450015433523
4.2575809723022217e-10	2458.156447971443
4.2634676919270457e-10	2451.487617498686
4.269362550790599e-10	2444.3769458567635
4.275265560146552e-10	2436.8390539371685
4.2811767312641363e-10	2428.8464751239826
4.287096075428164e-10	2420.437209675079
4.2930236039390503e-10	2411.6500558136054
4.2989593281128353e-10	2402.501062038313
4.304903259281204e-10	2392.9676103277816
4.310855408791511e-10	2383.093510570128
4.3168157880067984e-10	2372.909543734382
4.3227844083058194e-10	2362.4303705495727
4.3287612810830617e-10	2351.631402082526
4.334746417748766e-10	2340.565589108665
4.340739829728949e-10	2329.2525817023115
4.3467415284654277e-10	2317.701696253392
4.3527515254158365e-10	2305.906405385569
4.358769832053653e-10	2293.9116567346277
4.3647964598682187e-10	2281.7302293239113
4.3708314203647595e-10	2269.3607079406447
4.376874725064411e-10	2256.8181699133515
4.382926385504236e-10	2244.127475427979
4.3889864132372503e-10	2231.3002159612633
4.395054819832444e-10	2218.3312758692987
4.401131616874802e-10	2205.2506769900792
4.407216815965327e-10	2192.0693066834056
4.413310428721063e-10	2178.790803234186
4.4194124667751136e-10	2165.4246911301225
4.4255229417766705e-10	2151.9856139138087
4.43164186539103e-10	2138.48049941677
4.4377692492996163e-10	2124.9109874552782
4.4439051052000073e-10	2111.2911877098213
4.450049444805953e-10	2097.626838286896
4.456202279847399e-10	2083.9211559299865
4.462363622070511e-10	2070.1815726920163
4.468533483237712e-10	2056.413701050008
4.474711875127634e-10	2042.621744373248
4.4808988095352504e-10	2028.8101758338069
4.487094298271822e-10	2014.982193612391
4.493298353164944e-10	2001.140090277554
4.4995109860585617e-10	1987.2862047495792
4.505732208812998e-10	1973.4208829948452
4.5119620333049744e-10	1959.5454751877533
4.5182004714276334e-10	1945.6633375106328
4.5244475350905614e-10	1931.7739802285812
4.530703236219811e-10	1917.8781906381046
4.536967586757926e-10	1903.9785354930007
4.543240598663961e-10	1890.0720117713738
4.5495222839135056e-10	1876.1575653219177
4.555812654498708e-10	1862.2358148316814
4.562111722428297e-10	1848.3039051830222
4.568419499727607e-10	1834.360705038779
4.574735998438595e-10	1820.406282854852
4.5810612306198716e-10	1806.4381495064847
4.587395208346719e-10	1792.4549708592233
4.593737943711114e-10	1778.45586412745
4.6000894488217546e-10	1764.4387854201327
4.606449735804079e-10	1750.4022427432276
4.612818816800291e-10	1736.3437966912477
4.619196703969383e-10	1722.2614525451793
4.6255834094871583e-10	1708.152648260735
4.6319789455462563e-10	1694.0140015283587
4.6383833243561737e-10	1679.8452440480153
4.644796558143288e-10	1665.644250420091
4.651218659150902e-10	1651.4092905703467
4.657649639639187e-10	1637.140647687976
4.664089511885326e-10	1622.8344240550118
4.670538288183456e-10	1608.488991103761
4.676995980844713e-10	1594.1035446069477
4.683462602197254e-10	1579.6717971495893
4.689938164586283e-10	1565.1957217584306
4.696422680374071e-10	1550.6737678705401
4.702916161939984e-10	1536.1015046217703
4.709418621680503e-10	1521.482352180107
