Frequency [GHz]	Zx imag [Ohm/m]	Zy imag [Ohm/m]
1.517683390283405561e-07	1.089307033098297752e+07	2.703984940578343347e+07
1.567455410205594968e-07	1.086985656652305461e+07	2.698805784368091449e+07
1.618859690178197646e-07	1.084728551448838785e+07	2.693689227075075731e+07
1.671949759731990056e-07	1.082471867766654864e+07	2.688528121729638055e+07
1.726780903884356132e-07	1.080141176748087630e+07	2.683197759317991883e+07
1.783410220710008120e-07	1.077734051342380792e+07	2.677692589100024477e+07
1.841896680799711039e-07	1.075247984904298373e+07	2.672006878300590813e+07
1.902301188668944219e-07	1.072680388583846390e+07	2.666134706139720976e+07
1.964686646180446931e-07	1.070028588630389050e+07	2.660069957667053118e+07
2.029118018046678038e-07	1.067426813805773295e+07	2.654050516231595352e+07
2.095662399480432992e-07	1.064867489946855977e+07	2.648061441491275281e+07
2.164389086064020114e-07	1.062224233748091944e+07	2.641875956650403515e+07
2.235369645909794139e-07	1.059494292670895904e+07	2.635487620492386445e+07
2.308677994187169850e-07	1.056674823907918856e+07	2.628889780562658980e+07
2.384390470093720426e-07	1.053762891422706097e+07	2.622075566241192445e+07
2.462585916350547006e-07	1.050755462892274931e+07	2.615037881587814912e+07
2.543345761304648365e-07	1.047772963972835056e+07	2.608005140436739475e+07
2.626754103723835758e-07	1.044892633995161764e+07	2.601123314505549893e+07
2.712897800372467241e-07	1.041917844368032366e+07	2.594015800937833637e+07
2.801866556459195443e-07	1.038845497312565893e+07	2.586675198368053883e+07
2.893753019050950594e-07	1.035672393459053896e+07	2.579093862704874948e+07
2.988652873550382326e-07	1.032395228515314683e+07	2.571263899171034619e+07
3.086664943337274455e-07	1.029010589825791121e+07	2.563177154082166031e+07
3.187891292677645596e-07	1.025611730649477430e+07	2.555021573921838030e+07
3.292437333007768907e-07	1.022396468990940414e+07	2.547197231183956563e+07
3.400411932703706463e-07	1.019075763688262552e+07	2.539116291223543510e+07
3.511927530450727317e-07	1.015646156745401397e+07	2.530770339003476128e+07
3.627100252330649086e-07	1.012104076762261800e+07	2.522150683517743275e+07
3.746050032748993774e-07	1.008445835215639509e+07	2.513248348741121963e+07
3.868900739327976195e-07	1.004667622618201189e+07	2.504054064282048494e+07
3.995780301895269929e-07	1.000818466590973921e+07	2.494671762710950896e+07
4.126820845702951630e-07	9.972602245343465358e+06	2.485875788472903892e+07
4.262158829015325345e-07	9.935852908833691850e+06	2.476791352617753297e+07
4.401935185208874400e-07	9.897898387684879825e+06	2.467408995124099031e+07
4.546295469532399562e-07	9.858699158189881593e+06	2.457718945731672272e+07
4.695390010680058238e-07	9.818214400472164154e+06	2.447711113767139241e+07
4.849374067335232931e-07	9.776401955978292972e+06	2.437375077636239678e+07
5.008407989848212921e-07	9.733218283576365560e+06	2.426700073971322179e+07
5.172657387216018967e-07	9.694080977771192789e+06	2.416902819766934961e+07
5.342293299538352136e-07	9.653781733380239457e+06	2.406811590311519802e+07
5.517492376129122323e-07	9.612160886072948575e+06	2.396389421691382304e+07
5.698437059469141914e-07	9.569175094235973433e+06	2.385625460845332220e+07
5.885315775191450570e-07	9.524779594879381359e+06	2.374508498788950965e+07
6.078323128297229089e-07	9.478928157022984698e+06	2.363026958942177147e+07
6.277660105806500796e-07	9.431573033553985879e+06	2.351168885074111447e+07
6.483534286054720147e-07	9.388182862985566258e+06	2.340213356624628976e+07
6.696160054853222944e-07	9.344415195776969194e+06	2.329143228124526888e+07
6.915758828738524922e-07	9.299212179655551910e+06	2.317710057727956027e+07
7.142559285543126448e-07	9.252526742738503963e+06	2.305901939573245868e+07
7.376797602527731619e-07	9.204310269433243200e+06	2.293706577349184826e+07
7.618717702322991504e-07	9.154512549811858684e+06	2.281111271490331367e+07
7.868571506936852863e-07	9.103081727325312793e+06	2.268102905952398852e+07
8.126619200091945450e-07	9.055333345592783764e+06	2.255966967515979335e+07
8.393129498166364485e-07	9.008278761492921039e+06	2.243979758128646389e+07
8.668379930019773693e-07	8.959681034921946004e+06	2.231599431422999874e+07
8.952657125996391396e-07	8.909489558936204761e+06	2.218813095221972093e+07
9.246257116405743783e-07	8.857652066950891167e+06	2.205607434553005919e+07
9.549485639791965964e-07	8.804114578312573954e+06	2.191968697782588378e+07
9.862658461312820294e-07	8.748821342086745426e+06	2.177882682296072319e+07
1.018610170155975315e-06	8.696687589801780879e+06	2.164569837217936292e+07
1.052015217616159169e-06	8.646634372104028240e+06	2.151761800224741921e+07
1.086515774652537176e-06	8.594939672550197691e+06	2.138533727091949061e+07
1.122147768207980340e-06	8.541549659182867035e+06	2.124871842846960947e+07
1.158948303439811928e-06	8.486408734640005976e+06	2.110761920770650730e+07
1.196955702359042833e-06	8.429459478259000927e+06	2.096189267582450807e+07
1.236209543736769070e-06	8.370642586281992495e+06	2.081138708139595762e+07
1.276750704319264407e-06	8.314188922930451110e+06	2.066681716864071414e+07
1.318621401394748678e-06	8.261532956990201026e+06	2.053181465279928595e+07
1.361865236756082925e-06	8.207150152763007209e+06	2.039238476564244926e+07
1.406527242105236574e-06	8.150983879050185904e+06	2.024838231271482632e+07
1.452653925946781372e-06	8.092975647448061965e+06	2.009965733794776350e+07
1.500293322019216825e-06	8.033065051441458985e+06	1.994605496750356629e+07
1.549495039314631713e-06	7.971189703499709256e+06	1.978741524849852920e+07
1.600310313738701654e-06	7.910586779390860349e+06	1.963204923323406279e+07
1.652792061464893799e-06	7.855825589958575554e+06	1.949168798349720240e+07
1.706994934038407828e-06	7.799268521999294870e+06	1.934672362420339882e+07
1.762975375287203917e-06	7.740856680158169009e+06	1.919700519760876521e+07
1.820791680099462520e-06	7.680529237622967921e+06	1.904237679535062239e+07
1.880504055128583443e-06	7.618223372782469727e+06	1.888267739609336853e+07
1.942174681489024486e-06	7.553874203807553276e+06	1.871774069784986600e+07
2.005867779508234000e-06	7.489407027876145206e+06	1.855255123558148742e+07
2.071649675602067297e-06	7.433125583521602675e+06	1.840860164819502085e+07
2.139588871343421664e-06	7.374998404287440702e+06	1.825993127268036082e+07
2.209756114795903333e-06	7.314964959793088958e+06	1.810638529205640405e+07
2.282224474186896537e-06	7.252962734580377117e+06	1.794780381216067076e+07
2.357069413996727979e-06	7.188927163013432175e+06	1.778402169514442980e+07
2.434368873543112862e-06	7.122791562043671496e+06	1.761486838750752062e+07
2.514203348142796913e-06	7.054863430042694323e+06	1.744114514046973735e+07
2.596655972934872394e-06	6.997712794256764464e+06	1.729549808998254687e+07
2.681812609453013329e-06	6.938687918691242114e+06	1.714507458351985365e+07
2.769761935036891063e-06	6.877727338154994883e+06	1.698971797848839313e+07
2.860595535175745131e-06	6.814767571722437628e+06	1.682926649524309114e+07
2.954407998880380251e-06	6.749743056628048420e+06	1.666355304861876927e+07
3.051297017182871440e-06	6.682586079992976040e+06	1.649240507393702678e+07
3.151363484866476280e-06	6.613226708312672563e+06	1.631564434730714001e+07
3.254711605531848180e-06	6.554385347169355489e+06	1.616629435699318349e+07
3.361449000108768764e-06	6.495174330856670626e+06	1.601609605736972950e+07
3.471686818926559579e-06	6.434021505137365311e+06	1.586097204477545246e+07
3.585539857459816780e-06	6.370863188892506994e+06	1.570076078177394345e+07
3.703126675869923221e-06	6.305633612597948872e+06	1.553529543335191533e+07
3.824569722466998750e-06	6.238264849835620262e+06	1.536440369318649732e+07
3.949995461220647668e-06	6.168686746558788233e+06	1.518790760421519354e+07
4.079534503452449404e-06	6.108261187102488242e+06	1.503520516953323968e+07
4.213321743847289341e-06	6.049581177492007613e+06	1.488713751809576713e+07
4.351496500925044872e-06	5.988976772697353736e+06	1.473421402772354707e+07
4.494202662119142613e-06	5.926384862694347277e+06	1.457627545248044655e+07
4.641588833612781958e-06	5.861740267782497220e+06	1.441315732400259189e+07
4.793808495089106764e-06	5.794975670710507780e+06	1.424468978023019247e+07
4.951020159556351225e-06	5.726021546575861983e+06	1.407069738852271996e+07
5.113387538414320594e-06	5.664546301009884104e+06	1.391606038385280780e+07
5.281079711934330620e-06	5.607085131828284822e+06	1.377186756452411972e+07
5.454271305329836335e-06	5.547739539007625543e+06	1.362294598034090735e+07
5.633142670601352205e-06	5.486447723379843868e+06	1.346914055272747204e+07
5.817880074344935696e-06	5.423145859089720063e+06	1.331029111734776385e+07
6.008675891719681185e-06	5.357768027130236849e+06	1.314623225731931254e+07
6.205728806776500758e-06	5.290246146698194556e+06	1.297679313095728867e+07
6.409244019356456972e-06	5.228289854018788785e+06	1.282167969603687897e+07
6.619433458774388568e-06	5.172673309938231483e+06	1.268287374927098677e+07
6.836516004510238809e-06	5.115232836204289459e+06	1.253951569869214110e+07
7.060717714137765353e-06	5.055908617532948963e+06	1.239145625927614793e+07
7.292272058728313350e-06	4.994638877013977617e+06	1.223854125023642741e+07
