#Parameters = {C_1=25.815589753809; C_2=96.34509258857; Conductivity_MoGr=1000000; Ip=99.743779456351; Pipe_lenght=40; Pipe_r=30; beta=1; cells_wave=20; d=-346.34509258857; half_gap_x=4.1844102461909; half_gap_y=30; half_gap_z=125; offset=1.6737640984764; offset_x=1; offset_y=5; sigma_z=5; teta=15; thcoll=25.815589753809; translate_z=-221.34509258857; wakelength=20000}
#"s / mm"	"Z [Real Part / V/pC]"
#-------------------------------
8650.3933356307	2.3258128855862e-05
8650.6400754678	1.6960904173707e-05
8650.8868153049	1.0771860781660e-05
8651.1335551420	4.6250523155238e-06
8651.3802949791	-1.6784683748213e-06
8651.6270348162	-8.2364891297540e-06
8651.8737746533	-1.4914957236184e-05
8652.1205144904	-2.1427626738933e-05
8652.3672543275	-2.7539555474534e-05
8652.6139941646	-3.3214929151730e-05
8652.8607340017	-3.8596217209050e-05
8653.1074738388	-4.3844058004259e-05
8653.3542136759	-4.8967366015129e-05
8653.6009535130	-5.3773468132118e-05
8653.8476933501	-5.7982521723704e-05
8654.0944331872	-6.1429123527375e-05
8654.3411730243	-6.4191867553858e-05
8654.5879128614	-6.6522945607886e-05
8654.8346526985	-6.8608133600566e-05
8655.0813925356	-7.0357961947043e-05
8655.3281323727	-7.1442552956377e-05
8655.5748722098	-7.1575113188850e-05
8655.8216120469	-7.0794071006976e-05
8656.0683518840	-6.9455791465206e-05
8656.3150917211	-6.7911303278227e-05
8656.5618315582	-6.6166098566263e-05
8656.8085713953	-6.3868733452330e-05
8657.0553112324	-6.0661620396031e-05
8657.3020510695	-5.6555502189465e-05
8657.5487909066	-5.1949988054685e-05
8657.7955307437	-4.7272806972392e-05
8658.0422705808	-4.2598261534349e-05
8658.2890104180	-3.7625605615806e-05
8658.5357502551	-3.2029445376512e-05
8658.7824900922	-2.5820621034420e-05
8659.0292299293	-1.9360647150970e-05
8659.2759697664	-1.3036408995695e-05
8659.5227096035	-6.9371351609909e-06
8659.7694494406	-8.4707488881469e-07
8660.0161892777	5.4679974971653e-06
8660.2629291148	1.1985204885575e-05
8660.5096689519	1.8421477554379e-05
8660.7564087890	2.4475272368908e-05
8661.0031486261	3.0058637664715e-05
8661.2498884632	3.5307285401583e-05
8661.4966283003	4.0388557732267e-05
8661.7433681374	4.5306125822863e-05
8661.9901079745	4.9875185124019e-05
8662.2368478116	5.3869081578772e-05
8662.4835876487	5.7191292394358e-05
8662.7303274858	5.9922269817030e-05
8662.9770673229	6.2211122466281e-05
8663.2238071600	6.4115453567872e-05
8663.4705469971	6.5532548432563e-05
8663.7172868342	6.6282899467484e-05
8663.9640266713	6.6270600182447e-05
8664.2107665084	6.5571542463588e-05
8664.4575063455	6.4362744563005e-05
8664.7042461826	6.2755709923103e-05
8664.9509860197	6.0694959105929e-05
8665.1977258568	5.8024368287246e-05
8665.4444656939	5.4659224671013e-05
8665.6912055310	5.0693035500517e-05
8665.9379453681	4.6332006295513e-05
8666.1846852052	4.1723547912079e-05
8666.4314250423	3.6850769991741e-05
8666.6781648794	3.1594451894652e-05
8666.9249047165	2.5894673137552e-05
8667.1716445536	1.9850090238905e-05
8667.4183843908	1.3662654983067e-05
8667.6651242279	7.4886738084904e-06
8667.9118640650	1.3401739073012e-06
8668.1586039021	-4.8749067477793e-06
8668.4053437392	-1.1215156610147e-05
8668.6520835763	-1.7596218317348e-05
8668.8988234134	-2.3809034167727e-05
8669.1455632505	-2.9657261559542e-05
8669.3923030876	-3.5099190915076e-05
8669.6390429247	-4.0262072287882e-05
8669.8857827618	-4.5295187593420e-05
8670.1325225989	-5.0178623305020e-05
8670.3792624360	-5.4672293696717e-05
8670.6260022731	-5.8483161383372e-05
8670.8727421102	-6.1516144304102e-05
8671.1194819473	-6.3961711546282e-05
8671.3662217844	-6.6105942901496e-05
8671.6129616215	-6.8027476987911e-05
8671.8597014586	-6.9485735201907e-05
8672.1064412957	-7.0132149317355e-05
8672.3531811328	-6.9844619123180e-05
8672.5999209699	-6.8844817042820e-05
8672.8466608070	-6.7474402102036e-05
8673.0934006441	-6.5861345418074e-05
8673.3401404812	-6.3819042638141e-05
8673.5868803183	-6.1068711833775e-05
8673.8336201554	-5.7537058470080e-05
8674.0803599925	-5.3423289880919e-05
8674.3270998296	-4.8996365225584e-05
8674.5738396667	-4.4363523909635e-05
8674.8205795038	-3.9443342504904e-05
8675.0673193409	-3.4126520568887e-05
8675.3140591780	-2.8419449295188e-05
8675.5607990151	-2.2434338584907e-05
8675.8075388522	-1.6288755326460e-05
8676.0542786893	-1.0054618430840e-05
8676.3010185264	-3.7883921446782e-06
8676.5477583636	2.4435033680022e-06
8676.7944982007	8.5981528355966e-06
8677.0412380378	1.4686941555816e-05
8677.2879778749	2.0724726235459e-05
8677.5347177120	2.6637381390764e-05
8677.7814575491	3.2255284083863e-05
8678.0281973862	3.7434834465889e-05
8678.2749372233	4.2180413289343e-05
8678.5216770604	4.6609883000726e-05
8678.7684168975	5.0780558781751e-05
8679.0151567346	5.4570384925190e-05
8679.2618965717	5.7763060638077e-05
8679.5086364088	6.0252739593483e-05
8679.7553762459	6.2136907617290e-05
8680.0021160830	6.3587295546562e-05
8680.2488559201	6.4642927940116e-05
8680.4955957572	6.5158208892310e-05
8680.7423355943	6.4959411537403e-05
8680.9890754314	6.4027407304784e-05
8681.2358152685	6.2505500077994e-05
8681.4825551056	6.0539174099623e-05
8681.7292949427	5.8138440303718e-05
8681.9760347798	5.5207542557244e-05
8682.2227746169	5.1685932046896e-05
8682.4695144540	4.7631558015051e-05
8682.7162542911	4.3168961983279e-05
8682.9629941282	3.8385426005022e-05
8683.2097339653	3.3295976209649e-05
8683.4564738024	2.7891705118462e-05
8683.7032136395	2.2191250120625e-05
8683.9499534766	1.6242124117628e-05
8684.1966933137	1.0104071178297e-05
8684.4434331508	3.8589462129260e-06
8684.6901729879	-2.3779530660448e-06
8684.9369128250	-8.5017661090074e-06
8685.1836526621	-1.4497629035841e-05
8685.4303924992	-2.0450405898283e-05
8685.6771323364	-2.6425989035536e-05
8685.9238721735	-3.2324927836921e-05
8686.1706120106	-3.7886254970693e-05
8686.4173518477	-4.2882675532394e-05
8686.6640916848	-4.7322696224010e-05
8686.9108315219	-5.1428564463735e-05
8687.1575713590	-5.5381870882011e-05
8687.4043111961	-5.9093409059722e-05
8687.6510510332	-6.2252014377938e-05
8687.8977908703	-6.4614278186305e-05
8688.1445307074	-6.6228264915927e-05
8688.3912705445	-6.7349322289433e-05
8688.6380103816	-6.8143582657286e-05
8688.8847502187	-6.8508882042553e-05
8689.1314900558	-6.8205170397369e-05
8689.3782298929	-6.7133608899414e-05
8689.6249697300	-6.5440057745205e-05
8689.8717095671	-6.3332611735254e-05
8690.1184494042	-6.0840413167250e-05
8690.3651892413	-5.7805543828592e-05
8690.6119290784	-5.4115321421956e-05
8690.8586689155	-4.9888824272316e-05
8691.1054087526	-4.5381955696177e-05
8691.3521485897	-4.0714836352492e-05
8691.5988884268	-3.5750053294937e-05
8691.8456282639	-3.0283689818217e-05
8692.0923681010	-2.4340201255433e-05
8692.3391079381	-1.8224034511998e-05
8692.5858477752	-1.2249503674708e-05
8692.8325876123	-6.4427411282667e-06
8693.0793274494	-5.5395899391444e-07
8693.3260672865	5.6243583791767e-06
8693.5728071236	1.1980147934991e-05
8693.8195469607	1.8147294243006e-05
8694.0662867978	2.3837564917059e-05
8694.3130266349	2.9077786459697e-05
8694.5597664720	3.4109532599695e-05
8694.8065063092	3.9081385736152e-05
8695.0532461463	4.3870679368602e-05
8695.2999859834	4.8202968634782e-05
8695.5467258205	5.1908236555881e-05
8695.7934656576	5.5032223259223e-05
8696.0402054947	5.7713828254718e-05
8696.2869453318	5.9998215938225e-05
8696.5336851689	6.1793585195954e-05
8696.7804250060	6.2987918384708e-05
8697.0271648431	6.3565047389581e-05
8697.2739046802	6.3589438094169e-05
8697.5206445173	6.3100905770850e-05
8697.7673843544	6.2059345430092e-05
8698.0141241915	6.0403259952241e-05
8698.2608640286	5.8143919997878e-05
8698.5076038657	5.5379553130105e-05
8698.7543437028	5.2212724978897e-05
8699.0010835399	4.8663857310124e-05
8699.2478233770	4.4673191498395e-05
8699.4945632141	4.0185076177621e-05
8699.7413030512	3.5227818936042e-05
8699.9880428883	2.9917989095611e-05
8700.2347827254	2.4396847856901e-05
8700.4815225625	1.8760236390292e-05
8700.7282623996	1.3030456051252e-05
8700.9750022367	7.1746830424293e-06
8701.2217420738	1.1506167537484e-06
8701.4684819109	-5.0383464056985e-06
8701.7152217480	-1.1299153348138e-05
8701.9619615851	-1.7452163214204e-05
8702.2087014222	-2.3308690458914e-05
8702.4554412593	-2.8789888439916e-05
8702.7021810964	-3.3986093580582e-05
8702.9489209335	-3.9070273719330e-05
8703.1956607706	-4.4105205420055e-05
8703.4424006077	-4.8916298047208e-05
8703.6891404448	-5.3181866604148e-05
8703.9358802820	-5.6694283758418e-05
8704.1826201191	-5.9546850156239e-05
8704.4293599562	-6.2035324514619e-05
8704.6760997933	-6.4340093833989e-05
8704.9228396304	-6.6306420562710e-05
8705.1695794675	-6.7571735504519e-05
8705.4163193046	-6.7931251979308e-05
8705.6630591417	-6.7556604498382e-05
8705.9097989788	-6.6814242813727e-05
8706.1565388159	-6.5862238070760e-05
8706.4032786530	-6.4467880586431e-05
8706.6500184901	-6.2264947328769e-05
8706.8967583272	-5.9181037756605e-05
8707.1434981643	-5.5556527652496e-05
8707.3902380014	-5.1805717133971e-05
8707.6369778385	-4.7985540491740e-05
8707.8837176756	-4.3754676673663e-05
8708.1304575127	-3.8778127333683e-05
8708.3771973498	-3.3133750525114e-05
8708.6239371869	-2.7272508148539e-05
8708.8706770240	-2.1580151197856e-05
8709.1174168611	-1.6024317613816e-05
8709.3641566982	-1.0261724344855e-05
8709.6108965353	-4.0653437527193e-06
8709.8576363724	2.4027123257377e-06
8710.1043762095	8.7443238261684e-06
8710.3511160466	1.4699979676407e-05
8710.5978558837	2.0331617391504e-05
8710.8445957208	2.5856121293709e-05
8711.0913355579	3.1357936005283e-05
8711.3380753950	3.6692986906805e-05
8711.5848152321	4.1637516770968e-05
8711.8315550692	4.6074043001901e-05
8712.0782949063	5.0022860533215e-05
8712.3250347434	5.3540193079836e-05
8712.5717745805	5.6632506247250e-05
8712.8185144176	5.9262033306242e-05
8713.0652542548	6.1387038882691e-05
8713.3119940919	6.2966852723268e-05
8713.5587339290	6.3947851256953e-05
8713.8054737661	6.4285057990616e-05
8714.0522136032	6.3991099685667e-05
8714.2989534403	6.3143511513674e-05
8714.5456932774	6.1820701955102e-05
8714.7924331145	6.0028308237983e-05
8715.0391729516	5.7696822858604e-05
8715.2859127887	5.4753599529645e-05
8715.5326526258	5.1197234902683e-05
8715.7793924629	4.7114027596978e-05
8716.0261323000	4.2639291904081e-05
8716.2728721371	3.7896291111121e-05
8716.5196119742	3.2935597212700e-05
8716.7663518113	2.7702086660595e-05
8717.0130916484	2.2077990845157e-05
8717.2598314855	1.6014627815926e-05
8717.5065713226	9.6568401423024e-06
8717.7533111597	3.3078269828384e-06
8718.0000509968	-2.7931921579881e-06
8718.2467908339	-8.6856176400301e-06
8718.4935306710	-1.4642645440569e-05
8718.7402705081	-2.0856819007727e-05
8718.9870103452	-2.7162509525514e-05
8719.2337501823	-3.3117061415581e-05
8719.4804900194	-3.8398495585091e-05
8719.7272298565	-4.3109898854224e-05
8719.9739696936	-4.7643045076983e-05
8720.2207095307	-5.2220537677817e-05
8720.4674493678	-5.6602662049717e-05
8720.7141892049	-6.0287177347699e-05
8720.9609290420	-6.3000226705419e-05
8721.2076688791	-6.4956219930551e-05
8721.4544087162	-6.6610213047388e-05
8721.7011485533	-6.8168364286005e-05
8721.9478883904	-6.9368494588776e-05
8722.1946282276	-6.9742839511158e-05
8722.4413680647	-6.9073282377305e-05
8722.6881079018	-6.7579875041299e-05
8722.9348477389	-6.5686919657327e-05
8723.1815875760	-6.3631128008945e-05
8723.4283274131	-6.1287402462593e-05
8723.6750672502	-5.8333970649310e-05
8723.9218070873	-5.4562340068545e-05
8724.1685469244	-5.0053673961877e-05
8724.4152867615	-4.5106013482937e-05
8724.6620265986	-4.0008918210368e-05
8724.9087664357	-3.4852592985394e-05
8725.1555062728	-2.9505351311375e-05
8725.4022461099	-2.3764560194734e-05
8725.6489859470	-1.7563089412896e-05
8725.8957257841	-1.1066193871970e-05
8726.1424656212	-4.5714198263806e-06
8726.3892054583	1.7089502919959e-06
8726.6359452954	7.7873483326276e-06
8726.8826851325	1.3828166244376e-05
8727.1294249696	1.9932842960372e-05
8727.3761648067	2.5996711913357e-05
8727.6229046438	3.1778102128646e-05
8727.8696444809	3.7099158346169e-05
8728.1163843180	4.1966247906701e-05
8728.3631241551	4.6494364052582e-05
8728.6098639922	5.0731807558074e-05
8728.8566038293	5.4575141856143e-05
8729.1033436664	5.7851798187938e-05
8729.3500835035	6.0469098993395e-05
8729.5968233406	6.2475544916532e-05
8729.8435631777	6.3986715633146e-05
8730.0903030148	6.5059186925818e-05
8730.3370428519	6.5626712401608e-05
8730.5837826890	6.5543203937595e-05
8730.8305225261	6.4694644031594e-05
8731.0772623632	6.3100054586396e-05
8731.3240022004	6.0924945439824e-05
8731.5707420375	5.8375847385438e-05
8731.8174818746	5.5534332279364e-05
8732.0642217117	5.2270148239291e-05
8732.3109615488	4.8345428717680e-05
8732.5577013859	4.3656064881713e-05
8732.8044412230	3.8391699402982e-05
8733.0511810601	3.2928754498101e-05
8733.2979208972	2.7521799406984e-05
8733.5446607343	2.2086977010765e-05
8733.7914005714	1.6311909938625e-05
8734.0381404085	1.0003627722643e-05
8734.2848802456	3.3293227970943e-06
8734.5316200827	-3.2978348862243e-06
8734.7783599198	-9.5716712443304e-06
8735.0250997569	-1.5525572287953e-05
8735.2718395940	-2.1420546413752e-05
8735.5185794311	-2.7426245060633e-05
8735.7653192682	-3.3426438724952e-05
8736.0120591053	-3.9120319240206e-05
8736.2587989424	-4.4277766015472e-05
8736.5055387795	-4.8883051085023e-05
8736.7522786166	-5.3061448266938e-05
8736.9990184537	-5.6910568782848e-05
8737.2457582908	-6.0408941188629e-05
8737.4924981279	-6.3446103004448e-05
8737.7392379650	-6.5898756977964e-05
8737.9859778021	-6.7684022830226e-05
8738.2327176392	-6.8787089984485e-05
8738.4794574763	-6.9271238979747e-05
8738.7261973134	-6.9243256203895e-05
8738.9729371505	-6.8763685475860e-05
8739.2196769876	-6.7771763992890e-05
8739.4664168247	-6.6123697457317e-05
8739.7131566618	-6.3738919478499e-05
8739.9598964989	-6.0710787746530e-05
8740.2066363360	-5.7246759379553e-05
8740.4533761732	-5.3481959182019e-05
8740.7001160103	-4.9363953162437e-05
8740.9468558474	-4.4741814488316e-05
8741.1935956845	-3.9566770593239e-05
8741.4403355216	-3.3983378318913e-05
8741.6870753587	-2.8213281237041e-05
8741.9338151958	-2.2367881645698e-05
8742.1805550329	-1.6398135862831e-05
8742.4272948700	-1.0222409486626e-05
8742.6740347071	-3.8718231458857e-06
8742.9207745442	2.5083772896302e-06
8743.1675143813	8.7796388297882e-06
8743.4142542184	1.4896583418756e-05
8743.6609940555	2.0868542871460e-05
8743.9077338926	2.6669342060719e-05
8744.1544737297	3.2217492041168e-05
8744.4012135668	3.7437457396153e-05
8744.6479534039	4.2302902425228e-05
8744.8946932410	4.6799853495536e-05
8745.1414330781	5.0870726818745e-05
8745.3881729152	5.4431544176596e-05
8745.6349127523	5.7448409927635e-05
8745.8816525894	5.9962827673297e-05
8746.1283924265	6.2012071838110e-05
8746.3751322636	6.3537096513816e-05
8746.6218721007	6.4408556100689e-05
8746.8686119378	6.4563140031264e-05
8747.1153517749	6.4090954796136e-05
8747.3620916120	6.3152095832656e-05
8747.6088314491	6.1799954352382e-05
8747.8555712862	5.9914271548185e-05
8748.1023111233	5.7334822625460e-05
8748.3490509604	5.4056333719848e-05
8748.5957907975	5.0266441823668e-05
8748.8425306346	4.6178438158968e-05
8749.0892704717	4.1839337034203e-05
8749.3360103089	3.7120587671193e-05
8749.5827501460	3.1897542403120e-05
8749.8294899831	2.6221840195744e-05
8750.0762298202	2.0307624095286e-05
8750.3229696573	1.4355943186914e-05
8750.5697094944	8.4052731214774e-06
8750.8164493315	2.3548453647637e-06
8751.0631891686	-3.8760624714843e-06
8751.3099290057	-1.0218404787831e-05
8751.5566688428	-1.6475687854577e-05
8751.8034086799	-2.2466659702566e-05
8752.0501485170	-2.8147123974614e-05
8752.2968883541	-3.3597342295445e-05
8752.5436281912	-3.8891063366503e-05
8752.7903680283	-4.3973772206771e-05
8753.0371078654	-4.8671477992928e-05
8753.2838477025	-5.2826827916752e-05
8753.5305875396	-5.6427761380234e-05
8753.7773273767	-5.9588457370340e-05
8754.0240672138	-6.2388915541996e-05
8754.2708070509	-6.4741075763522e-05
8754.5175468880	-6.6442593959144e-05
8754.7642867251	-6.7382715582535e-05
8755.0110265622	-6.7676902434303e-05
8755.2577663993	-6.7556149509313e-05
8755.5045062364	-6.7104010984002e-05
8755.7512460735	-6.6132241850937e-05
8755.9979859106	-6.4364300238570e-05
8756.2447257477	-6.1754347268608e-05
8756.4914655848	-5.8586388387735e-05
8756.7382054219	-5.5212940207668e-05
8756.9849452590	-5.1695292578860e-05
8757.2316850961	-4.7745715823405e-05
8757.4784249332	-4.3059916114650e-05
8757.7251647703	-3.7691467323137e-05
8757.9719046074	-3.2052535472191e-05
8758.2186444445	-2.6524109917858e-05
8758.4653842816	-2.1093218421446e-05
8758.7121241188	-1.5415206028764e-05
8758.9588639559	-9.2373589801868e-06
8759.2056037930	-2.7242627657276e-06
8759.4523436301	3.6658544054126e-06
8759.6990834672	9.6142276202075e-06
8759.9458233043	1.5214661776310e-05
8760.1925631414	2.0803273250881e-05
8760.4393029785	2.6544368323060e-05
8760.6860428156	3.2219884304741e-05
8760.9327826527	3.7429532363889e-05
8761.1795224898	4.1965464302290e-05
8761.4262623269	4.5961857672158e-05
8761.6730021640	4.9686415492614e-05
8761.9197420011	5.3220898486698e-05
8762.1664818382	5.6366240312061e-05
8762.4132216753	5.8843046366414e-05
8762.6599615124	6.0552237697661e-05
8762.9067013495	6.1630116829025e-05
8763.1534411866	6.2272091534850e-05
8763.4001810237	6.2529824620731e-05
8763.6469208608	6.2280263354636e-05
8763.8936606979	6.1366252373982e-05
8764.1404005350	5.9746924394146e-05
8764.3871403721	5.7519307759563e-05
8764.6338802092	5.4820547686469e-05
8764.8806200463	5.1724248807477e-05
8765.1273598834	4.8219226544373e-05
8765.3740997205	4.4263186388352e-05
8765.6208395576	3.9845220262189e-05
8765.8675793947	3.5008109863431e-05
8766.1143192318	2.9830634753570e-05
8766.3610590689	2.4396566452484e-05
8766.6077989060	1.8771987684795e-05
8766.8545387431	1.2999052254694e-05
8767.1012785802	7.1062637970795e-06
8767.3480184173	1.1273005868314e-06
8767.5947582545	-4.8870788252771e-06
8767.8414980916	-1.0875415368359e-05
8768.0882379287	-1.6781682985735e-05
8768.3349777658	-2.2559390287463e-05
8768.5817176029	-2.8156092180543e-05
8768.8284574400	-3.3500239101295e-05
8769.0751972771	-3.8517310364774e-05
8769.3219371142	-4.3167034277846e-05
8769.5686769513	-4.7457496949391e-05
8769.8154167884	-5.1406389214387e-05
8770.0621566255	-5.4980250568156e-05
8770.3088964626	-5.8079830156369e-05
8770.5556362997	-6.0600205406849e-05
8770.8023761368	-6.2511509930244e-05
8771.0491159739	-6.3874270550679e-05
8771.2958558110	-6.4766840298271e-05
8771.5425956481	-6.5197380274713e-05
8771.7893354852	-6.5091838591957e-05
8772.0360753223	-6.4368461557100e-05
8772.2828151594	-6.3017923336266e-05
8772.5295549965	-6.1108086805325e-05
8772.7762948336	-5.8719158899288e-05
8773.0230346707	-5.5886062874496e-05
8773.2697745078	-5.2603458854206e-05
8773.5165143449	-4.8870536112571e-05
8773.7632541820	-4.4715658203002e-05
8774.0099940191	-4.0181262654245e-05
8774.2567338562	-3.5305179520855e-05
8774.5034736933	-3.0130730508445e-05
8774.7502135304	-2.4726123229026e-05
8774.9969533675	-1.9171703351929e-05
8775.2436932046	-1.3517172058568e-05
8775.4904330417	-7.7633058711364e-06
8775.7371728788	-1.9056150909143e-06
8775.9839127159	3.9984780528486e-06
8776.2306525530	9.8200075482753e-06
8776.4773923901	1.5432906988846e-05
8776.7241322272	2.0801390613914e-05
8776.9708720644	2.5981548439653e-05
8777.2176119015	3.1023103857890e-05
8777.4643517386	3.5867102734793e-05
8777.7110915757	4.0349334916775e-05
8777.9578314128	4.4315423521979e-05
8778.2045712499	4.7737978609723e-05
8778.4513110870	5.0718268450106e-05
8778.6980509241	5.3365910426575e-05
8778.9447907612	5.5669464856770e-05
8779.1915305983	5.7482777264396e-05
8779.4382704354	5.8643065659790e-05
8779.6850102725	5.9111240970402e-05
8779.9317501096	5.9001411047462e-05
8780.1784899467	5.8469325518146e-05
8780.4252297838	5.7564356888476e-05
8780.6719696209	5.6187210686178e-05
8780.9187094580	5.4196380931495e-05
8781.1654492951	5.1561010817844e-05
8781.4121891322	4.8409542526842e-05
8781.6589289693	4.4924784364349e-05
8781.9056688064	4.1189347699216e-05
8782.1524086435	3.7135377058845e-05
8782.3991484806	3.2646421071210e-05
8782.6458883177	2.7706358059562e-05
8782.8926281548	2.2448258965691e-05
8783.1393679919	1.7062904615427e-05
8783.3861078290	1.1665030722430e-05
8783.6328476661	6.2429880008479e-06
8783.8795875032	7.2230640056988e-07
8784.1263273403	-4.9316725319216e-06
8784.3730671774	-1.0660222114102e-05
8784.6198070145	-1.6330200209720e-05
8784.8665468516	-2.1793554438305e-05
8785.1132866887	-2.6949812311167e-05
8785.3600265258	-3.1786970414597e-05
8785.6067663629	-3.6373885247178e-05
8785.8535062001	-4.0786601064470e-05
8786.1002460372	-4.5005051554625e-05
8786.3469858743	-4.8873753999146e-05
8786.5937257114	-5.2191850339202e-05
8786.8404655485	-5.4873544001494e-05
8787.0872053856	-5.7022223744876e-05
8787.3339452227	-5.8822501755067e-05
8787.5806850598	-6.0339400445099e-05
8787.8274248969	-6.1429053197943e-05
8788.0741647340	-6.1864818475123e-05
8788.3209045711	-6.1557848655721e-05
8788.5676444082	-6.0643878523361e-05
8788.8143842453	-5.9345228384936e-05
8789.0611240824	-5.7753627195508e-05
8789.3078639195	-5.5759044432911e-05
8789.5546037566	-5.3188565193200e-05
8789.8013435937	-4.9999614572797e-05
8790.0480834308	-4.6329008029478e-05
8790.2948232679	-4.2364738673362e-05
8790.5415631050	-3.8189109259156e-05
8790.7883029421	-3.3750760973508e-05
8791.0350427792	-2.8973100493324e-05
8791.2817826163	-2.3871489898923e-05
8791.5285224534	-1.8563961258294e-05
8791.7752622905	-1.3181925439276e-05
8792.0220021276	-7.7815745737554e-06
8792.2687419647	-2.3407605432144e-06
8792.5154818018	3.1648812000057e-06
8792.7622216389	8.6851137066019e-06
8793.0089614760	1.4092580770000e-05
8793.2557013131	1.9260304628784e-05
8793.5024411502	2.4148804077908e-05
8793.7491809873	2.8814843503825e-05
8793.9959208244	3.3320262991376e-05
8794.2426606615	3.7621216128297e-05
8794.4894004986	4.1555339597869e-05
8794.7361403357	4.4959345742394e-05
8794.9828801728	4.7809475428410e-05
8795.2296200100	5.0232512128652e-05
8795.4763598471	5.2357352550212e-05
8795.7230996842	5.4153136500121e-05
8795.9698395213	5.5432687655740e-05
8796.2165793584	5.6030686885801e-05
8796.4633191955	5.5970433242408e-05
8796.7100590326	5.5434445665182e-05
8796.9567988697	5.4566841563320e-05
8797.2035387068	5.3324836918448e-05
8797.4502785439	5.1543747707715e-05
8797.6970183810	4.9138713671236e-05
8797.9437582181	4.6212292872625e-05
8798.1904980552	4.2948698379545e-05
8798.4372378923	3.9423196541155e-05
8798.6839777294	3.5550404550798e-05
8798.9307175665	3.1229217789450e-05
8799.1774574036	2.6510965272448e-05
8799.4241972407	2.1591547191422e-05
8799.6709370778	1.6633744106220e-05
8799.9176769149	1.1622487878134e-05
8800.1644167520	6.4180836358820e-06
8800.4111565891	9.5024622729394e-07
8800.6578964262	-4.6570343303949e-06
8800.9046362633	-1.0159603983240e-05
8801.1513761004	-1.5383722770611e-05
8801.3981159375	-2.0340503639596e-05
8801.6448557746	-2.5164133425376e-05
8801.8915956117	-2.9950386264525e-05
8802.1383354488	-3.4648273784984e-05
8802.3850752859	-3.9083690956662e-05
8802.6318151230	-4.3072727112483e-05
8802.8785549601	-4.6527798547138e-05
8803.1252947972	-4.9489219587935e-05
8803.3720346343	-5.2072404023941e-05
8803.6187744714	-5.4365798436830e-05
8803.8655143085	-5.6343248579068e-05
8804.1122541456	-5.7858649500278e-05
8804.3589939828	-5.8744627172530e-05
8804.6057338199	-5.8948888199426e-05
8804.8524736570	-5.8586699501376e-05
8805.0992134941	-5.7843764968987e-05
8805.3459533312	-5.6804164790435e-05
8805.5926931683	-5.5368019105114e-05
8805.8394330054	-5.3351624198994e-05
8806.0861728425	-5.0682930486806e-05
8806.3329126796	-4.7497114737514e-05
8806.5796525167	-4.4027897879581e-05
8806.8263923538	-4.0397521322184e-05
8807.0731321909	-3.6519847458402e-05
8807.3198720280	-3.2220674780246e-05
8807.5666118651	-2.7454920248353e-05
8807.8133517022	-2.2395401810780e-05
8808.0600915393	-1.7297884058953e-05
8808.3068313764	-1.2280069806980e-05
8808.5535712135	-7.2443120420927e-06
8808.8003110506	-2.0255918186992e-06
8809.0470508877	3.3888955129005e-06
8809.2937907248	8.7976157186883e-06
8809.5405305619	1.3945215925651e-05
8809.7872703990	1.8738902487907e-05
8810.0340102361	2.3297177244873e-05
8810.2807500732	2.7782877192829e-05
8810.5274899103	3.2195089385189e-05
8810.7742297474	3.6332960046025e-05
8811.0209695845	3.9963496645583e-05
8811.2677094216	4.3019065268530e-05
8811.5144492587	4.5627707188332e-05
8811.7611890958	4.7955397858476e-05
8812.0079289329	5.0023977362173e-05
8812.2546687700	5.1679926127329e-05
8812.5014086071	5.2731218939018e-05
8812.7481484442	5.3111840699230e-05
8812.9948882813	5.2924039760113e-05
8813.2416281184	5.2335506884971e-05
8813.4883679556	5.1435533519702e-05
8813.7351077927	5.0172646186657e-05
8813.9818476298	4.8412472360648e-05
8814.2285874669	4.6058096328131e-05
8814.4753273040	4.3138196719539e-05
8814.7220671411	3.9800374679272e-05
8814.9688069782	3.6216324321421e-05
8815.2155468153	3.2468006422908e-05
8815.4622866524	2.8503025321806e-05
8815.7090264895	2.4201033754209e-05
8815.9557663266	1.9504236935215e-05
8816.2025061637	1.4502835709366e-05
8816.4492460008	9.3954642643812e-06
8816.6959858379	4.3536290446359e-06
8816.9427256750	-5.8935529321647e-07
8817.1894655121	-5.5230659056498e-06
8817.4362053492	-1.0534323116434e-05
8817.6829451863	-1.5591300315340e-05
8817.9296850234	-2.0544221447171e-05
8818.1764248605	-2.5234212178956e-05
8818.4231646976	-2.9600111595348e-05
8818.6699045347	-3.3683761375709e-05
8818.9166443718	-3.7539367565587e-05
8819.1633842089	-4.1144113573477e-05
8819.4101240460	-4.4397652952438e-05
8819.6568638831	-4.7204541704618e-05
8819.9036037202	-4.9550446715273e-05
8820.1503435573	-5.1492127639776e-05
8820.3970833944	-5.3070685719638e-05
8820.6438232315	-5.4240093466676e-05
8820.8905630686	-5.4893042063717e-05
8821.1373029057	-5.4966752867730e-05
8821.3840427428	-5.4519353835410e-05
8821.6307825799	-5.3684461676750e-05
8821.8775224170	-5.2536420729942e-05
8822.1242622541	-5.1006377335469e-05
8822.3710020912	-4.8952959390761e-05
8822.6177419284	-4.6328580648816e-05
8822.8644817655	-4.3263371730718e-05
8823.1112216026	-3.9960796569362e-05
8823.3579614397	-3.6505252326250e-05
8823.6047012768	-3.2795028859536e-05
8823.8514411139	-2.8687919357328e-05
