# time [s]	wake_longitudinal [V/C]
1.9490769383204458e-54	-11530367126851.432
1.990810409885886e-54	-11530367126851.432
2.033437475036369e-54	-11530367126851.432
2.0769772673226558e-54	-11530367126851.432
2.12144932998149e-54	-11530367126851.432
2.1668736247076528e-54	-11530367126851.432
2.2132705406141972e-54	-11530367126851.432
2.2606609033840073e-54	-11530367126851.432
2.3090659846178847e-54	-11530367126851.432
2.3585075113822103e-54	-11530367126851.432
2.409007675961636e-54	-11530367126851.432
2.4605891458199923e-54	-11530367126851.432
2.513275073775057e-54	-11530367126851.432
2.5670891083907986e-54	-11530367126851.432
2.6220554045921244e-54	-11530367126851.432
2.678198634507332e-54	-11530367126851.432
2.7355439985420835e-54	-11530367126851.432
2.794117236691185e-54	-11530367126851.432
2.8539446400918685e-54	-11530367126851.432
2.91505306282517e-54	-11530367126851.432
2.9774699339692615e-54	-11530367126851.432
3.041223269911626e-54	-11530367126851.432
3.1063416869240826e-54	-11530367126851.432
3.172854414007805e-54	-11530367126851.432
3.240791306012889e-54	-11530367126851.432
3.31018285703881e-54	-11530367126851.432
3.381060214122352e-54	-11530367126851.432
3.4534551912178164e-54	-11530367126851.432
3.5274002834774393e-54	-11530367126851.432
3.602928681836701e-54	-11530367126851.432
3.680074287912832e-54	-11530367126851.432
3.7588717292214037e-54	-11530367126851.432
3.839356374719623e-54	-11530367126851.432
3.921564350681837e-54	-11530367126851.432
4.0055325569149497e-54	-11530367126851.432
4.0912986833216903e-54	-11530367126851.432
4.17890122681755e-54	-11530367126851.432
4.268379508611011e-54	-11530367126851.432
4.359773691852688e-54	-11530367126851.432
4.4531247996634834e-54	-11530367126851.432
4.548474733547629e-54	-11530367126851.432
4.645866292201059e-54	-11530367126851.432
4.7453431907217947e-54	-11530367126851.432
4.8469500802316273e-54	-11530367126851.432
4.950732567918728e-54	-11530367126851.432
5.0567372375082274e-54	-11530367126851.432
5.165011670172391e-54	-11530367126851.432
5.27560446588721e-54	-11530367126851.432
5.388565265247617e-54	-11530367126851.432
5.503944771748443e-54	-11530367126851.432
5.621794774543843e-54	-11530367126851.432
5.742168171692627e-54	-11530367126851.432
5.865118993902664e-54	-11530367126851.432
5.990702428782809e-54	-11530367126851.432
6.118974845614063e-54	-11530367126851.432
6.249993820652129e-54	-11530367126851.432
6.383818162970254e-54	-11530367126851.432
6.52050794085703e-54	-11530367126851.432
6.660124508777773e-54	-11530367126851.432
6.802730534914885e-54	-11530367126851.432
6.94839002929618e-54	-11530367126851.432
7.097168372527142e-54	-11530367126851.432
7.249132345137292e-54	-11530367126851.432
7.404350157554876e-54	-11530367126851.432
7.56289148072458e-54	-11530367126851.432
7.724827477379007e-54	-11530367126851.432
7.890230833981712e-54	-11530367126851.432
8.059175793352187e-54	-11530367126851.432
8.231738187991454e-54	-11530367126851.432
8.407995474119139e-54	-11530367126851.432
8.588026766441338e-54	-11530367126851.432
8.771912873661592e-54	-11530367126851.432
8.959736334752177e-54	-11530367126851.432
9.151581456003488e-54	-11530367126851.432
9.347534348864529e-54	-11530367126851.432
9.547682968596016e-54	-11530367126851.432
9.7521171537487e-54	-11530367126851.432
9.960928666489454e-54	-11530367126851.432
1.0174211233788316e-53	-11530367126851.432
1.0392060589489981e-53	-11530367126851.432
1.0614574517283513e-53	-11530367126851.432
1.0841852894594609e-53	-11530367126851.432
1.1073997737416024e-53	-11530367126851.432
1.1311113246097834e-53	-11530367126851.432
1.155330585211998e-53	-11530367126851.432
1.1800684265863561e-53	-11530367126851.432
1.2053359525407976e-53	-11530367126851.432
1.231144504636987e-53	-11530367126851.432
1.2575056672812337e-53	-11530367126851.432
1.284431272924099e-53	-11530367126851.432
1.311933407371644e-53	-11530367126851.432
1.3400244152101931e-53	-11530367126851.432
1.3687169053472512e-53	-11530367126851.432
1.3980237566712777e-53	-11530367126851.432
1.4279581238323203e-53	-11530367126851.432
1.4585334431467792e-53	-11530367126851.432
1.4897634386282371e-53	-11530367126851.432
1.5216621281477998e-53	-11530367126851.432
1.5542438297259513e-53	-11530367126851.432
1.587523167959501e-53	-11530367126851.432
1.6215150805858987e-53	-11530367126851.432
1.656234825188092e-53	-11530367126851.432
1.6916979860432201e-53	-11530367126851.432
1.7279204811175445e-53	-11530367126851.432
1.7649185692115944e-53	-11530367126851.432
1.802708857257854e-53	-11530367126851.432
1.8413083077751678e-53	-11530367126851.432
1.880734246482288e-53	-11530367126851.432
1.9210043700749224e-53	-11530367126851.432
1.9621367541688153e-53	-11530367126851.432
2.00414986141337e-53	-11530367126851.432
2.0470625497786887e-53	-11530367126851.432
2.090894081020045e-53	-11530367126851.432
2.135664129323931e-53	-11530367126851.432
2.181392790138729e-53	-11530367126851.432
2.228100589195014e-53	-11530367126851.432
2.275808491718434e-53	-11530367126851.432
2.324537911840434e-53	-11530367126851.432
2.3743107222098904e-53	-11530367126851.432
2.4251492638111132e-53	-11530367126851.432
2.4770763559916936e-53	-11530367126851.432
2.5301153067050525e-53	-11530367126851.432
2.5842899229727148e-53	-11530367126851.432
2.639624521569981e-53	-11530367126851.432
2.696143939941072e-53	-11530367126851.432
2.7538735473473023e-53	-11530367126851.432
2.8128392562546542e-53	-11530367126851.432
2.873067533964472e-53	-11530367126851.432
2.93458541449387e-53	-11530367126851.432
2.9974205107100665e-53	-11530367126851.432
3.061601026724525e-53	-11530367126851.432
3.1271557705529715e-53	-11530367126851.432
3.1941141670457404e-53	-11530367126851.432
3.2625062710957944e-53	-11530367126851.432
3.3323627811287266e-53	-11530367126851.432
3.4037150528824557e-53	-11530367126851.432
3.4765951134811025e-53	-11530367126851.432
3.551035675811104e-53	-11530367126851.432
3.6270701532042405e-53	-11530367126851.432
3.7047326744359193e-53	-11530367126851.432
3.784058099044021e-53	-11530367126851.432
3.865082032975735e-53	-11530367126851.432
3.94784084457005e-53	-11530367126851.432
4.0323716808815155e-53	-11530367126851.432
4.1187124843545525e-53	-11530367126851.432
4.206902009853745e-53	-11530367126851.432
4.296979842059853e-53	-11530367126851.432
4.388986413237214e-53	-11530367126851.432
4.482963021382624e-53	-11530367126851.432
4.578951848762116e-53	-11530367126851.432
4.676995980844637e-53	-11530367126851.432
4.777139425641871e-53	-11530367126851.432
4.879427133461045e-53	-11530367126851.432
4.983905017081898e-53	-11530367126851.432
5.090619972364429e-53	-11530367126851.432
5.199619899299178e-53	-11530367126851.432
5.310953723506917e-53	-11530367126851.432
5.424671418199958e-53	-11530367126851.432
5.540824026612835e-53	-11530367126851.432
5.659463684913258e-53	-11530367126851.432
5.780643645604547e-53	-11530367126851.432
5.904418301427767e-53	-11530367126851.432
6.030843209777172e-53	-11530367126851.432
6.159975117636874e-53	-11530367126851.432
6.291871987053042e-53	-11530367126851.432
6.426593021149896e-53	-11530367126851.432
6.564198690704393e-53	-11530367126851.432
6.704750761288257e-53	-11530367126851.432
6.848312320992763e-53	-11530367126851.432
6.994947808746102e-53	-11530367126851.432
7.144723043237036e-53	-11530367126851.432
7.297705252459016e-53	-11530367126851.432
7.453963103885173e-53	-11530367126851.432
7.613566735291275e-53	-11530367126851.432
7.7765877862367615e-53	-11530367126851.432
7.943099430221799e-53	-11530367126851.432
8.113176407530872e-53	-11530367126851.432
8.286895058781547e-53	-11530367126851.432
8.464333359190285e-53	-11530367126851.432
8.645570953571908e-53	-11530367126851.432
8.830689192089882e-53	-11530367126851.432
9.019771166769961e-53	-11530367126851.432
9.212901748797956e-53	-11530367126851.432
9.410167626613775e-53	-11530367126851.432
9.611657344823526e-53	-11530367126851.432
9.817461343942356e-53	-11530367126851.432
1.0027672000990592e-52	-11530367126851.432
1.0242383670957565e-52	-11530367126851.432
1.0461692729153208e-52	-11530367126851.432
1.0685697614468158e-52	-11530367126851.432
1.0914498873557617e-52	-11530367126851.432
1.1148199205974026e-52	-11530367126851.432
1.1386903510263282e-52	-11530367126851.432
1.163071893105087e-52	-11530367126851.432
1.1879754907133233e-52	-11530367126851.432
1.2134123220601897e-52	-11530367126851.432
1.239393804701635e-52	-11530367126851.432
1.2659316006654154e-52	-11530367126851.432
1.2930376216856467e-52	-11530367126851.432
1.3207240345494309e-52	-11530367126851.432
1.3490032665581776e-52	-11530367126851.432
1.3778880111055433e-52	-11530367126851.432
1.4073912333751506e-52	-11530367126851.432
1.4375261761599534e-52	-11530367126851.432
1.4683063658065685e-52	-11530367126851.432
1.4997456182865137e-52	-11530367126851.432
1.5318580453978001e-52	-11530367126851.432
1.564658061099073e-52	-11530367126851.432
1.5981603879793719e-52	-11530367126851.432
1.6323800638666786e-52	-11530367126851.432
1.6673324485775778e-52	-11530367126851.432
1.7030332308118644e-52	-11530367126851.432
1.739498435194343e-52	-11530367126851.432
1.7767444294678512e-52	-11530367126851.432
1.8147879318398453e-52	-11530367126851.432
1.8536460184867207e-52	-11530367126851.432
1.893336131218529e-52	-11530367126851.432
1.9338760853078e-52	-11530367126851.432
1.975284077486305e-52	-11530367126851.432
2.0175786941125796e-52	-11530367126851.432
2.060778919514837e-52	-11530367126851.432
2.104904144511996e-52	-11530367126851.432
2.149974175117697e-52	-11530367126851.432
2.1960092414301397e-52	-11530367126851.432
2.243030006712829e-52	-11530367126851.432
2.2910575766691848e-52	-11530367126851.432
2.340113508916286e-52	-11530367126851.432
2.3902198226610968e-52	-11530367126851.432
2.4413990085838744e-52	-11530367126851.432
2.493674038933588e-52	-11530367126851.432
2.5470683778389104e-52	-11530367126851.432
2.6016059918406286e-52	-11530367126851.432
2.657311360648919e-52	-11530367126851.432
2.714209488131627e-52	-11530367126851.432
2.7723259135371374e-52	-11530367126851.432
2.831686722958208e-52	-11530367126851.432
2.8923185610408263e-52	-11530367126851.432
2.954248642943756e-52	-11530367126851.432
3.017504766554646e-52	-11530367126851.432
3.082115324966982e-52	-11530367126851.432
3.1481093192249804e-52	-11530367126851.432
3.215516371340575e-52	-11530367126851.432
3.2843667375899373e-52	-11530367126851.432
3.354691322093868e-52	-11530367126851.432
3.426521690689767e-52	-11530367126851.432
3.499890085100093e-52	-11530367126851.432
3.5748294374041845e-52	-11530367126851.432
3.651373384820527e-52	-11530367126851.432
3.7295562848046624e-52	-11530367126851.432
3.809413230471326e-52	-11530367126851.432
3.8909800663458295e-52	-11530367126851.432
3.974293404453696e-52	-11530367126851.432
4.0593906407538085e-52	-11530367126851.432
4.146309971924438e-52	-11530367126851.432
4.235090412507654e-52	-11530367126851.432
4.325771812421822e-52	-11530367126851.432
4.4183948748484145e-52	-11530367126851.432
4.513001174501791e-52	-11530367126851.432
4.609633176290887e-52	-11530367126851.432
4.7083342543794045e-52	-11530367126851.432
4.809148711655295e-52	-11530367126851.432
4.912121799615912e-52	-11530367126851.432
5.0172997386801854e-52	-11530367126851.432
5.124729738934444e-52	-11530367126851.432
5.234460021323664e-52	-11530367126851.432
5.3465398392956464e-52	-11530367126851.432
5.461019500908613e-52	-11530367126851.432
5.5779503914130565e-52	-11530367126851.432
5.6973849963157684e-52	-11530367126851.432
5.819376924939172e-52	-11530367126851.432
5.943980934483616e-52	-11530367126851.432
6.071252954606408e-52	-11530367126851.432
6.201250112525581e-52	-11530367126851.432
6.3340307586626586e-52	-11530367126851.432
6.46965449283349e-52	-11530367126851.432
6.608182190999855e-52	-11530367126851.432
6.749676032594936e-52	-11530367126851.432
6.894199528432277e-52	-11530367126851.432
7.041817549214069e-52	-11530367126851.432
7.192596354648069e-52	-11530367126851.432
7.346603623189789e-52	-11530367126851.432
7.503908482419673e-52	-11530367126851.432
7.664581540072586e-52	-11530367126851.432
7.828694915729784e-52	-11530367126851.432
7.996322273191311e-52	-11530367126851.432
8.16753885354031e-52	-11530367126851.432
8.342421508915274e-52	-11530367126851.432
8.521048737006766e-52	-11530367126851.432
8.703500716290744e-52	-11530367126851.432
8.889859342018524e-52	-11530367126851.432
9.080208262975079e-52	-11530367126851.432
9.274632919026722e-52	-11530367126851.432
9.473220579470405e-52	-11530367126851.432
9.676060382206381e-52	-11530367126851.432
9.883243373748144e-52	-11530367126851.432
1.0094862550088995e-51	-11530367126851.432
1.031101289844528e-51	-11530367126851.432
1.0531791439890967e-51	-11530367126851.432
1.0757297272907792e-51	-11530367126851.432
1.0987631617865149e-51	-11530367126851.432
1.122289786245519e-51	-11530367126851.432
1.1463201608097909e-51	-11530367126851.432
1.1708650717342582e-51	-11530367126851.432
1.1959355362282333e-51	-11530367126851.432
1.2215428074005299e-51	-11530367126851.432
1.2476983793106605e-51	-11530367126851.432
1.2744139921278932e-51	-11530367126851.432
1.301701637401096e-51	-11530367126851.432
1.3295735634410886e-51	-11530367126851.432
1.3580422808185794e-51	-11530367126851.432
1.387120567979476e-51	-11530367126851.432
1.4168214769807864e-51	-11530367126851.432
1.4471583393489742e-51	-11530367126851.432
1.4781447720640963e-51	-11530367126851.432
1.5097946836718435e-51	-11530367126851.432
1.542122280526444e-51	-11530367126851.432
1.5751420731674877e-51	-11530367126851.432
1.6088688828329175e-51	-11530367126851.432
1.6433178481118806e-51	-11530367126851.432
1.6785044317396166e-51	-11530367126851.432
1.7144444275382602e-51	-11530367126851.432
1.751153967505828e-51	-11530367126851.432
1.7886495290574058e-51	-11530367126851.432
1.8269479424211078e-51	-11530367126851.432
1.866066398192388e-51	-11530367126851.432
1.9060224550504068e-51	-11530367126851.432
1.9468340476391632e-51	-11530367126851.432
1.9885194946178712e-51	-11530367126851.432
2.031097506883208e-51	-11530367126851.432
2.0745871959681293e-51	-11530367126851.432
2.1190080826199932e-51	-11530367126851.432
2.1643801055628608e-51	-11530367126851.432
2.2107236304470804e-51	-11530367126851.432
2.2580594589904833e-51	-11530367126851.432
2.306408838315682e-51	-11530367126851.432
2.3557934704867426e-51	-11530367126851.432
2.406235522250655e-51	-11530367126851.432
2.4577576349867765e-51	-11530367126851.432
2.510382934869936e-51	-11530367126851.432
2.5641350432505104e-51	-11530367126851.432
2.6190380872574113e-51	-11530367126851.432
2.6751167106274376e-51	-11530367126851.432
2.732396084767137e-51	-11530367126851.432
2.790901920051101e-51	-11530367126851.432
2.850660477362164e-51	-11530367126851.432
2.911698579879161e-51	-11530367126851.432
2.974043625116388e-51	-11530367126851.432
3.037723597221607e-51	-11530367126851.432
3.102767079536605e-51	-11530367126851.432
3.1692032674274774e-51	-11530367126851.432
3.2370619813888427e-51	-11530367126851.432
3.306373680429398e-51	-11530367126851.432
3.377169475743576e-51	-11530367126851.432
3.449481144675926e-51	-11530367126851.432
3.52334114498505e-51	-11530367126851.432
3.59878262941212e-51	-11530367126851.432
3.675839460562249e-51	-11530367126851.432
3.7545462261035675e-51	-11530367126851.432
3.8349382542926883e-51	-11530367126851.432
3.91705162983164e-51	-11530367126851.432
4.000923210065245e-51	-11530367126851.432
4.0865906415246977e-51	-11530367126851.432
4.174092376825355e-51	-11530367126851.432
4.263467691927011e-51	-11530367126851.432
4.3547567037627336e-51	-11530367126851.432
4.4480003882462714e-51	-11530367126851.432
4.5432405986639053e-51	-11530367126851.432
4.6405200844612585e-51	-11530367126851.432
4.7398825104311897e-51	-11530367126851.432
4.8413724763137395e-51	-11530367126851.432
4.945035536814519e-51	-11530367126851.432
5.050918222052903e-51	-11530367126851.432
5.159068058447279e-51	-11530367126851.432
5.2695335900474554e-51	-11530367126851.432
5.382364400324695e-51	-11530367126851.432
5.497611134427031e-51	-11530367126851.432
5.615325521912505e-51	-11530367126851.432
5.735560399967747e-51	-11530367126851.432
5.858369737125151e-51	-11530367126851.432
5.983808657486417e-51	-11530367126851.432
6.111933465466158e-51	-11530367126851.432
6.242801671064389e-51	-11530367126851.432
6.376472015680108e-51	-11530367126851.432
6.513004498478618e-51	-11530367126851.432
6.652460403321888e-51	-11530367126851.432
6.794902326277217e-51	-11530367126851.432
6.940394203713197e-51	-11530367126851.432
7.089001340999015e-51	-11530367126851.432
7.240790441816479e-51	-11530367126851.432
7.395829638101373e-51	-11530367126851.432
7.554188520624766e-51	-11530367126851.432
7.7159381702291e-51	-11530367126851.432
7.88115118973434e-51	-11530367126851.432
8.049901736525417e-51	-11530367126851.432
8.222265555839478e-51	-11530367126851.432
8.398320014763789e-51	-11530367126851.432
8.578144136963723e-51	-11530367126851.432
8.761818638152184e-51	-11530367126851.432
8.949425962320702e-51	-11530367126851.432
9.141050318744043e-51	-11530367126851.432
9.336777719779323e-51	-11530367126851.432
9.536696019473033e-51	-11530367126851.432
9.740894952994649e-51	-11530367126851.432
9.949466176916187e-51	-11530367126851.432
1.0162503310351834e-50	-11530367126851.432
1.0380101976981038e-50	-11530367126851.432
1.0602359847968758e-50	-11530367126851.432
1.0829376685807418e-50	-11530367126851.432
1.1061254389094843e-50	-11530367126851.432
1.1298097038273598e-50	-11530367126851.432
1.1540010942347943e-50	-11530367126851.432
1.1787104686601044e-50	-11530367126851.432
1.2039489181335778e-50	-11530367126851.432
1.2297277711656329e-50	-11530367126851.432
1.2560585988318804e-50	-11530367126851.432
1.2829532199667478e-50	-11530367126851.432
1.3104237064686352e-50	-11530367126851.432
1.3384823887183318e-50	-11530367126851.432
1.3671418611137674e-50	-11530367126851.432
1.3964149877230638e-50	-11530367126851.432
1.4263149080586191e-50	-11530367126851.432
1.4568550429750587e-50	-11530367126851.432
1.488049100693125e-50	-11530367126851.432
1.5199110829529269e-50	-11530367126851.432
1.552455291298557e-50	-11530367126851.432
1.5856963334976688e-50	-11530367126851.432
1.6196491300981054e-50	-11530367126851.432
1.6543289211253315e-50	-11530367126851.432
1.689751272922849e-50	-11530367126851.432
1.7259320851394794e-50	-11530367126851.432
1.7628875978659896e-50	-11530367126851.432
1.8006343989245192e-50	-11530367126851.432
1.8391894313143768e-50	-11530367126851.432
1.8785700008168299e-50	-11530367126851.432
1.9187937837632e-50	-11530367126851.432
1.9598788349688067e-50	-11530367126851.432
2.0018435958372822e-50	-11530367126851.432
2.0447069026379156e-50	-11530367126851.432
2.0884879949607073e-50	-11530367126851.432
2.1332065243521447e-50	-11530367126851.432
2.1788825631358713e-50	-11530367126851.432
2.2255366134225786e-50	-11530367126851.432
2.273189616312285e-50	-11530367126851.432
2.321862961294229e-50	-11530367126851.432
2.3715784958474444e-50	-11530367126851.432
2.4223585352475035e-50	-11530367126851.432
2.4742258725826253e-50	-11530367126851.432
2.527203788984839e-50	-11530367126851.432
2.5813160640798157e-50	-11530367126851.432
2.6365869866604476e-50	-11530367126851.432
2.6930413655893887e-50	-11530367126851.432
2.7507045409344006e-50	-11530367126851.432
2.8096023953428235e-50	-11530367126851.432
2.869761365658885e-50	-11530367126851.432
2.9312084547904857e-50	-11530367126851.432
2.993971243829329e-50	-11530367126851.432
3.0580779044313302e-50	-11530367126851.432
3.1235572114613343e-50	-11530367126851.432
3.190438555909325e-50	-11530367126851.432
3.2587519580826953e-50	-11530367126851.432
3.328528081080976e-50	-11530367126851.432
3.399798244559624e-50	-11530367126851.432
3.4725944387877065e-50	-11530367126851.432
3.5469493390074666e-50	-11530367126851.432
3.622896320100458e-50	-11530367126851.432
3.7004694715686286e-50	-11530367126851.432
3.7797036128352353e-50	-11530367126851.432
3.8606343088742817e-50	-11530367126851.432
3.943297886174008e-50	-11530367126851.432
4.0277314490421754e-50	-11530367126851.432
4.1139728962611226e-50	-11530367126851.432
4.202060938098465e-50	-11530367126851.432
4.292035113683085e-50	-11530367126851.432
4.383935808752093e-50	-11530367126851.432
4.47780427377889e-50	-11530367126851.432
4.573682642488257e-50	-11530367126851.432
4.671613950768967e-50	-11530367126851.432
4.771642155990631e-50	-11530367126851.432
4.873812156734129e-50	-11530367126851.432
4.978169812945296e-50	-11530367126851.432
5.084761966518951e-50	-11530367126851.432
5.193636462324955e-50	-11530367126851.432
5.304842169683167e-50	-11530367126851.432
5.418429004299554e-50	-11530367126851.432
5.534447950670637e-50	-11530367126851.432
5.652951084969046e-50	-11530367126851.432
5.773991598417679e-50	-11530367126851.432
5.8976238211657005e-50	-11530367126851.432
6.023903246674872e-50	-11530367126851.432
6.152886556627995e-50	-11530367126851.432
6.2846316463717e-50	-11530367126851.432
6.419197650902503e-50	-11530367126851.432
6.556644971410912e-50	-11530367126851.432
6.697035302392223e-50	-11530367126851.432
6.840431659339516e-50	-11530367126851.432
6.986898407027864e-50	-11530367126851.432
7.136501288405833e-50	-11530367126851.432
7.289307454104482e-50	-11530367126851.432
7.445385492578183e-50	-11530367126851.432
7.604805460892007e-50	-11530367126851.432
7.767638916166522e-50	-11530367126851.432
7.933958947697851e-50	-11530367126851.432
8.103840209763463e-50	-11530367126851.432
8.277358955132472e-50	-11530367126851.432
8.454593069291334e-50	-11530367126851.432
8.635622105404403e-50	-11530367126851.432
8.820527320021706e-50	-11530367126851.432
9.009391709551262e-50	-11530367126851.432
9.20230004751378e-50	-11530367126851.432
9.399338922592872e-50	-11530367126851.432
9.60059677750238e-50	-11530367126851.432
9.806163948683472e-50	-11530367126851.432
1.0016132706854239e-49	-11530367126851.432
1.0230597298424981e-49	-11530367126851.432
1.044965398780288e-49	-11530367126851.432
1.0673401100599828e-49	-11530367126851.432
1.0901939067767977e-49	-11530367126851.432
1.1135370470678584e-49	-11530367126851.432
1.1373800087166067e-49	-11530367126851.432
1.161733493855976e-49	-11530367126851.432
1.1866084337719952e-49	-11530367126851.432
1.2120159938105479e-49	-11530367126851.432
1.237967578388886e-49	-11530367126851.432
1.264474836114766e-49	-11530367126851.432
1.2915496650148721e-49	-11530367126851.432
1.3192042178754981e-49	-11530367126851.432
1.3474509076973772e-49	-11530367126851.432
1.3763024132673054e-49	-11530367126851.432
1.4057716848492845e-49	-11530367126851.432
1.4358719499971897e-49	-11530367126851.432
1.4666167194922605e-49	-11530367126851.432
1.4980197934073541e-49	-11530367126851.432
1.5300952673014246e-49	-11530367126851.432
1.56285753854625e-49	-11530367126851.432
1.5963213127889983e-49	-11530367126851.432
1.63050161055292e-49	-11530367126851.432
1.6654137739793665e-49	-11530367126851.432
1.7010734737144382e-49	-11530367126851.432
1.7374967159426825e-49	-11530367126851.432
1.774699849571837e-49	-11530367126851.432
1.8126995735709636e-49	-11530367126851.432
1.851512944466162e-49	-11530367126851.432
1.8911573839963157e-49	-11530367126851.432
1.93165068693324e-49	-11530367126851.432
1.9730110290687815e-49	-11530367126851.432
2.015256975373411e-49	-11530367126851.432
2.0584074883291873e-49	-11530367126851.432
2.10248193644114e-49	-11530367126851.432
2.1475001029312365e-49	-11530367126851.432
2.193482194617991e-49	-11530367126851.432
2.2404488509867603e-49	-11530367126851.432
2.28842115345368e-49	-11530367126851.432
2.3374206348285443e-49	-11530367126851.432
2.38746928897971e-49	-11530367126851.432
2.4385895807065097e-49	-11530367126851.432
2.490804455822672e-49	-11530367126851.432
2.544137351455638e-49	-11530367126851.432
2.5986122065668173e-49	-11530367126851.432
2.6542534726964807e-49	-11530367126851.432
2.7110861249393943e-49	-11530367126851.432
2.7691356731547797e-49	-11530367126851.432
2.828428173416999e-49	-11530367126851.432
2.8889902397107047e-49	-11530367126851.432
2.9508490558770905e-49	-11530367126851.432
3.0140323878154753e-49	-11530367126851.432
3.0785685959461336e-49	-11530367126851.432
3.1444866479404727e-49	-11530367126851.432
3.2118161317230423e-49	-11530367126851.432
3.2805872687527533e-49	-11530367126851.432
3.350830927587642e-49	-11530367126851.432
3.422578637740931e-49	-11530367126851.432
3.495862603832909e-49	-11530367126851.432
3.5707157200467135e-49	-11530367126851.432
3.6471715848927334e-49	-11530367126851.432
3.7252645162900155e-49	-11530367126851.432
3.805029566970007e-49	-11530367126851.432
3.886502540210106e-49	-11530367126851.432
3.969720005904733e-49	-11530367126851.432
4.054719316979551e-49	-11530367126851.432
4.141538626158194e-49	-11530367126851.432
4.230216903086939e-49	-11530367126851.432
4.320793951827124e-49	-11530367126851.432
4.413310428721027e-49	-11530367126851.432
4.507807860641317e-49	-11530367126851.432
4.604328663630579e-49	-11530367126851.432
4.702916161939907e-49	-11530367126851.432
4.803614607475924e-49	-11530367126851.432
4.9064691996630444e-49	-11530367126851.432
5.0115261057322804e-49	-11530367126851.432
5.118832481443186e-49	-11530367126851.432
5.228436492250807e-49	-11530367126851.432
5.3403873349245275e-49	-11530367126851.432
5.454735259631075e-49	-11530367126851.432
5.571531592489532e-49	-11530367126851.432
5.690828758609252e-49	-11530367126851.432
5.812680305621996e-49	-11530367126851.432
5.937140927716533e-49	-11530367126851.432
6.064266490189394e-49	-11530367126851.432
6.194114054519747e-49	-11530367126851.432
6.326741903982759e-49	-11530367126851.432
6.462209569809774e-49	-11530367126851.432
6.600577857910169e-49	-11530367126851.432
6.741908876164349e-49	-11530367126851.432
6.8862660623011e-49	-11530367126851.432
7.033714212372972e-49	-11530367126851.432
7.184319509839688e-49	-11530367126851.432
7.338149555276117e-49	-11530367126851.432
7.495273396714477e-49	-11530367126851.432
7.655761560638129e-49	-11530367126851.432
7.819686083637078e-49	-11530367126851.432
7.987120544743241e-49	-11530367126851.432
8.158140098456067e-49	-11530367126851.432
8.33282150847722e-49	-11530367126851.432
8.5112431821663e-49	-11530367126851.432
8.693485205734281e-49	-11530367126851.432
8.879629380191921e-49	-11530367126851.432
9.069759258065768e-49	-11530367126851.432
9.263960180902629e-49	-11530367126851.432
9.46231931757474e-49	-11530367126851.432
9.664925703407517e-49	-11530367126851.432
9.871870280142649e-49	-11530367126851.432
1.0083245936759232e-48	-11530367126851.432
1.0299147551167383e-48	-11530367126851.432
1.051967203279455e-48	-11530367126851.432
1.0744918366085373e-48	-11530367126851.432
1.0974987654930411e-48	-11530367126851.432
1.1209983168048934e-48	-11530367126851.432
1.1450010385340625e-48	-11530367126851.432
1.1695177045232653e-48	-11530367126851.432
1.1945593193037578e-48	-11530367126851.432
1.2201371230349513e-48	-11530367126851.432
1.246262596549607e-48	-11530367126851.432
1.2729474665070507e-48	-11530367126851.432
1.300203710656935e-48	-11530367126851.432
1.3280435632153963e-48	-11530367126851.432
1.356479520356665e-48	-11530367126851.432
1.3855243458219157e-48	-11530367126851.432
1.4151910766485657e-48	-11530367126851.432
1.44549302902189e-48	-11530367126851.432
1.4764438042522974e-48	-11530367126851.432
1.5080572948802158e-48	-11530367126851.432
1.5403476909120535e-48	-11530367126851.432
1.5733294861894445e-48	-11530367126851.432
1.6070174848948652e-48	-11530367126851.432
1.6414268081968057e-48	-11530367126851.432
1.6765729010368393e-48	-11530367126851.432
1.7124715390624383e-48	-11530367126851.432
1.7491388357078014e-48	-11530367126851.432
1.7865912494267393e-48	-11530367126851.432
1.824845591079977e-48	-11530367126851.432
1.863919031481063e-48	-11530367126851.432
1.9038291091035648e-48	-11530367126851.432
1.9445937379532783e-48	-11530367126851.432
1.986231215609311e-48	-11530367126851.432
2.0287602314368674e-48	-11530367126851.432
2.0721998749764012e-48	-11530367126851.432
2.1165696445118663e-48	-11530367126851.432
2.1618894558229717e-48	-11530367126851.432
2.2081796511242866e-48	-11530367126851.432
2.2554610081962747e-48	-11530367126851.432
2.3037547497114917e-48	-11530367126851.432
2.35308255276046e-48	-11530367126851.432
2.4034665585818946e-48	-11530367126851.432
2.4549293825006978e-48	-11530367126851.432
2.507494124079366e-48	-11530367126851.432
2.561184377486124e-48	-11530367126851.432
2.6160242420857086e-48	-11530367126851.432
2.6720383332562598e-48	-11530367126851.432
2.729251793438498e-48	-11530367126851.432
2.7876903034207945e-48	-11530367126851.432
2.847380093866535e-48	-11530367126851.432
2.9083479570878703e-48	-11530367126851.432
2.9706212590715405e-48	-11530367126851.432
3.0342279517626894e-48	-11530367126851.432
3.099196585610962e-48	-11530367126851.432
3.1655563223860316e-48	-11530367126851.432
3.233336948266729e-48	-11530367126851.432
3.3025688872112506e-48	-11530367126851.432
3.3732832146128144e-48	-11530367126851.432
3.4455116712485086e-48	-11530367126851.432
3.5192866775262755e-48	-11530367126851.432
3.594641348036934e-48	-11530367126851.432
3.671609506418371e-48	-11530367126851.432
