#Parameters = {C_1=25.412767459909; C_2=94.841739321315; Conductivity=10000000; Conductivity_Mo=17900000; Conductivity_MoGr=1000000; Ip=98.18739362802; Pipe_lenght=40; Pipe_r=30; beta=1; cells_wave=20; conductivity_copper=59500000; d=-394.84173932132; half_gap_x=4.5872325400905; half_gap_y=30; half_gap_z=150; mu_copper=0.999994; offset=1.8348930160362; offset_x=1; offset_y=5; sigma_z=5; teta=15; thcoll=25.412767459909; translate_z=-244.84173932132; wakelength=20000}
#"s / mm"	"X [Real Part / V/pC]"
#-------------------------------
9037.1524708964	0.015153736153698
9037.3797808746	0.014953164098426
9037.6070908527	0.014748277844062
9037.8344008308	0.014539109285558
9038.0617108089	0.014325695812025
9038.2890207871	0.014108065859612
9038.5163307652	0.013886240115618
9038.7436407433	0.013660238030172
9038.9709507214	0.013430078728267
9039.1982606995	0.013195779250301
9039.4255706777	0.012957361754911
9039.6528806558	0.012714870874528
9039.8801906339	0.012468383548489
9040.1075006120	0.012217992738151
9040.3348105901	0.011963772002980
9040.5621205683	0.011705754776223
9040.7894305464	0.011443955551281
9041.0167405245	0.011178419118084
9041.2440505026	0.010909250239323
9041.4713604808	0.010636590455531
9041.6986704589	0.010360561559455
9041.9259804370	0.010081231607600
9042.1532904151	0.0097986379422382
9042.3806003932	0.0095128432167973
9042.6079103714	0.0092239672718318
9042.8352203495	0.0089321649933516
9043.0625303276	0.0086375769854197
9043.2898403057	0.0083403044721846
9043.5171502838	0.0080404292434246
9043.7444602620	0.0077380513199783
9043.9717702401	0.0074333037291375
9044.1990802182	0.0071263342997540
9044.4263901963	0.0068172798979756
9044.6537001745	0.0065062610012147
9044.8810101526	0.0061933973783852
9045.1083201307	0.0058788230899935
9045.3356301088	0.0055626840343365
9045.5629400869	0.0052451230897867
9045.7902500651	0.0049262705884058
9046.0175600432	0.0046062500427790
9046.2448700213	0.0042851923058249
9046.4721799994	0.0039632435890087
9046.6994899776	0.0036405591486412
9046.9267999557	0.0033172875601217
9047.1541099338	0.0029935587824295
9047.3814199119	0.0026694865270649
9047.6087298900	0.0023451839807071
9047.8360398682	0.0020207800855135
9048.0633498463	0.0016964221174945
9048.2906598244	0.0013722615470224
9048.5179698025	0.0010484349683888
9048.7452797806	0.00072505614776282
9048.9725897588	0.00040222433545994
9049.1998997369	8.0039494578026e-05
9049.4272097150	-0.00024138886353619
9049.6545196931	-0.00056194356465483
9049.8818296713	-0.00088150667674414
9050.1091396494	-0.0011999649785024
9050.3364496275	-0.0015172131558859
9050.5637596056	-0.0018331565117107
9050.7910695837	-0.0021477120378870
9051.0183795619	-0.0024608048964364
9051.2456895400	-0.0027723612070844
9051.4729995181	-0.0030823026787653
9051.7003094962	-0.0033905470890710
9051.9276194744	-0.0036970129483420
9052.1549294525	-0.0040016243135396
9052.3822394306	-0.0043043146564269
9052.6095494087	-0.0046050300468445
9052.8368593868	-0.0049037283956703
9053.0641693650	-0.0052003705202612
9053.2914793431	-0.0054949073018325
9053.5187893212	-0.0057872771193459
9053.7460992993	-0.0060774219154575
9053.9734092774	-0.0063653086811183
9054.2007192556	-0.0066509303131520
9054.4280292337	-0.0069342777796277
9054.6553392118	-0.0072153100937485
9054.8826491899	-0.0074939584998815
9055.1099591681	-0.0077701677357909
9055.3372691462	-0.0080439331958826
9055.5645791243	-0.0083152908061890
9055.7918891024	-0.0085842650177575
9056.0191990805	-0.0088508276318952
9056.2465090587	-0.0091149109963219
9056.4738190368	-0.0093764611727005
9056.7011290149	-0.0096354743110579
9056.9284389930	-0.0098919804841276
9057.1557489711	-0.010145998351767
9057.3830589493	-0.010397512916153
9057.6103689274	-0.010646496548809
9057.8376789055	-0.010892941049178
9058.0649888836	-0.011136858225077
9058.2922988618	-0.011378248289057
9058.5196088399	-0.011617077430629
9058.7469188180	-0.011853297724230
9058.9742287961	-0.012086893054353
9059.2015387742	-0.012317900667815
9059.4288487524	-0.012546378589665
9059.6561587305	-0.012772344068730
9059.8834687086	-0.012995740987227
9060.1107786867	-0.013216471352769
9060.3380886649	-0.013434468235180
9060.5653986430	-0.013649747594626
9060.7927086211	-0.013862390783249
9061.0200185992	-0.014072467452744
9061.2473285773	-0.014279961951478
9061.4746385555	-0.014484768105166
9061.7019485336	-0.014686761620184
9061.9292585117	-0.014885890679827
9062.1565684898	-0.015082205073428
9062.3838784679	-0.015275795425281
9062.6111884461	-0.015466694524543
9062.8384984242	-0.015654828886438
9063.0658084023	-0.015840064135683
9063.2931183804	-0.016022302237362
9063.5204283586	-0.016201542112139
9063.7477383367	-0.016377850922960
9063.9750483148	-0.016551275958882
9064.2023582929	-0.016721778566752
9064.4296682710	-0.016889247025709
9064.6569782492	-0.017053571730137
9064.8842882273	-0.017214712628944
9065.1115982054	-0.017372700755199
9065.3389081835	-0.017527577279553
9065.5662181616	-0.017679328056501
9065.7935281398	-0.017827872109025
9066.0208381179	-0.017973111149545
9066.2481480960	-0.018114991292159
9066.4754580741	-0.018253518685831
9066.7027680523	-0.018388716966628
9066.9300780304	-0.018520572136955
9067.1573880085	-0.018649021951330
9067.3846979866	-0.018773998717126
9067.6120079647	-0.018895476254512
9067.8393179429	-0.019013467390548
9068.0666279210	-0.019127975174056
9068.2939378991	-0.019238956293509
9068.5212478772	-0.019346343789583
9068.7485578553	-0.019450106879407
9068.9758678335	-0.019550277621216
9069.2031778116	-0.019646906946165
9069.4304877897	-0.019739993531529
9069.6577977678	-0.019829465738093
9069.8851077460	-0.019915242916011
9070.1124177241	-0.019997314831034
9070.3397277022	-0.020075754917702
9070.5670376803	-0.020150651973236
9070.7943476584	-0.020222030436263
9071.0216576366	-0.020289839208272
9071.2489676147	-0.020354015564619
9071.4762775928	-0.020414556000663
9071.7035875709	-0.020471526664681
9071.9308975491	-0.020525012916285
9072.1582075272	-0.020575064929527
9072.3855175053	-0.020621689215555
9072.6128274834	-0.020664883280003
9072.8401374615	-0.020704671860571
9073.0674474397	-0.020741111783303
9073.2947574178	-0.020774268963049
9073.5220673959	-0.020804195229466
9073.7493773740	-0.020830926513997
9073.9766873521	-0.020854500555614
9074.2039973303	-0.020874975163162
9074.4313073084	-0.020892429401834
9074.6586172865	-0.020906946183768
9074.8859272646	-0.020918592197519
9075.1132372428	-0.020927414542440
9075.3405472209	-0.020933458181205
9075.5678571990	-0.020936787318368
9075.7951671771	-0.020937488892652
9076.0224771552	-0.020935655355768
9076.2497871334	-0.020931366664712
9076.4770971115	-0.020924691553657
9076.7044070896	-0.020915703815839
9076.9317170677	-0.020904489901892
9077.1590270458	-0.020891135262328
9077.3863370240	-0.020875706247450
9077.6136470021	-0.020858254655741
9077.8409569802	-0.020838846154323
9078.0682669583	-0.020817581187803
9078.2955769365	-0.020794579354415
9078.5228869146	-0.020769937677125
9078.7501968927	-0.020743705849451
9078.9775068708	-0.020715907430071
9079.2048168489	-0.020686587753885
9079.4321268271	-0.020655839658656
9079.6594368052	-0.020623780010373
9079.8867467833	-0.020590500304861
9080.1140567614	-0.020556040384928
9080.3413667396	-0.020520410250192
9080.5686767177	-0.020483637553010
9080.7959866958	-0.020445794652264
9081.0232966739	-0.020406979744410
9081.2506066520	-0.020367269928939
9081.4779166302	-0.020326689722128
9081.7052266083	-0.020285224618770
9081.9325365864	-0.020242868178698
9082.1598465645	-0.020199658935779
9082.3871565426	-0.020155670574714
9082.6144665208	-0.020110962307526
9082.8417764989	-0.020065537491823
9083.0690864770	-0.020019354236313
9083.2963964551	-0.019972380134942
9083.5237064333	-0.019924634282218
9083.7510164114	-0.019876168162776
9083.9783263895	-0.019827001076884
9084.2056363676	-0.019777079322303
9084.4329463457	-0.019726308772956
9084.6602563239	-0.019674632549917
9084.8875663020	-0.019622072025774
9085.1148762801	-0.019568683019193
9085.3421862582	-0.019514467796102
9085.5694962364	-0.019459332280865
9085.7968062145	-0.019403132734780
9086.0241161926	-0.019345764662217
9086.2514261707	-0.019287206091355
9086.4787361488	-0.019227477740827
9086.7060461270	-0.019166566489604
9086.9333561051	-0.019104388389180
9087.1606660832	-0.019040819184059
9087.3879760613	-0.018975751733723
9087.6152860394	-0.018909121540863
9087.8425960176	-0.018840883188633
9088.0699059957	-0.018770971034446
9088.2972159738	-0.018699286578527
9088.5245259519	-0.018625721324142
9088.7518359301	-0.018550187280045
9088.9791459082	-0.018472622744927
9089.2064558863	-0.018392968266694
9089.4337658644	-0.018311138045809
9089.6610758425	-0.018227016962249
9089.8883858207	-0.018140488088421
9090.1156957988	-0.018051463658381
9090.3430057769	-0.017959885864428
9090.5703157550	-0.017865693644023
9090.7976257331	-0.017768790491760
9091.0249357113	-0.017669052879880
9091.2522456894	-0.017566376677676
9091.4795556675	-0.017460711326976
9091.7068656456	-0.017352035915120
9091.9341756238	-0.017240293050733
9092.1614856019	-0.017125351774512
9092.3887955800	-0.017007050910926
9092.6161055581	-0.016885289181093
9092.8434155362	-0.016760068171918
9093.0707255144	-0.016631432869872
9093.2980354925	-0.016499360852601
9093.5253454706	-0.016363712859616
9093.7526554487	-0.016224301674390
9093.9799654268	-0.016081015865255
9094.2072754050	-0.015933875887240
9094.4345853831	-0.015782966173354
9094.6618953612	-0.015628310218844
9094.8892053393	-0.015469809619386
9095.1165153175	-0.015307301080356
9095.3438252956	-0.015140670846094
9095.5711352737	-0.014969918166478
9095.7984452518	-0.014795116998837
9096.0257552299	-0.014616322147563
9096.2530652081	-0.014433508226312
9096.4803751862	-0.014246587939310
9096.7076851643	-0.014055481083023
9096.9349951424	-0.013860167983447
9097.1623051206	-0.013660685890073
9097.3896150987	-0.013457082058418
9097.6169250768	-0.013249371784437
9097.8442350549	-0.013037537901460
9098.0715450330	-0.012821565649473
9098.2988550112	-0.012601473783354
9098.5261649893	-0.012377309419357
9098.7534749674	-0.012149113542100
9098.9807849455	-0.011916896828123
9099.2080949236	-0.011680655758729
9099.4354049018	-0.011440414753873
9099.6627148799	-0.011196248066726
9099.8900248580	-0.010948253735902
9100.1173348361	-0.010696503982108
9100.3446448143	-0.010441024605269
9100.5719547924	-0.010181826261033
9100.7992647705	-0.0099189540316512
9101.0265747486	-0.0096525026279983
9101.2538847267	-0.0093825846500372
9101.4811947049	-0.0091092918093850
9101.7085046830	-0.0088326924668688
9101.9358146611	-0.0085528611897744
9102.1631246392	-0.0082698972984494
9102.3904346173	-0.0079839074757134
9102.6177445955	-0.0076949784224680
9102.8450545736	-0.0074031824559432
9103.0723645517	-0.0071086169638776
9103.2996745298	-0.0068114291545317
9103.5269845080	-0.0065117865175997
9103.7542944861	-0.0062098170901069
9103.9816044642	-0.0059055873467416
9104.2089144423	-0.0055991514401539
9104.4362244204	-0.0052906255409187
9104.6635343986	-0.0049802059464416
9104.8908443767	-0.0046681041446363
9105.1181543548	-0.0043544611167188
9105.3454643329	-0.0040393299812007
9105.5727743111	-0.0037227489875504
9105.8000842892	-0.0034048352448950
9106.0273942673	-0.0030858073461521
9106.2547042454	-0.0027659135826916
9106.4820142235	-0.0024453316147439
9106.7093242017	-0.0021241299543347
9106.9366341798	-0.0018023237469393
9107.1639441579	-0.0014799749146145
9107.3912541360	-0.0011572520355303
9107.6185641141	-0.00083440197578297
9107.8458740923	-0.00051165776259659
9108.0731840704	-0.00018915712908560
9108.3004940485	0.00013306313657886
9108.5278040266	0.00045499254316495
9108.7551140048	0.00077655300307760
9108.9824239829	0.0010975641083371
9109.2097339610	0.0014177970875186
9109.4370439391	0.0017370705123266
9109.6643539172	0.0020553043257779
9109.8916638954	0.0023724872568410
9110.1189738735	0.0026885915579472
9110.3462838516	0.0030035131056676
9110.5735938297	0.0033170848248982
9110.8009038078	0.0036291412948478
9111.0282137860	0.0039395730085490
9111.2555237641	0.0042483315079500
9111.4828337422	0.0045553961796329
9111.7101437203	0.0048607366852303
9111.9374536985	0.0051642905812896
9112.1647636766	0.0054659570641688
9112.3920736547	0.0057656090071321
9112.6193836328	0.0060631295741872
9112.8466936109	0.0063584604985590
9113.0740035891	0.0066516203178086
9113.3013135672	0.0069426583908807
9113.5286235453	0.0072315688059927
9113.7559335234	0.0075182429354805
9113.9832435016	0.0078025194674623
9114.2105534797	0.0080842978924417
9114.4378634578	0.0083636073906889
9114.6651734359	0.0086405552668553
9114.8924834140	0.0089151972119093
9115.1197933922	0.0091874562624953
9115.3471033703	0.0094571743004563
9115.5744133484	0.0097242475502581
9115.8017233265	0.0099887108544696
9116.0290333046	0.010250685930865
9116.2563432828	0.010510245685437
9116.4836532609	0.010767330140929
9116.7109632390	0.011021796011076
9116.9382732171	0.011273548345240
9117.1655831953	0.011522623888085
9117.3928931734	0.011769146811087
9117.6202031515	0.012013202792798
9117.8475131296	0.012254753134478
9118.0748231077	0.012493667720694
9118.3021330859	0.012729841331420
9118.5294430640	0.012963282648882
9118.7567530421	0.013194096095357
9118.9840630202	0.013422378782807
9119.2113729983	0.013648130534036
9119.4386829765	0.013871256665583
9119.6659929546	0.014091653618517
9119.8933029327	0.014309293013320
9120.1206129108	0.014524228222774
9120.3479228890	0.014736525707412
9120.5752328671	0.014946193030793
9120.8025428452	0.015153171470960
9121.0298528233	0.015357392486076
9121.2571628014	0.015558835352953
9121.4844727796	0.015757527953774
9121.7117827577	0.015953494350159
9121.9390927358	0.016146706403484
9122.1664027139	0.016337089794727
9122.3937126921	0.016524578178633
9122.6210226702	0.016709161288464
9122.8483326483	0.016890879163987
9123.0756426264	0.017069766257485
9123.3029526045	0.017245796214191
9123.5302625827	0.017418878189625
9123.7575725608	0.017588909945900
9123.9848825389	0.017755842174935
9124.2121925170	0.017919696702980
9124.4395024951	0.018080520438728
9124.6668124733	0.018238315306181
9124.8941224514	0.018393009414512
9125.1214324295	0.018544498850461
9125.3487424076	0.018692720902350
9125.5760523858	0.018837684464986
9125.8033623639	0.018979423264165
9126.0306723420	0.019117918792358
9126.2579823201	0.019253078161005
9126.4852922982	0.019384798722450
9126.7126022764	0.019513055178857
9126.9399122545	0.019637910643299
9127.1672222326	0.019759427538292
9127.3945322107	0.019877565404066
9127.6218421889	0.019992178068262
9127.8491521670	0.020103125007126
9128.0764621451	0.020210389151070
9128.3037721232	0.020314078996339
9128.5310821013	0.020414308358577
9128.7583920795	0.020511072721636
9128.9857020576	0.020604243996246
9129.2130120357	0.020693683604277
9129.4403220138	0.020779356955509
9129.6676319919	0.020861340664941
9129.8949419701	0.020939729894933
9130.1222519482	0.021014548990615
9130.3495619263	0.021085749351511
9130.5768719044	0.021153278490505
9130.8041818826	0.021217137092064
9131.0314918607	0.021277370277314
9131.2588018388	0.021334018307106
9131.4861118169	0.021387089117238
9131.7134217950	0.021436578457228
9131.9407317732	0.021482505672736
9132.1680417513	0.021524921051432
9132.3953517294	0.021563880089605
9132.6226617075	0.021599418735246
9132.8499716856	0.021631558058483
9133.0772816638	0.021660329140778
9133.3045916419	0.021685785948917
9133.5319016200	0.021707990681849
9133.7592115981	0.021726990560261
9133.9865215763	0.021742816568234
9134.2138315544	0.021755509888831
9134.4411415325	0.021765148306149
9134.6684515106	0.021771839855568
9134.8957614887	0.021775682859812
9135.1230714669	0.021776729089494
9135.3503814450	0.021774990020755
9135.5776914231	0.021770487016746
9135.8050014012	0.021763300145483
9136.0323113794	0.021753565616475
9136.2596213575	0.021741419386903
9136.4869313356	0.021726940405402
9136.7142413137	0.021710151872194
9136.9415512918	0.021691081167507
9137.1688612700	0.021669815323767
9137.3961712481	0.021646489904124
9137.6234812262	0.021621220544071
9137.8507912043	0.021594053849367
9138.0781011824	0.021564999203092
9138.3054111606	0.021534113201508
9138.5327211387	0.021501541068415
9138.7600311168	0.021467456562324
9138.9873410949	0.021431953603143
9139.2146510731	0.021395007790575
9139.4419610512	0.021356562748461
9139.6692710293	0.021316662080305
9139.8965810074	0.021275487004051
9140.1238909855	0.021233248529491
9140.3512009637	0.021190036332068
9140.5785109418	0.021145781433300
9140.8058209199	0.021100379251589
9141.0331308980	0.021053852391633
9141.2604408761	0.021006384395069
9141.4877508543	0.020958183128496
9141.7150608324	0.020909308482997
9141.9423708105	0.020859641159621
9142.1696807886	0.020809030232465
9142.3969907668	0.020757475633180
9142.6243007449	0.020705161841902
9142.8516107230	0.020652303632110
9143.0789207011	0.020598950812912
9143.3062306792	0.020544942495903
9143.5335406574	0.020490059046386
9143.7608506355	0.020434229502866
9143.9881606136	0.020377597506654
9144.2154705917	0.020320381669999
9144.4427805699	0.020262659843834
9144.6700905480	0.020204278293352
9144.8974005261	0.020144970164228
9145.1247105042	0.020084573202149
9145.3520204823	0.020023145912127
9145.5793304605	0.019960876983173
9145.8066404386	0.019897874128629
9146.0339504167	0.019834027101379
9146.2612603948	0.019769067125839
9146.4885703729	0.019702762532127
9146.7158803511	0.019635069244605
9146.9431903292	0.019566104045332
9147.1705003073	0.019495975204710
9147.3978102854	0.019424630460935
9147.6251202636	0.019351854647037
9147.8524302417	0.019277405256894
9148.0797402198	0.019201154321406
9148.3070501979	0.019123114481844
9148.5343601760	0.019043342766319
9148.7616701542	0.018961821012056
9148.9889801323	0.018878416083560
9149.2162901104	0.018792938707850
9149.4436000885	0.018705234869288
9149.6709100666	0.018615230596785
9149.8982200448	0.018522905402353
9150.1255300229	0.018428231274520
9150.3528400010	0.018331131898613
9150.5801499791	0.018231487794376
9150.8074599573	0.018129172170314
9151.0347699354	0.018024083628513
9151.2620799135	0.017916152646324
9151.4893898916	0.017805323809133
9151.7166998697	0.017691533565086
9151.9440098479	0.017574702184061
9152.1713198260	0.017454742822907
9152.3986298041	0.017331575119286
9152.6259397822	0.017205129584715
9152.8532497604	0.017075341531704
9153.0805597385	0.016942145086754
9153.3078697166	0.016805475597209
9153.5351796947	0.016665276063303
9153.7624896728	0.016521496808307
9153.9897996510	0.016374086456413
9154.2171096291	0.016222985683155
9154.4444196072	0.016068134699404
9154.6717295853	0.015909488968893
9154.8990395634	0.015747024639563
9155.1263495416	0.015580723754529
9155.3536595197	0.015410552446593
9155.5809694978	0.015236456560315
9155.8082794759	0.015058382964460
9156.0355894541	0.014876306989328
9156.2628994322	0.014690237668336
9156.4902094103	0.014500193771530
9156.7175193884	0.014306173012282
9156.9448293665	0.014108143509916
9157.1721393447	0.013906064892168
9157.3994493228	0.013699919298773
9157.6267593009	0.013489725986391
9157.8540692790	0.013275529712834
9158.0813792571	0.013057374084124
9158.3086892353	0.012835279393753
9158.5359992134	0.012609238882133
9158.7633091915	0.012379236060232
9158.9906191696	0.012145274186579
9159.2179291478	0.011907399604127
9159.4452391259	0.011665699297146
9159.6725491040	0.011420267799278
9159.8998590821	0.011171164414013
9160.1271690602	0.010918396926224
9160.3544790384	0.010661952142246
9160.5817890165	0.010401853096940
9160.8090989946	0.010138193606012
9161.0364089727	0.0098711153647927
9161.2637189509	0.0096007440309568
9161.4910289290	0.0093271419415493
9161.7183389071	0.0090503233227558
9161.9456488852	0.0087703196532428
9162.1729588633	0.0084872328040178
9162.4002688415	0.0082012225811819
9162.6275788196	0.0079124384176675
9162.8548887977	0.0076209620723838
9163.0821987758	0.0073268212335142
9163.3095087539	0.0070300657398188
9163.5368187321	0.0067308333738982
9163.7641287102	0.0064293365183009
9163.9914386883	0.0061257748230535
9164.2187486664	0.0058202532667747
9164.4460586446	0.0055127860073373
9164.6733686227	0.0052033887802197
9164.9006786008	0.0048921780147577
9165.1279885789	0.0045793846497210
9165.3552985570	0.0042652672047216
9165.5826085352	0.0039500013242558
9165.8099185133	0.0036336448708542
9166.0372284914	0.0033162084187345
9166.2645384695	0.0029977652541680
9166.4918484476	0.0026785012172399
9166.7191584258	0.0023586621602563
9166.9464684039	0.0020384504658125
9167.1737783820	0.0017179659966501
9167.4010883601	0.0013972431138194
9167.6283983383	0.0010763465834621
9167.8557083164	0.00075543664117984
9168.0830182945	0.00043474325452764
9168.3103282726	0.00011447317762589
9168.5376382507	-0.00020526540880167
9168.7649482289	-0.00052445159962192
9168.9922582070	-0.00084306293703424
9169.2195681851	-0.0011609882017182
9169.4468781632	-0.0014780197328595
9169.6741881414	-0.0017939321927243
9169.9014981195	-0.0021085782679127
9170.1288080976	-0.0024219186833680
9170.3561180757	-0.0027339638740442
9170.5834280538	-0.0030446817649175
9170.8107380320	-0.0033539511760351
9171.0380480101	-0.0036615950090126
9171.2653579882	-0.0039674570260760
9171.4926679663	-0.0042714540391256
9171.7199779444	-0.0045735648601538
9171.9472879226	-0.0048737752393584
9172.1745979007	-0.0051720313934537
9172.4019078788	-0.0054682389536549
9172.6292178569	-0.0057622998845886
9172.8565278351	-0.0060541485224278
9173.0838378132	-0.0063437540913602
9173.3111477913	-0.0066310914707379
9173.5384577694	-0.0069161122416803
9173.7657677475	-0.0071987466925880
9173.9930777257	-0.0074789357769968
9174.2203877038	-0.0077566597832270
9174.4476976819	-0.0080319305181108
9174.6750076600	-0.0083047499332678
9174.9023176382	-0.0085750757104708
9175.1296276163	-0.0088428323916428
9175.3569375944	-0.0091079616788835
9175.5842475725	-0.0093704618707980
9175.8115575506	-0.0096303733830887
9176.0388675288	-0.0098877225280849
9176.2661775069	-0.010142481763815
9176.4934874850	-0.010394588980475
9176.7207974631	-0.010644004643990
9176.9481074412	-0.010890743562950
9177.1754174194	-0.011134846314967
9177.4027273975	-0.011376323659068
9177.6300373756	-0.011615137973607
9177.8573473537	-0.011851242655723
9178.0846573319	-0.012084632641466
9178.3119673100	-0.012315345839531
9178.5392772881	-0.012543413052690
9178.7665872662	-0.012768815468841
9178.9938972443	-0.012991501017272
9179.2212072225	-0.013211441522484
9179.4485172006	-0.013428662733651
9179.6758271787	-0.013643209137138
9179.9031371568	-0.013855081893940
9180.1304471349	-0.014064222494628
9180.3577571131	-0.014270565163626
9180.5850670912	-0.014474102289770
9180.8123770693	-0.014674888933951
9181.0396870474	-0.014872976932622
9181.2669970256	-0.015068346171984
9181.4943070037	-0.015260906035798
9181.7216169818	-0.015450567578616
9181.9489269599	-0.015637314048505
9182.1762369380	-0.015821199711440
9182.4035469162	-0.016002279687638
9182.6308568943	-0.016180540474861
9182.8581668724	-0.016355896214324
9183.0854768505	-0.016528249193026
9183.3127868287	-0.016697553787226
9183.5400968068	-0.016863826552586
9183.7674067849	-0.017027101209731
9183.9947167630	-0.017187376725729
9184.2220267411	-0.017344604400225
9184.4493367193	-0.017498715558288
9184.6766466974	-0.017649654625341
9184.9039566755	-0.017797387508666
9185.1312666536	-0.017941889037337
9185.3585766317	-0.018083134560698
9185.5858866099	-0.018221106582032
9185.8131965880	-0.018355799595625
9186.0405065661	-0.018487203382493
9186.2678165442	-0.018615274435388
9186.4951265223	-0.018739931149530
9186.7224365005	-0.018861092111461
9186.9497464786	-0.018978728287544
9187.1770564567	-0.019092873617632
9187.4043664348	-0.019203573003794
9187.6316764130	-0.019310813137445
9187.8589863911	-0.019414507477109
9188.0862963692	-0.019514556318365
9188.3136063473	-0.019610924061649
9188.5409163254	-0.019703653923103
9188.7682263036	-0.019792803801057
9188.9955362817	-0.019878370435274
9189.2228462598	-0.019960281868908
9189.4501562379	-0.020038464999529
9189.6774662161	-0.020112914620628
9189.9047761942	-0.020183690336823
9190.1320861723	-0.020250847154375
9190.3593961504	-0.020314376865038
9190.5867061285	-0.020374223405150
9190.8140161067	-0.020430353634409
9191.0413260848	-0.020482805495111
9191.2686360629	-0.020531661396928
9191.4959460410	-0.020576975571977
9191.7232560191	-0.020618732995504
9191.9505659973	-0.020656884490334
9192.1778759754	-0.020691424221868
9192.4051859535	-0.020722432454735
9192.6324959316	-0.020750039504881
9192.8598059098	-0.020774341772829
9193.0871158879	-0.020795346015085
9193.3144258660	-0.020812993612836
9193.5417358441	-0.020827246602756
9193.7690458222	-0.020838163496057
9193.9963558004	-0.020845900417009
9194.2236657785	-0.020850634556997
9194.4509757566	-0.020852470949855
9194.6782857347	-0.020851407621111
9194.9055957129	-0.020847386950680
9195.1329056910	-0.020840391512807
9195.3602156691	-0.020830508116605
9195.5875256472	-0.020817911541681
9195.8148356253	-0.020802784799428
9196.0421456035	-0.020785240710670
9196.2694555816	-0.020765302944179
9196.4967655597	-0.020742953919189
9196.7240755378	-0.020718206585525
9196.9513855159	-0.020691145728494
9197.1786954941	-0.020661914596370
9197.4060054722	-0.020630664913616
9197.6333154503	-0.020597510172862
9197.8606254284	-0.020562512144771
9198.0879354066	-0.020525702506874
9198.3152453847	-0.020487118439265
9198.5425553628	-0.020446827010944
9198.7698653409	-0.020404926037727
9198.9971753190	-0.020361525753518
9199.2244852972	-0.020316725294811
9199.4517952753	-0.020270597943481
9199.6791052534	-0.020223192851264
9199.9064152315	-0.020174551998627
9200.1337252096	-0.020124730927097
9200.3610351878	-0.020073806353806
9200.5883451659	-0.020021861142526
9200.8156551440	-0.019968957181722
9201.0429651221	-0.019915122889434
9201.2702751003	-0.019860372971823
9201.4975850784	-0.019804745354866
9201.7248950565	-0.019748315577972
9201.9522050346	-0.019691165355278
9202.1795150127	-0.019633331037456
9202.4068249909	-0.019574787615893
9202.6341349690	-0.019515494070483
9202.8614449471	-0.019455459297403
9203.0887549252	-0.019394757011547
9203.3160649034	-0.019333465431863
9203.5433748815	-0.019271589498056
9203.7706848596	-0.019209049783522
9203.9979948377	-0.019145756833899
9204.2253048158	-0.019081697572821
9204.4526147940	-0.019016942349639
9204.6799247721	-0.018951560794061
9204.9072347502	-0.018885529100843
9205.1345447283	-0.018818721062364
9205.3618547064	-0.018750991395512
9205.5891646846	-0.018682271464487
9205.8164746627	-0.018612591408897
9206.0437846408	-0.018542015849784
9206.2710946189	-0.018470554035196
9206.4984045971	-0.018398115488927
9206.7257145752	-0.018324536353597
9206.9530245533	-0.018249650654905
9207.1803345314	-0.018173359258758
9207.4076445095	-0.018095655308163
9207.6349544877	-0.018016587073325
9207.8622644658	-0.017936174486403
9208.0895744439	-0.017854333511659
9208.3168844220	-0.017770870778589
9208.5441944001	-0.017685565133212
9208.7715043783	-0.017598278339845
9208.9988143564	-0.017509002460509
9209.2261243345	-0.017417799674383
9209.4534343126	-0.017324684196543
9209.6807442908	-0.017229547388660
9209.9080542689	-0.017132185958010
9210.1353642470	-0.017032400919914
9210.3626742251	-0.016930079768759
9210.5899842032	-0.016825201391924
9210.8172941814	-0.016717775716274
9211.0446041595	-0.016607776790279
9211.2719141376	-0.016495116680461
9211.4992241157	-0.016379664699747
9211.7265340939	-0.016261286231643
9211.9538440720	-0.016139874088432
9212.1811540501	-0.016015359721425
9212.4084640282	-0.015887704451836
9212.6357740063	-0.015756878541291
9212.8630839845	-0.015622839862244
9213.0903939626	-0.015485523263140
9213.3177039407	-0.015344844754286
9213.5450139188	-0.015200715676847
9213.7723238969	-0.015053058540647
9213.9996338751	-0.014901818046343
9214.2269438532	-0.014746963286795
9214.4542538313	-0.014588478356372
9214.6815638094	-0.014426343242830
9214.9088737876	-0.014260516438885
9215.1361837657	-0.014090934955064
9215.3634937438	-0.013917536318602
9215.5908037219	-0.013740286136481
9215.8181137000	-0.013559185062527
9216.0454236782	-0.013374245359933
9216.2727336563	-0.013185456954804
9216.5000436344	-0.012992776361984
9216.7273536125	-0.012796152610769
9216.9546635906	-0.012595568495253
9217.1819735688	-0.012391058030622
9217.4092835469	-0.012182679872428
9217.6365935250	-0.011970466493399
9217.8639035031	-0.011754394070095
9218.0912134813	-0.011534403807544
9218.3185234594	-0.011310461535897
9218.5458334375	-0.011082605559531
9218.7731434156	-0.010850938065258
9219.0004533937	-0.010615562960885
9219.2277633719	-0.010376522939745
9219.4550733500	-0.010133792849781
9219.6823833281	-0.0098873362639763
9219.9096933062	-0.0096371727734818
9220.1370032843	-0.0093833938089310
9220.3643132625	-0.0091261165258342
9220.5916232406	-0.0088654260019237
9220.8189332187	-0.0086013628598622
9221.0462431968	-0.0083339610924741
9221.2735531750	-0.0080632880430826
9221.5008631531	-0.0077894423410124
9221.7281731312	-0.0075125175882409
