Frequency [GHz]	Zx real [Ohm/m]	Zy real [Ohm/m]
2.335438139906479724e-08	2.853636851336711698e+04	5.474476080269549129e+04
2.412028207618007283e-08	2.931113535041901923e+04	5.630011295604334737e+04
2.491130026067788373e-08	3.011131045819172869e+04	5.790647246629979782e+04
2.572825967447932303e-08	3.090785198573864545e+04	5.951960196708643343e+04
2.657201105324503850e-08	3.172000651443578317e+04	6.116948350379419571e+04
2.744343303228365032e-08	3.255879543317833668e+04	6.287347246319636906e+04
2.834343306151309448e-08	3.342509220964762062e+04	6.463334328371494485e+04
2.927294835042816131e-08	3.431979895666344964e+04	6.645092859600439260e+04
3.023294684405776334e-08	3.524384737159375072e+04	6.832812113135022810e+04
3.122442823092858392e-08	3.619819970657185331e+04	7.026687569265303318e+04
3.224842498408442807e-08	3.715349289880122524e+04	7.222210409706733481e+04
3.330600343624588813e-08	3.812015268921469396e+04	7.421047714371126494e+04
3.439826489022924478e-08	3.911851382831160299e+04	7.626405835137475515e+04
3.552634676578139226e-08	4.014961595332348952e+04	7.838498620421737724e+04
3.669142378402493899e-08	4.121453279610624304e+04	8.057546931741345907e+04
3.789470919074667737e-08	4.231437330126400775e+04	8.283778873707975436e+04
3.913745601980383687e-08	4.345028278094201232e+04	8.517430031562902150e+04
4.042095839796305955e-08	4.459417362478470022e+04	8.754152377177205926e+04
4.174655289253134782e-08	4.574222576031951030e+04	8.993406359162242734e+04
4.311561990318228626e-08	4.692792795786820352e+04	9.240506611347028229e+04
4.452958509942655287e-08	4.815251494112117507e+04	9.495710450059307914e+04
4.598992090522439315e-08	4.941726192620137590e+04	9.759283630246848043e+04
4.749814803228499868e-08	5.072348594960256742e+04	1.003150062221966073e+05
4.905583706365045989e-08	5.207254723967731115e+04	1.031264489746800682e+05
5.066461008921269181e-08	5.344000052312629850e+04	1.059890584872291365e+05
5.232614239486661694e-08	5.480031614355026250e+04	1.088630302475586795e+05
5.404216420705915059e-08	5.620524295007120236e+04	1.118312531413109100e+05
5.581446249454960394e-08	5.765624395457773790e+04	1.148968181091394072e+05
5.764488282925879445e-08	5.915483014804124832e+04	1.180629174582681007e+05
5.953533130814369715e-08	6.070256207397679100e+04	1.213328481867801020e+05
6.148777653810024108e-08	6.230105145350578823e+04	1.247100154169272428e+05
6.350425168595962148e-08	6.393289196689509845e+04	1.281672634887346212e+05
6.558685659571428548e-08	6.554072189917415380e+04	1.316132024869589368e+05
6.773775997517751128e-08	6.720128018305361911e+04	1.351721501308391744e+05
6.995920165435375620e-08	6.891629603068865254e+04	1.388478125086139771e+05
7.225349491787214948e-08	7.068755536328363814e+04	1.426440172486924275e+05
7.462302891391107044e-08	7.251690267085000232e+04	1.465647175055312109e+05
7.707027114212294845e-08	7.440624293295465759e+04	1.506139960762276314e+05
7.959777002314985573e-08	7.634996469289412198e+04	1.547837029326745542e+05
8.220815755240541849e-08	7.824531650176085532e+04	1.589072149979851092e+05
8.490415204088747078e-08	8.020282586509146495e+04	1.631659565360420675e+05
8.768856094587425811e-08	8.222453122322133277e+04	1.675643623611516668e+05
9.056428379445295063e-08	8.431253786659026810e+04	1.721070127261666930e+05
9.353431520292386860e-08	8.646902012807340361e+04	1.767986380921037053e+05
9.660174799522647250e-08	8.869622364720984478e+04	1.816441240541808074e+05
9.976977642363202159e-08	9.099646770868530439e+04	1.866485164294012648e+05
1.030416994950587396e-07	9.323483422648523992e+04	1.915893889860594063e+05
1.064209244064724761e-07	9.553587340055977984e+04	1.966745014054394851e+05
1.099109700929497372e-07	9.791237453748304688e+04	2.019263787233906914e+05
1.135154708920999096e-07	1.003668123920967773e+05	2.073504899500553147e+05
