Frequency [GHz]	Zx imag [Ohm/m]	Zy imag [Ohm/m]
9.976977642363202159e-08	8.861159981595147401e+06	2.164944239428805187e+07
1.030416994950587396e-07	8.860508131636016071e+06	2.164849085183970630e+07
1.064209244064724761e-07	8.859835849564539269e+06	2.164750837028370798e+07
1.099109700929497372e-07	8.859141520182754844e+06	2.164649366850846261e+07
1.135154708920999096e-07	8.858424420455031097e+06	2.164544568986052647e+07
1.172381803286598596e-07	8.857683803633978590e+06	2.164436334303377196e+07
1.210829750232039531e-07	8.856918898482823744e+06	2.164324550093299150e+07
1.250538587290391570e-07	8.856128908472293988e+06	2.164209099950018898e+07
1.291549665014884007e-07	8.855327015915887430e+06	2.164090298430430144e+07
1.333905690039058854e-07	8.854502543880550191e+06	2.163967716282682866e+07
1.377650769549053468e-07	8.853651033505840227e+06	2.163841114086262137e+07
1.422830457214352017e-07	8.852771598076667637e+06	2.163710360004749522e+07
1.469491800624817218e-07	8.851863321798352525e+06	2.163575317878186703e+07
1.517683390283405561e-07	8.850925258842982352e+06	2.163435847081284970e+07
1.567455410205594968e-07	8.849956432364467531e+06	2.163291802376988530e+07
1.618859690178197646e-07	8.848971473142374307e+06	2.163143574354608357e+07
1.671949759731990056e-07	8.847962504875211045e+06	2.162990771864146739e+07
1.726780903884356132e-07	8.846920447764212266e+06	2.162832958256974071e+07
1.783410220710008120e-07	8.845844216669615358e+06	2.162669969194861129e+07
1.841896680799711039e-07	8.844732690864786506e+06	2.162501634950150549e+07
1.902301188668944219e-07	8.843584712869167328e+06	2.162327780229011551e+07
1.964686646180446931e-07	8.842399087242932990e+06	2.162148223988899961e+07
2.029118018046678038e-07	8.841191272073281929e+06	2.161963418118964136e+07
2.095662399480432992e-07	8.839959416813995689e+06	2.161773147485117614e+07
2.164389086064020114e-07	8.838687163191718981e+06	2.161576636976841465e+07
2.235369645909794139e-07	8.837373186352966353e+06	2.161373681959127635e+07
2.308677994187169850e-07	8.836016117996037006e+06	2.161164071086015925e+07
2.384390470093720426e-07	8.834614544946148992e+06	2.160947586080513895e+07
2.462585916350547006e-07	8.833167007683824748e+06	2.160724001507290825e+07
2.543345761304648365e-07	8.831688553016332909e+06	2.160493787338317558e+07
2.626754103723835758e-07	8.830188405984539539e+06	2.160257160848375782e+07
2.712897800372467241e-07	8.828639062033001333e+06	2.160012774256131053e+07
2.801866556459195443e-07	8.827038907761922106e+06	2.159760373071109504e+07
2.893753019050950594e-07	8.825386276860492304e+06	2.159499694456889108e+07
2.988652873550382326e-07	8.823679448371689767e+06	2.159230466957398504e+07
3.086664943337274455e-07	8.821916644900165498e+06	2.158952410214236751e+07
3.187891292677645596e-07	8.820110346096228808e+06	2.158665909572735056e+07
3.292437333007768907e-07	8.818288455678824335e+06	2.158372070889979973e+07
3.400411932703706463e-07	8.816406816853595898e+06	2.158068595846395940e+07
3.511927530450727317e-07	8.814463470187526196e+06	2.157755168420113623e+07
3.627100252330649086e-07	8.812456391988517717e+06	2.157431462225410342e+07
3.746050032748993774e-07	8.810383492198029533e+06	2.157097140172831714e+07
3.868900739327976195e-07	8.808242612214621156e+06	2.156751854118163511e+07
3.995780301895269929e-07	8.806040226131217554e+06	2.156395699700147286e+07
4.126820845702951630e-07	8.803834164827199653e+06	2.156031450596645474e+07
4.262158829015325345e-07	8.801555756334122270e+06	2.155655256041442230e+07
4.401935185208874400e-07	8.799202628045311198e+06	2.155266724286651611e+07
4.546295469532399562e-07	8.796772329545097426e+06	2.154865450737120956e+07
4.695390010680058238e-07	8.794262330057086423e+06	2.154451017529107258e+07
4.849374067335232931e-07	8.791670015808749944e+06	2.154022993095138296e+07
5.008407989848212921e-07	8.788992687309587374e+06	2.153580931714602560e+07
5.172657387216018967e-07	8.786327816360328346e+06	2.153130192325389013e+07
5.342293299538352136e-07	8.783577782772535458e+06	2.152664800555552542e+07
5.517492376129122323e-07	8.780737562570462003e+06	2.152184146387387067e+07
5.698437059469141914e-07	8.777804198108270764e+06	2.151687729294630885e+07
5.885315775191450570e-07	8.774774634744921699e+06	2.151175032336398214e+07
6.078323128297229089e-07	8.771645717663237825e+06	2.150645521618863940e+07
6.277660105806500796e-07	8.768414188584666699e+06	2.150098645739300549e+07
6.483534286054720147e-07	8.765190500995369628e+06	2.149541162006039545e+07
6.696160054853222944e-07	8.761882658362938091e+06	2.148966783932437003e+07
6.915758828738524922e-07	8.758466335918141529e+06	2.148373569283891097e+07
7.142559285543126448e-07	8.754937976094622165e+06	2.147760900319975242e+07
7.376797602527731619e-07	8.751293904656574130e+06	2.147128139041632786e+07
7.618717702322991504e-07	8.747530326872624457e+06	2.146474626526798680e+07
7.868571506936852863e-07	8.743643323564194143e+06	2.145799682244234532e+07
8.126619200091945450e-07	8.739754094548322260e+06	2.145111544395168126e+07
8.393129498166364485e-07	8.735790032224718481e+06	2.144404602268929407e+07
8.668379930019773693e-07	8.731695969539901242e+06	2.143674476165179163e+07
8.952657125996391396e-07	8.727467643166875467e+06	2.142920405771589279e+07
9.246257116405743783e-07	8.723100649963982403e+06	2.142141605841593444e+07
9.549485639791965964e-07	8.718590442389708012e+06	2.141337265376674756e+07
9.862658461312820294e-07	8.713932323767136782e+06	2.140506546781837940e+07
1.018610170155975315e-06	8.709253533325457945e+06	2.139659030004640669e+07
1.052015217616159169e-06	8.704521981371736154e+06	2.138791680267820880e+07
1.086515774652537176e-06	8.699635259440131485e+06	2.137895886028902233e+07
1.122147768207980340e-06	8.694588278772816062e+06	2.136970714458063617e+07
1.158948303439811928e-06	8.689375783727517352e+06	2.136015202133580297e+07
1.196955702359042833e-06	8.683992346304580569e+06	2.135028354038570449e+07
1.236209543736769070e-06	8.678432360494554043e+06	2.134009142524839565e+07
1.276750704319264407e-06	8.672820770725246519e+06	2.132967944680646807e+07
1.318621401394748678e-06	8.667197216786041856e+06	2.131907655774600431e+07
1.361865236756082925e-06	8.661389239902967587e+06	2.130812594978123903e+07
1.406527242105236574e-06	8.655390791975025088e+06	2.129681621956392005e+07
1.452653925946781372e-06	8.649195626555353403e+06	2.128513558977604285e+07
1.500293322019216825e-06	8.642797292346550152e+06	2.127307189686563239e+07
1.549495039314631713e-06	8.636189126482643187e+06	2.126061257838027179e+07
1.600310313738701654e-06	8.629480471877457574e+06	2.124785699757508188e+07
1.652792061464893799e-06	8.622827414394605905e+06	2.123494949018096179e+07
1.706994934038407828e-06	8.615956171675160527e+06	2.122161868454210460e+07
1.762975375287203917e-06	8.608859588392782956e+06	2.120785069870606065e+07
1.820791680099462520e-06	8.601530274564119056e+06	2.119363119546546042e+07
1.880504055128583443e-06	8.593960597853291780e+06	2.117894536742806062e+07
