Frequency [GHz]	Zx real [Ohm/m]	Zy real [Ohm/m]
7.225349491787214948e-08	4.718541741690620984e+04	8.231695112441459787e+04
7.462302891391107044e-08	4.840654489177781215e+04	8.457950723322153499e+04
7.707027114212294845e-08	4.966771891482669889e+04	8.691626326306842384e+04
7.959777002314985573e-08	5.096519372145985835e+04	8.932251599268932478e+04
8.220815755240541849e-08	5.223038057371152536e+04	9.170211055671380018e+04
8.490415204088747078e-08	5.353705888961016171e+04	9.415974328654127021e+04
8.768856094587425811e-08	5.488658937058298761e+04	9.669797342289863445e+04
9.056428379445295063e-08	5.628037734189583716e+04	9.931944413612656354e+04
9.353431520292386860e-08	5.771987421607969736e+04	1.020268852786280768e+05
9.660174799522647250e-08	5.920657900435058400e+04	1.048231162275842798e+05
9.976977642363202159e-08	6.074203987759543088e+04	1.077110488208949682e+05
1.030416994950587396e-07	6.223619622223901388e+04	1.105623255649030179e+05
1.064209244064724761e-07	6.377218787417052954e+04	1.134968402022314694e+05
1.099109700929497372e-07	6.535855196055681881e+04	1.165275914604032441e+05
1.135154708920999096e-07	6.699694043188198702e+04	1.196577353935997962e+05
1.172381803286598596e-07	6.868905941390337830e+04	1.228905315579532471e+05
1.210829750232039531e-07	7.043667098431513296e+04	1.262293464058652899e+05
1.250538587290391570e-07	7.224159500767705322e+04	1.296776567916417553e+05
1.291549665014884007e-07	7.400930890860002546e+04	1.330984736078770075e+05
1.333905690039058854e-07	7.580939937553410709e+04	1.365941506631837983e+05
1.377650769549053468e-07	7.766852332676113292e+04	1.402044675103945774e+05
1.422830457214352017e-07	7.958861674957277137e+04	1.439331837307521491e+05
1.469491800624817218e-07	8.157167912144488946e+04	1.477841821999582753e+05
1.517683390283405561e-07	8.361977549218108470e+04	1.517614731315822282e+05
1.567455410205594968e-07	8.573503863433974038e+04	1.558691982530724199e+05
1.618859690178197646e-07	8.782146353427364375e+04	1.599656835471572995e+05
1.671949759731990056e-07	8.992424068109135260e+04	1.641191258394322649e+05
1.726780903884356132e-07	9.209597784072418290e+04	1.684087791582230711e+05
1.783410220710008120e-07	9.433893653830555559e+04	1.728391105076288222e+05
1.841896680799711039e-07	9.665545246507943375e+04	1.774147333859505306e+05
1.902301188668944219e-07	9.904793791065784171e+04	1.821404125899289793e+05
1.964686646180446931e-07	1.015188842750440526e+05	1.870210691765370721e+05
2.029118018046678038e-07	1.039753106858253886e+05	1.919168202837873541e+05
2.095662399480432992e-07	1.064231684578418790e+05	1.968379121063478233e+05
2.164389086064020114e-07	1.089513030692673492e+05	2.019203898159776581e+05
2.235369645909794139e-07	1.115623471775295475e+05	2.071695460195789055e+05
2.308677994187169850e-07	1.142590197773508553e+05	2.125908468936781283e+05
2.384390470093720426e-07	1.170441290321564011e+05	2.181899378765951842e+05
2.462585916350547006e-07	1.199205751983382797e+05	2.239726495472868555e+05
2.543345761304648365e-07	1.228049048173861374e+05	2.298108875832574267e+05
2.626754103723835758e-07	1.256439067722489999e+05	2.356235205073793768e+05
2.712897800372467241e-07	1.285760130351390835e+05	2.416267771699913719e+05
2.801866556459195443e-07	1.316042769368784211e+05	2.478269090254941548e+05
2.893753019050950594e-07	1.347318519414551265e+05	2.542303725430603663e+05
2.988652873550382326e-07	1.379619949298633437e+05	2.608438359300378652e+05
3.086664943337274455e-07	1.412980695916364202e+05	2.676741860758473631e+05
3.187891292677645596e-07	1.446752160036576679e+05	2.746199327929234132e+05
