Frequency [GHz]	Zx imag [Ohm/m]	Zy imag [Ohm/m]
3.051297017182871440e-06	1.548876837152126059e+07	4.443863691713218391e+07
3.151363484866476280e-06	1.536015947896171920e+07	4.405718151008413732e+07
3.254711605531848180e-06	1.524815806904260814e+07	4.372535710433685035e+07
3.361449000108768764e-06	1.513502318431384303e+07	4.339022852213998884e+07
3.471686818926559579e-06	1.501817807136972435e+07	4.304410948793161660e+07
3.585539857459816780e-06	1.489750105427055620e+07	4.268663957278431952e+07
3.703126675869923221e-06	1.477286646674684808e+07	4.231744652760069072e+07
3.824569722466998750e-06	1.464414452133746445e+07	4.193614589547390491e+07
3.949995461220647668e-06	1.451120117423629388e+07	4.154234061133599281e+07
4.079534503452449404e-06	1.439321566210270487e+07	4.119358431848514080e+07
4.213321743847289341e-06	1.427765772557307780e+07	4.085228478112795204e+07
4.351496500925044872e-06	1.415831009749386460e+07	4.049979241693910211e+07
4.494202662119142613e-06	1.403504849594661966e+07	4.013574016016317159e+07
4.641588833612781958e-06	1.390774456322073378e+07	3.975974890722178668e+07
4.793808495089106764e-06	1.377626573214888386e+07	3.937142712193635106e+07
4.951020159556351225e-06	1.364047508805900440e+07	3.897037042780414969e+07
5.113387538414320594e-06	1.351732308516988903e+07	3.860751430410303175e+07
5.281079711934330620e-06	1.340071387350277416e+07	3.826455100052840263e+07
5.454271305329836335e-06	1.328028049399975687e+07	3.791034030735500902e+07
5.633142670601352205e-06	1.315589753410185128e+07	3.754451336945618689e+07
5.817880074344935696e-06	1.302743546837880090e+07	3.716668923520021886e+07
6.008675891719681185e-06	1.289476052364861593e+07	3.677647445974884927e+07
6.205728806776500758e-06	1.275773453967363574e+07	3.637346269534569979e+07
6.409244019356456972e-06	1.263040076808192767e+07	3.599976927295313030e+07
6.619433458774388568e-06	1.251415585539570451e+07	3.565959032312645763e+07
6.836516004510238809e-06	1.239409872196098603e+07	3.530825529583573341e+07
7.060717714137765353e-06	1.227010434702032991e+07	3.494539833051128685e+07
7.292272058728313350e-06	1.214204360979402252e+07	3.457064156828407943e+07
7.531420165974376510e-06	1.200978315502103791e+07	3.418359475850482285e+07
7.778411071286482598e-06	1.187318525409030542e+07	3.378385485235878825e+07
8.033501977124735881e-06	1.174279699536912516e+07	3.340291068954184651e+07
8.296958520834915102e-06	1.162830746039176919e+07	3.306969043668022752e+07
8.569055051268345481e-06	1.151006327180731110e+07	3.272554231495606899e+07
8.850074914473438512e-06	1.138794129675724544e+07	3.237010794783952460e+07
9.140310748756224233e-06	1.126181436427400447e+07	3.200301720593863726e+07
