#Parameters = {offset=1.6737640984764; C_1=25.815589753809; C_2=96.34509258857; Conductivity_MoGr=1000000; Ip=99.743779456351; Pipe_lenght=40; Pipe_r=30; beta=1; cells_wave=20; d=-346.34509258857; half_gap_x=4.1844102461909; half_gap_y=30; half_gap_z=125; offset_x=1; offset_y=5; sigma_z=5; teta=15; thcoll=25.815589753809; translate_z=-221.34509258857; wakelength=20000}
#"s / mm"	"X [Real Part / V/pC]"
#-------------------------------
6059.7939111304	0.0021838970427630
6060.0406777506	0.0018949711531571
6060.2874443707	0.0016037064028290
6060.5342109909	0.0013100685161840
6060.7809776110	0.0010142177805558
6061.0277442312	0.00071645684852739
6061.2745108513	0.00041702193454478
6061.5212774715	0.00011596938832099
6061.7680440916	-0.00018672210750284
6062.0148107118	-0.00049097699334514
6062.2615773319	-0.00079658345707375
6062.5083439521	-0.0011033075195290
6062.7551105722	-0.0014109991457977
6063.0018771924	-0.0017195736337848
6063.2486438125	-0.0020289258309045
6063.4954104327	-0.0023388995758074
6063.7421770528	-0.0026493326886920
6063.9889436730	-0.0029600943002270
6064.2357102931	-0.0032710613226886
6064.4824769133	-0.0035820782623335
6064.7292435334	-0.0038929649798457
6064.9760101536	-0.0042035633365342
6065.2227767737	-0.0045137580026851
6065.4695433939	-0.0048234420871021
6065.7163100140	-0.0051324699324653
6065.9630766342	-0.0054406545164200
6066.2098432543	-0.0057478131037226
6066.4566098745	-0.0060538097970999
6066.7033764946	-0.0063585467998496
6066.9501431148	-0.0066619110647325
6067.1969097349	-0.0069637330516687
6067.4436763551	-0.0072638066691400
6067.6904429752	-0.0075619547000581
6067.9372095954	-0.0078580670884892
6068.1839762155	-0.0081520620074854
6068.4307428357	-0.0084438095778787
6068.6775094558	-0.0087331111812651
6068.9242760760	-0.0090197658921105
6069.1710426961	-0.0093036440545229
6069.4178093163	-0.0095846708286034
6069.6645759364	-0.0098627350493356
6069.9113425566	-0.010137641539651
6070.1581091767	-0.010409176481188
6070.4048757969	-0.010677208551508
6070.6516424170	-0.010941694255086
6070.8984090372	-0.011202572688904
6071.1451756573	-0.011459677023090
6071.3919422775	-0.011712773831765
6071.6387088976	-0.011961685745867
6071.8854755178	-0.012206353022977
6072.1322421379	-0.012446765842867
6072.3790087581	-0.012682851030134
6072.6257753782	-0.012914441407835
6072.8725419984	-0.013141352722568
6073.1193086185	-0.013363474575768
6073.3660752387	-0.013580779249841
6073.6128418588	-0.013793251138369
6073.8596084790	-0.014000820556744
6074.1063750991	-0.014203369209003
6074.3531417193	-0.014400792241607
6074.5999083394	-0.014593045433658
6074.8466749596	-0.014780129515143
6075.0934415797	-0.014962035967475
6075.3402081999	-0.015138720139767
6075.5869748200	-0.015310131877052
6075.8337414402	-0.015476261907533
6076.0805080603	-0.015637141335524
6076.3272746805	-0.015792792543602
6076.5740413006	-0.015943198887306
6076.8208079208	-0.016088343324612
6077.0675745409	-0.016228274185674
6077.3143411611	-0.016363107438777
6077.5611077812	-0.016492945454179
6077.8078744014	-0.016617804714139
6078.0546410215	-0.016737651319409
6078.3014076417	-0.016852518029516
6078.5481742618	-0.016962566726989
6078.7949408820	-0.017068010913673
6079.0417075021	-0.017168977258995
6079.2884741223	-0.017265467084707
6079.5352407424	-0.017357469662300
6079.7820073626	-0.017445100617365
6080.0287739827	-0.017528604049929
6080.2755406029	-0.017608213426322
6080.5223072230	-0.017684031683982
6080.7690738432	-0.017756068240714
6081.0158404633	-0.017824385442262
6081.2626070835	-0.017889179642634
6081.5093737036	-0.017950703957147
6081.7561403238	-0.018009130454926
6082.0029069439	-0.018064518666966
6082.2496735641	-0.018116923257827
6082.4964401842	-0.018166502901911
6082.7432068044	-0.018213494375424
6082.9899734245	-0.018258085627798
6083.2367400447	-0.018300347477414
6083.4835066648	-0.018340309704788
6083.7302732850	-0.018378086807096
6083.9770399051	-0.018413896240048
6084.2238065253	-0.018447944398688
6084.4705731454	-0.018480318363354
6084.7173397656	-0.018511014502795
6084.9641063857	-0.018540068842537
6085.2108730059	-0.018567632538290
6085.4576396260	-0.018593903677138
6085.7044062462	-0.018618997884592
6085.9511728663	-0.018642909166552
6086.1979394864	-0.018665602789186
6086.4447061066	-0.018687129372203
6086.6914727267	-0.018707630732877
6086.9382393469	-0.018727236195268
6087.1850059670	-0.018745969362469
6087.4317725872	-0.018763766301935
6087.6785392073	-0.018780578626865
6087.9253058275	-0.018796445770676
6088.1720724476	-0.018811461677079
6088.4188390678	-0.018825678044769
6088.6656056879	-0.018839050832229
6088.9123723081	-0.018851485248324
6089.1591389282	-0.018862927230701
6089.4059055484	-0.018873400678546
6089.6526721685	-0.018882950108190
6089.8994387887	-0.018891553564508
6090.1462054088	-0.018899105880633
6090.3929720290	-0.018905494273866
6090.6397386491	-0.018910679918955
6090.8865052693	-0.018914687269403
6091.1332718894	-0.018917510474684
6091.3800385096	-0.018919050285402
6091.6268051297	-0.018919163437095
6091.8735717499	-0.018917767752191
6092.1203383700	-0.018914870664015
6092.3671049902	-0.018910480650716
6092.6138716103	-0.018904511920078
6092.8606382305	-0.018896807343240
6093.1074048506	-0.018887255242622
6093.3541714708	-0.018875851786785
6093.6009380909	-0.018862627467500
6093.8477047111	-0.018847531036197
6094.0944713312	-0.018830419120704
6094.3412379514	-0.018811162263373
6094.5880045715	-0.018789730136212
6094.8347711917	-0.018766152509526
6095.0815378118	-0.018740416055505
6095.3283044320	-0.018712431084655
6095.5750710521	-0.018682098719761
6095.8218376723	-0.018649378756732
6096.0686042924	-0.018614273448234
6096.3153709126	-0.018576765694084
6096.5621375327	-0.018536804800242
6096.8089041529	-0.018494353556845
6097.0556707730	-0.018449419819969
6097.3024373932	-0.018402020770830
6097.5492040133	-0.018352126859345
6097.7959706335	-0.018299666077427
6098.0427372536	-0.018244593733473
6098.2895038738	-0.018186948028529
6098.5362704939	-0.018126822248097
6098.7830371141	-0.018064275171888
6099.0298037342	-0.017999270155716
6099.2765703544	-0.017931709776908
6099.5233369745	-0.017861540603249
6099.7701035947	-0.017788827892629
6100.0168702148	-0.017713718185336
6100.2636368350	-0.017636315212109
6100.5104034551	-0.017556592857644
6100.7571700753	-0.017474444521060
6101.0039366954	-0.017389824874204
6101.2507033156	-0.017302829151413
6101.4974699357	-0.017213616976242
6101.7442365559	-0.017122266237939
6101.9910031760	-0.017028726517247
6102.2377697962	-0.016932921824651
6102.4845364163	-0.016834873093863
6102.7313030365	-0.016734695216563
6102.9780696566	-0.016632485890559
6103.2248362768	-0.016528251616739
6103.4716028969	-0.016421951997877
6103.7183695171	-0.016313586479372
6103.9651361372	-0.016203208131378
6104.2119027574	-0.016090863186125
6104.4586693775	-0.015976552871155
6104.7054359977	-0.015860266883987
6104.9522026178	-0.015742028510094
6105.1989692380	-0.015621879647671
6105.4457358581	-0.015499827845247
6105.6925024783	-0.015375834419514
6105.9392690984	-0.015249862220410
6106.1860357186	-0.015121915572656
6106.4328023387	-0.014992017482920
6106.6795689589	-0.014860159374112
6106.9263355790	-0.014726295948730
6107.1731021992	-0.014590390525784
6107.4198688193	-0.014452441406611
6107.6666354395	-0.014312444552421
6107.9134020596	-0.014170340042228
6108.1601686798	-0.014026022287606
6108.4069352999	-0.013879416461044
6108.6537019201	-0.013730531443409
6108.9004685402	-0.013579413808095
6109.1472351604	-0.013426040842974
6109.3940017805	-0.013270272141195
6109.6407684007	-0.013111926636542
6109.8875350208	-0.012950914460708
6110.1343016410	-0.012787281638073
6110.3810682611	-0.012621107723775
6110.6278348813	-0.012452354054374
6110.8746015014	-0.012280825046261
6111.1213681216	-0.012106296786759
6111.3681347417	-0.011928688566750
6111.6149013619	-0.011748093730759
6111.8616679820	-0.011564623515949
6112.1084346022	-0.011378219444633
6112.3552012223	-0.011188638852299
6112.6019678425	-0.010995644205505
6112.8487344626	-0.010799202590154
6113.0955010828	-0.010599475010578
6113.3422677029	-0.010396594466991
6113.5890343231	-0.010190469172187
6113.8358009432	-0.0099808326072607
6114.0825675634	-0.0097674938342306
6114.3293341835	-0.0095505126952864
6114.5761008037	-0.0093301020717604
6114.8228674238	-0.0091063666121062
6115.0696340440	-0.0088791740086290
6115.3164006641	-0.0086483013262501
6115.5631672843	-0.0084136821410835
6115.8099339044	-0.0081754712956963
6116.0567005246	-0.0079338657330071
6116.3034671447	-0.0076889015931810
6116.5502337649	-0.0074404578695582
6116.7970003850	-0.0071884410196958
6117.0437670052	-0.0069329221597599
6117.2905336253	-0.0066740798970151
6117.5373002455	-0.0064120419402723
6117.7840668656	-0.0061468185768779
6118.0308334858	-0.0058783840925764
6118.2776001059	-0.0056067844455654
6118.5243667261	-0.0053321457360643
6118.7711333462	-0.0050546006050276
6119.0178999664	-0.0047742399805005
6119.2646665865	-0.0044911371657349
6119.5114332067	-0.0042053874461359
6119.7581998268	-0.0039171020506694
6120.0049664470	-0.0036263778772412
6120.2517330671	-0.0033333035161386
6120.4984996873	-0.0030380015917245
6120.7452663074	-0.0027406405066012
6120.9920329276	-0.0024413809938883
6121.2387995477	-0.0021403187509004
6121.4855661679	-0.0018375080975979
6121.7323327880	-0.0015330539514474
6121.9790994082	-0.0012271592010212
6122.2258660283	-0.00092005317463220
6122.4726326485	-0.00061187471129147
6122.7193992686	-0.00030265634824593
6122.9661658888	7.5549781754316e-06
6123.2129325089	0.00031857791382972
6123.4596991291	0.00063012962751855
6123.7064657492	0.00094198523994054
6123.9532323694	0.0012540768411185
6124.1999989895	0.0015664085732330
6124.4467656097	0.0018788839728450
6124.6935322298	0.0021912496207195
6124.9402988500	0.0025032201388035
6125.1870654701	0.0028146340454450
6125.4338320903	0.0031254602547495
6125.6805987104	0.0034356583558828
6125.9273653306	0.0037450617590948
6126.1741319507	0.0040534098353781
6126.4208985709	0.0043604761605830
6126.6676651910	0.0046661449282021
6126.9144318112	0.0049703660866812
6127.1611984313	0.0052730533563149
6127.4079650515	0.0055740293395399
6127.6547316716	0.0058730573231001
6127.9014982917	0.0061699215190285
6128.1482649119	0.0064644888456644
6128.3950315320	0.0067567027734594
6128.6417981522	0.0070465067452286
6128.8885647723	0.0073337559972502
6129.1353313925	0.0076182049179015
6129.3820980126	0.0078995993923994
6129.6288646328	0.0081777923291064
6129.8756312529	0.0084527581830490
6130.1223978731	0.0087244800949653
6130.3691644932	0.0089928258797300
6130.6159311134	0.0092575478387003
6130.8626977335	0.0095184048748507
6131.1094643537	0.0097752711714825
6131.3562309738	0.010028119558839
6131.6029975940	0.010276913215216
6131.8497642141	0.010521530777532
6132.0965308343	0.010761792962893
6132.3432974544	0.010997540807059
6132.5900640746	0.011228676194578
6132.8368306947	0.011455137869640
6133.0835973149	0.011676857265755
6133.3303639350	0.011893742787995
6133.5771305552	0.012105697496876
6133.8238971753	0.012312643435562
6134.0706637955	0.012514528582964
6134.3174304156	0.012711311797018
6134.5641970358	0.012902939698448
6134.8109636559	0.013089340030462
6135.0577302761	0.013270446823411
6135.3044968962	0.013446239595666
6135.5512635164	0.013616751840955
6135.7980301365	0.013782025464507
6136.0447967567	0.013942050100955
6136.2915633768	0.014096758606649
6136.5383299970	0.014246099170956
6136.7850966171	0.014390114594000
6137.0318632373	0.014528936643653
6137.2786298574	0.014662688774909
6137.5253964776	0.014791396259527
6137.7721630977	0.014915005405181
6138.0189297179	0.015033499681723
6138.2656963380	0.015146992052275
6138.5124629582	0.015255692233040
6138.7592295783	0.015359778658829
6139.0059961985	0.015459307205288
6139.2527628186	0.015554251927876
6139.4995294388	0.015644636321414
6139.7462960589	0.015730621089378
6139.9930626791	0.015812460388899
6140.2398292992	0.015890371659885
6140.4865959194	0.015964447694134
6140.7333625395	0.016034693867885
6140.9801291597	0.016101150613452
6141.2268957798	0.016163983041844
6141.4736624000	0.016223455376054
6141.7204290201	0.016279816284070
6141.9671956403	0.016333200546411
6142.2139622604	0.016383635555436
6142.4607288806	0.016431146798323
6142.7074955007	0.016475866692234
6142.9542621209	0.016518044248715
6143.2010287410	0.016557940642592
6143.4477953612	0.016595705609740
6143.6945619813	0.016631357175826
6143.9413286015	0.016664892111402
6144.1880952216	0.016696419142872
6144.4348618418	0.016726172989495
6144.6816284619	0.016754386715794
6144.9283950821	0.016781156162970
6145.1751617022	0.016806447216513
6145.4219283224	0.016830241702785
6145.6686949425	0.016852658908669
6145.9154615627	0.016873914092633
6146.1622281828	0.016894161879049
6146.4089948030	0.016913404440373
6146.6557614231	0.016931565307350
6146.9025280433	0.016948635604098
6147.1492946634	0.016964723673825
6147.3960612836	0.016979964243515
6147.6428279037	0.016994406667135
6147.8895945239	0.017008007199648
6148.1363611440	0.017020711416154
6148.3831277642	0.017032515800478
6148.6298943843	0.017043449570886
6148.8766610045	0.017053525267324
6149.1234276246	0.017062724922112
6149.3701942448	0.017071018483589
6149.6169608649	0.017078370601880
6149.8637274851	0.017084731143959
6150.1104941052	0.017090043787735
6150.3572607254	0.017094274464869
6150.6040273455	0.017097412165048
6150.8507939657	0.017099421501528
6151.0975605858	0.017100204443377
6151.3443272060	0.017099637343453
6151.5910938261	0.017097654145205
6151.8378604463	0.017094269683498
6152.0846270664	0.017089496808688
6152.3313936866	0.017083247068747
6152.5781603067	0.017075340945778
6152.8249269269	0.017065630009571
6153.0716935470	0.017054094625108
6153.3184601672	0.017040799630972
6153.5652267873	0.017025751117994
6153.8119934075	0.017008813448908
6154.0587600276	0.016989782192193
6154.3055266478	0.016968537068172
6154.5522932679	0.016945109683225
6154.7990598881	0.016919590896384
6155.0458265082	0.016891974916487
6155.2925931284	0.016862107506406
6155.5393597485	0.016829796772669
6155.7861263687	0.016794969561157
6156.0328929888	0.016757703843896
6156.2796596090	0.016718101113551
6156.5264262291	0.016676140165891
6156.7731928493	0.016631674455582
6157.0199594694	0.016584571364569
6157.2667260896	0.016534831140697
6157.5134927097	0.016482553559854
6157.7602593299	0.016427802051215
6158.0070259500	0.016370528109489
6158.2537925702	0.016310634209206
6158.5005591903	0.016248086825152
6158.7473258105	0.016182946467193
6158.9940924306	0.016115295313596
6159.2408590508	0.016045158936295
6159.4876256709	0.015972504189471
6159.7343922911	0.015897296280515
6159.9811589112	0.015819545585514
6160.2279255314	0.015739308503933
6160.4746921515	0.015656656926944
6160.7214587717	0.015571642629979
6160.9682253918	0.015484275836751
6161.2149920120	0.015394536298867
6161.4617586321	0.015302419262613
6161.7085252523	0.015207977504744
6161.9552918724	0.015111306034463
6162.2020584926	0.015012472869415
6162.4488251127	0.014911472281074
6162.6955917329	0.014808263350828
6162.9423583530	0.014702855304183
6163.1891249732	0.014595336785180
6163.4358915933	0.014485809347312
6163.6826582135	0.014374302042691
6163.9294248336	0.014260766897764
6164.1761914538	0.014145157190742
6164.4229580739	0.014027496688914
6164.6697246941	0.013907867815954
6164.9164913142	0.013786341796459
6165.1632579344	0.013662926663270
6165.4100245545	0.013537575337924
6165.6567911747	0.013410234674417
6165.9035577948	0.013280890771080
6166.1503244150	0.013149577924109
6166.3970910351	0.013016343971119
6166.6438576553	0.012881195726432
6166.8906242754	0.012744073377959
6167.1373908956	0.012604888088818
6167.3841575157	0.012463594262179
6167.6309241359	0.012320218379808
6167.8776907560	0.012174801909095
6168.1244573762	0.012027313552021
6168.3712239963	0.011877632375311
6168.6179906165	0.011725630906165
6168.8647572366	0.011571271209848
6169.1115238568	0.011414604057801
6169.3582904769	0.011255664608918
6169.6050570971	0.011094373918448
6169.8518237172	0.010930554631760
6170.0985903374	0.010764050846090
6170.3453569575	0.010594831289264
6170.5921235776	0.010422966961009
6170.8388901978	0.010248499425259
6171.0856568179	0.010071330733597
6171.3324234381	0.0098912523805488
6171.5791900582	0.0097080926939830
6171.8259566784	0.0095218339937436
6172.0727232985	0.0093325721988285
6172.3194899187	0.0091403548034684
6172.5662565388	0.0089450692557694
6172.8130231590	0.0087465056442649
6173.0597897791	0.0085445270278047
6173.3065563993	0.0083391596835572
6173.5533230194	0.0081305065971593
6173.8000896396	0.0079185880191386
6174.0468562597	0.0077032894820094
6174.2936228799	0.0074844650733513
6174.5403895000	0.0072620661671765
6174.7871561202	0.0070361520983425
6175.0339227403	0.0068067901229848
6175.2806893605	0.0065739740861698
6175.5274559806	0.0063376465731367
6175.7742226008	0.0060977755199530
6176.0209892209	0.0058543859643834
6176.2677558411	0.0056075251633587
6176.5145224612	0.0053572248870442
6176.7612890814	0.0051035096423935
6177.0080557015	0.0048464235894220
6177.2548223217	0.0045860261758938
6177.5015889418	0.0043223624342794
6177.7483555620	0.0040554593034500
6177.9951221821	0.0037853644316979
6178.2418888023	0.0035121777069027
6178.4886554224	0.0032360252787770
6178.7354220426	0.0029569994035508
6178.9821886627	0.0026751390972260
6179.2289552829	0.0023904831870402
6179.4757219030	0.0021031375201277
6179.7224885232	0.0018132738347181
6179.9692551433	0.0015210544620883
6180.2160217635	0.0012265666356228
6180.4627883836	0.00092984514064681
6180.7095550038	0.00063096332720520
6180.9563216239	0.00033009114772773
6181.2030882441	2.7450348938111e-05
6181.4498548642	-0.00027678914409339
6181.6966214844	-0.00058255744775333
6181.9433881045	-0.00088981957001983
6182.1901547247	-0.0011984647031466
6182.4369213448	-0.0015082732092197
6182.6836879650	-0.0018190021185723
6182.9304545851	-0.0021304967105889
6183.1772212053	-0.0024427030961794
6183.4239878254	-0.0027555666977507
6183.6707544456	-0.0030689315046517
6183.9175210657	-0.0033825540145901
6184.1642876859	-0.0036962132742333
6184.4110543060	-0.0040097891078866
6184.6578209262	-0.0043232219453184
6184.9045875463	-0.0046364074683835
6185.1513541665	-0.0049491502804835
6185.3981207866	-0.0052612239316256
6185.6448874068	-0.0055724592412298
6185.8916540269	-0.0058827583466570
6186.1384206471	-0.0061920269729677
6186.3851872672	-0.0065001101984153
6186.6319538874	-0.0068068025800926
6186.8787205075	-0.0071119128259464
6187.1254871277	-0.0074153074259653
6187.3722537478	-0.0077168903460333
6187.6190203680	-0.0080165466113066
6187.8657869881	-0.0083141086734321
6188.1125536083	-0.0086093753985934
6188.3593202284	-0.0089021628495698
6188.6060868486	-0.0091923392987256
6188.8528534687	-0.0094798121367304
6189.0996200889	-0.0097644779244554
6189.3463867090	-0.010046183187081
6189.5931533292	-0.010324736150747
6189.8399199493	-0.010599958761970
6190.0866865695	-0.010871724488618
6190.3334531896	-0.011139942283225
6190.5802198098	-0.011404507658233
6190.8269864299	-0.011665277000745
6191.0737530501	-0.011922089483368
6191.3205196702	-0.012174804950072
6191.5672862904	-0.012423315833420
6191.8140529105	-0.012667530450572
6192.0608195307	-0.012907354115868
6192.3075861508	-0.013142681105636
6192.5543527710	-0.013373390989138
6192.8011193911	-0.013599352978450
6193.0478860113	-0.013820453394506
6193.2946526314	-0.014036632263813
6193.5414192516	-0.014247878398673
6193.7881858717	-0.014454162776792
6194.0349524919	-0.014655376196282
6194.2817191120	-0.014851361328779
6194.5284857322	-0.015042025819607
6194.7752523523	-0.015227405264316
6195.0220189725	-0.015407582317145
6195.2687855926	-0.015582544640123
6195.5155522128	-0.015752159654457
6195.7623188329	-0.015916312497555
6196.0090854531	-0.016075043029435
6196.2558520732	-0.016228503790357
6196.5026186934	-0.016376781281913
6196.7493853135	-0.016519803116446
6196.9961519337	-0.016657453558368
6197.2429185538	-0.016789757702526
6197.4896851740	-0.016916905139258
6197.7364517941	-0.017039084408701
6197.9832184143	-0.017156333721486
6198.2299850344	-0.017268585819250
6198.4767516546	-0.017375840300402
6198.7235182747	-0.017478250108208
6198.9702848949	-0.017576031809423
6199.2170515150	-0.017669326182834
6199.4638181352	-0.017758174632252
6199.7105847553	-0.017842616357135
6199.9573513755	-0.017922773014321
6200.2041179956	-0.017998829821615
6200.4508846158	-0.018070958626523
6200.6976512359	-0.018139280515792
6200.9444178561	-0.018203895217318
6201.1911844762	-0.018264925387357
6201.4379510964	-0.018322525976649
6201.6847177165	-0.018376861548031
6201.9314843367	-0.018428083383593
6202.1782509568	-0.018476326031060
6202.4250175770	-0.018521720672821
6202.6717841971	-0.018564410373991
6202.9185508173	-0.018604550153609
6203.1653174374	-0.018642287267845
6203.4120840576	-0.018677742232979
6203.6588506777	-0.018711019069053
6203.9056172979	-0.018742240296424
6204.1523839180	-0.018771562385676
6204.3991505382	-0.018799141872209
6204.6459171583	-0.018825086381720
6204.8926837785	-0.018849453998855
6205.1394503986	-0.018872308041113
6205.3862170188	-0.018893760116060
6205.6329836389	-0.018913945566400
6205.8797502591	-0.018932963054686
6206.1265168792	-0.018950856417484
6206.3732834994	-0.018967657884883
6206.6200501195	-0.018983429486336
6206.8668167397	-0.018998247374782
6207.1135833598	-0.019012156902978
6207.3603499800	-0.019025165424160
6207.6071166001	-0.019037282536560
6207.8538832203	-0.019048548667065
6208.1006498404	-0.019059009228672
6208.3474164606	-0.019068667134631
6208.5941830807	-0.019077476392223
6208.8409497009	-0.019085387149608
6209.0877163210	-0.019092390172811
6209.3344829412	-0.019098511681981
6209.5812495613	-0.019103764758929
6209.8280161815	-0.019108105317221
6210.0747828016	-0.019111434120717
6210.3215494218	-0.019113646995232
6210.5683160419	-0.019114693359335
6210.8150826621	-0.019114586750931
6211.0618492822	-0.019113344730162
6211.3086159024	-0.019110907610360
6211.5553825225	-0.019107125076608
6211.8021491427	-0.019101841379249
6212.0489157628	-0.019094996167021
6212.2956823829	-0.019086623451214
6212.5424490031	-0.019076738907600
6212.7892156232	-0.019065241284604
6213.0359822434	-0.019051946810066
6213.2827488635	-0.019036720601348
6213.5295154837	-0.019019551008498
6213.7762821038	-0.019000480045915
6214.0230487240	-0.018979475592231
6214.2698153441	-0.018956397470469
6214.5165819643	-0.018931092422034
6214.7633485844	-0.018903500796899
6215.0101152046	-0.018873652274578
6215.2568818247	-0.018841564132666
6215.5036484449	-0.018807164342559
6215.7504150650	-0.018770323227912
6215.9971816852	-0.018730951006696
6216.2439483053	-0.018689051520340
6216.4907149255	-0.018644678020045
6216.7374815456	-0.018597842453931
6216.9842481658	-0.018548473521027
6217.2310147859	-0.018496464748106
6217.4777814061	-0.018441762583720
6217.7245480262	-0.018384405854838
6217.9713146464	-0.018324477303142
6218.2180812665	-0.018262016153875
6218.4648478867	-0.018196979632869
6218.7116145068	-0.018129290569550
6218.9583811270	-0.018058919745926
6219.2051477471	-0.017985918502316
6219.4519143673	-0.017910373049479
6219.6986809874	-0.017832333644962
6219.9454476076	-0.017751791422040
6220.1922142277	-0.017668718796076
6220.4389808479	-0.017583123994181
6220.6857474680	-0.017495063911286
6220.9325140882	-0.017404608883765
6221.1792807083	-0.017311800319562
6221.4260473285	-0.017216643249377
6221.6728139486	-0.017119137634876
6221.9195805688	-0.017019314577484
6222.1663471889	-0.016917240120617
6222.4131138091	-0.016812982087088
6222.6598804292	-0.016706573901927
6222.9066470494	-0.016598014115321
6223.1534136695	-0.016487302610664
6223.4001802897	-0.016374473035577
6223.6469469098	-0.016259584697958
6223.8937135300	-0.016142684757552
6224.1404801501	-0.016023786210053
6224.3872467703	-0.015902885492160
6224.6340133904	-0.015779993597384
6224.8807800106	-0.015655140941304
6225.1275466307	-0.015528353708613
6225.3743132509	-0.015399634937833
6225.6210798710	-0.015268971656726
6225.8678464912	-0.015136353444414
6226.1146131113	-0.015001779820320
6226.3613797315	-0.014865256352047
6226.6081463516	-0.014726790051407
6226.8549129718	-0.014586380304579
6227.1016795919	-0.014443999350442
6227.3484462121	-0.014299583030330
6227.5952128322	-0.014153061677497
6227.8419794524	-0.014004414130001
6228.0887460725	-0.013853677159748
6228.3355126927	-0.013700876124317
6228.5822793128	-0.013545944159238
6228.8290459330	-0.013388734962025
6229.0758125531	-0.013229133200421
6229.3225791733	-0.013067137755468
6229.5693457934	-0.012902809964952
6229.8161124136	-0.012736140523833
6230.0628790337	-0.012566995421370
6230.3096456539	-0.012395208878161
6230.5564122740	-0.012220709833149
6230.8031788942	-0.012043528758691
6231.0499455143	-0.011863683446586
6231.2967121345	-0.011681089336499
6231.5434787546	-0.011495598626067
6231.7902453748	-0.011307107538603
6232.0370119949	-0.011115597671906
6232.2837786151	-0.010921075128169
6232.5305452352	-0.010723497424689
6232.7773118554	-0.010522774677145
6233.0240784755	-0.010318825342700
6233.2708450957	-0.010111607584213
6233.5176117158	-0.0099010976478706
6233.7643783360	-0.0096872594353429
6234.0111449561	-0.0094700481887062
6234.2579115763	-0.0092494347956247
6234.5046781964	-0.0090254109791236
6234.7514448166	-0.0087979676722427
6234.9982114367	-0.0085670770176512
6235.2449780569	-0.0083327035113267
6235.4917446770	-0.0080948340374367
6235.7385112972	-0.0078534939477357
6235.9852779173	-0.0076087289387468
6236.2320445375	-0.0073605671123112
6236.4788111576	-0.0071090009937273
6236.7255777778	-0.0068540164669498
6236.9723443979	-0.0065956455685327
6237.2191110181	-0.0063339817333070
6237.4658776382	-0.0060691264767598
6237.7126442584	-0.0058011199864643
6237.9594108785	-0.0055299451665645
6238.2061774987	-0.0052556179944721
6238.4529441188	-0.0049782627014190
6238.6997107390	-0.0046980686889395
6238.9464773591	-0.0044151640393328
6239.1932439793	-0.0041295556364365
6239.4400105994	-0.0038412196944433
6239.6867772196	-0.0035502431737349
6239.9335438397	-0.0032568445304166
6240.1803104599	-0.0029612438404514
6240.4270770800	-0.0026635379059485
6240.6738437002	-0.0023637309091661
6240.9206103203	-0.0020618786119407
6241.1673769405	-0.0017581658975414
6241.4141435606	-0.0014528260214623
6241.6609101808	-0.0011460091813523
6241.9076768009	-0.00083776590758288
6242.1544434211	-0.00052816060615093
6242.4012100412	-0.00021736788142316
6242.6479766614	9.4368509290953e-05
6242.8947432815	0.00040685958743575
6243.1415099017	0.00072002355065024
6243.3882765218	0.0010338057676806
6243.6350431420	0.0013480684778219
6243.8818097621	0.0016625833870217
6244.1285763823	0.0019771294565365
6244.3753430024	0.0022915724810135
6244.6221096226	0.0026058334318102
6244.8688762427	0.0029197930262505
6245.1156428629	0.0032332541222493
6245.3624094830	0.0035460046156263
6245.6091761032	0.0038578958512893
6245.8559427233	0.0041688354195695
6246.1027093435	0.0044787054414097
6246.3494759636	0.0047873135846274
6246.5962425838	0.0050944417586387
6246.8430092039	0.0053999308819457
6247.0897758241	0.0057036916987103
6247.3365424442	0.0060056251553932
6247.5833090644	0.0063055531967053
6247.8300756845	0.0066032506687104
6248.0768423047	0.0068985409943237
6248.3236089248	0.0071913344467028
6248.5703755450	0.0074815574032458
6248.8171421651	0.0077690588331104
6249.0639087853	0.0080536122418658
6249.3106754054	0.0083350143206571
6249.5574420256	0.0086131603761921
6249.8042086457	0.0088880029084770
6250.0509752659	0.0091594423118635
6250.2977418860	0.0094272822087104
6250.5445085062	0.0096913038526738
6250.7912751263	0.0099513700562967
6251.0380417465	0.010207434066217
6251.2848083666	0.010459443997293
6251.5315749868	0.010707258813592
6251.7783416069	0.010950677085399
6252.0251082271	0.011189543661979
6252.2718748472	0.011423805466143
6252.5186414674	0.011653448607167
6252.7654080875	0.011878392665317
6253.0121747077	0.012098471846763
6253.2589413278	0.012313529142608
6253.5057079480	0.012523510421668
6253.7524745681	0.012728440801549
6253.9992411883	0.012928307692675
6254.2460078084	0.013122993816391
6254.4927744285	0.013312348463386
6254.7395410487	0.013496315202545
6254.9863076688	0.013674957967394
6255.2330742890	0.013848347552126
6255.4798409091	0.014016444904890
6255.7266075293	0.014179126543791
6255.9733741494	0.014336322914812
6256.2201407696	0.014488099429506
6256.4669073897	0.014634582608198
6256.7136740099	0.014775828740370
6256.9604406300	0.014911799890005
6257.2072072502	0.015042467944997
6257.4539738703	0.015167903531480
6257.7007404905	0.015288236657025
6257.9475071106	0.015403552550490
6258.1942737308	0.015513869239445
6258.4410403509	0.015619225079398
6258.6878069711	0.015719751097613
6258.9345735912	0.015815624240483
6259.1813402114	0.015906961655900
6259.4281068315	0.015993798269948
6259.6748734517	0.016076179852239
6259.9216400718	0.016154251063431
6260.1684066920	0.016228225333699
