Frequency [GHz]	Zx real [Ohm/m]	Zy real [Ohm/m]
5.008407989848212921e-07	3.521508219018162927e+05	7.672862690169693669e+05
5.172657387216018967e-07	3.601991911348516587e+05	7.865238984775432618e+05
5.342293299538352136e-07	3.684969926432995708e+05	8.063660587790282443e+05
5.517492376129122323e-07	3.770669183277337579e+05	8.268589374082935974e+05
5.698437059469141914e-07	3.859178924275545869e+05	8.480238744984539226e+05
5.885315775191450570e-07	3.950591318502002978e+05	8.698829100265669404e+05
6.078323128297229089e-07	4.045001557691186317e+05	8.924588067648310680e+05
6.277660105806500796e-07	4.142507955364984227e+05	9.157750739844567142e+05
6.483534286054720147e-07	4.236372760235931491e+05	9.385820306679429486e+05
6.696160054853222944e-07	4.332020013359894510e+05	9.618955611482176464e+05
6.915758828738524922e-07	4.430803992508838419e+05	9.859736526106764795e+05
7.142559285543126448e-07	4.532827565771859954e+05	1.010841378627766506e+06
7.376797602527731619e-07	4.638196974769455846e+05	1.036524635053021135e+06
7.618717702322991504e-07	4.747021945287585841e+05	1.063050166987547651e+06
7.868571506936852863e-07	4.859415801539949607e+05	1.090445596630875487e+06
8.126619200091945450e-07	4.968531515679122531e+05	1.117406895305553684e+06
8.393129498166364485e-07	5.078294683471207391e+05	1.144691549496230436e+06
8.668379930019773693e-07	5.191657504925607936e+05	1.172870996606591390e+06
8.952657125996391396e-07	5.308738029719182523e+05	1.201974581130561186e+06
9.246257116405743783e-07	5.429658178936295444e+05	1.232032609906876227e+06
9.549485639791965964e-07	5.554543872030579951e+05	1.263076383678921498e+06
9.862658461312820294e-07	5.683525157950404100e+05	1.295138229689573636e+06
1.018610170155975315e-06	5.809930738515228732e+05	1.326911395918511553e+06
1.052015217616159169e-06	5.935294558904377045e+05	1.358705108261473477e+06
1.086515774652537176e-06	6.064769652175514493e+05	1.391541486877429299e+06
1.122147768207980340e-06	6.198490846420668531e+05	1.425454725727286655e+06
1.158948303439811928e-06	6.336597391382975038e+05	1.460480140153728658e+06
1.196955702359042833e-06	6.479233103463564767e+05	1.496654203656633617e+06
1.236209543736769070e-06	6.626546515483914409e+05	1.534014585874537472e+06
1.276750704319264407e-06	6.772439780742130242e+05	1.571331205190178473e+06
1.318621401394748678e-06	6.914889969916098053e+05	1.608201431599854026e+06
1.361865236756082925e-06	7.062011774855828844e+05	1.646280807200426003e+06
1.406527242105236574e-06	7.213958399947981816e+05	1.685608985715457005e+06
1.452653925946781372e-06	7.370888073876030976e+05	1.726226921301752096e+06
1.500293322019216825e-06	7.532964214390668785e+05	1.768176911196697736e+06
1.549495039314631713e-06	7.700355598483951762e+05	1.811502639764253981e+06
1.600310313738701654e-06	7.868073550738528138e+05	1.855167002351907548e+06
1.652792061464893799e-06	8.029048642946871696e+05	1.897697025905728806e+06
1.706994934038407828e-06	8.195302870149825467e+05	1.941621810180506669e+06
1.762975375287203917e-06	8.367009360164282843e+05	1.986987095980170881e+06
1.820791680099462520e-06	8.544346918487518560e+05	2.033840124166064896e+06
1.880504055128583443e-06	8.727500214495128021e+05	2.082229684850906255e+06
1.942174681489024486e-06	8.916659973745365860e+05	2.132206168206079397e+06
2.005867779508234000e-06	9.108647276988872327e+05	2.183089868028136436e+06
2.071649675602067297e-06	9.289477878027822590e+05	2.231859257438037544e+06
2.139588871343421664e-06	9.476238770150596974e+05	2.282228025899489410e+06
2.209756114795903333e-06	9.669124435663484037e+05	2.334248624619723298e+06
2.282224474186896537e-06	9.868335734867862193e+05	2.387975224929247051e+06
2.357069413996727979e-06	1.007408011522488785e+06	2.443463774692841806e+06
2.434368873543112862e-06	1.028657182737955125e+06	2.500772056570504792e+06
2.514203348142796913e-06	1.050533464356254088e+06	2.559803209921308793e+06
2.596655972934872394e-06	1.070716986870839959e+06	2.615361187683352269e+06
2.681812609453013329e-06	1.091562422595471144e+06	2.672741174432057422e+06
2.769761935036891063e-06	1.113091478796426207e+06	2.732002922463702969e+06
2.860595535175745131e-06	1.135326574623959605e+06	2.793208143635094631e+06
2.954407998880380251e-06	1.158290864458348136e+06	2.856420573626838624e+06
3.051297017182871440e-06	1.182008262021565810e+06	2.921706038314111065e+06
3.151363484866476280e-06	1.206503465279682772e+06	2.989132522314002737e+06
3.254711605531848180e-06	1.229184580345011083e+06	3.052682409161524381e+06
3.361449000108768764e-06	1.252290330493790330e+06	3.117574000864619855e+06
3.471686818926559579e-06	1.276153827524483204e+06	3.184593694921407383e+06
3.585539857459816780e-06	1.300799921542948112e+06	3.253811281878082082e+06
3.703126675869923221e-06	1.326254277607596247e+06	3.325298841043073218e+06
3.824569722466998750e-06	1.352543402455555508e+06	3.399130815546425059e+06
3.949995461220647668e-06	1.379694672105287667e+06	3.475384089860660955e+06
4.079534503452449404e-06	1.405129412353471154e+06	3.547850164495117962e+06
4.213321743847289341e-06	1.430548505298899719e+06	3.620643110001721885e+06
4.351496500925044872e-06	1.456801210583094740e+06	3.695823280641801190e+06
4.494202662119142613e-06	1.483914866299234331e+06	3.773468964823648799e+06
4.641588833612781958e-06	1.511917707085927250e+06	3.853661018402902409e+06
4.793808495089106764e-06	1.540838893529186724e+06	3.936482948881312273e+06
4.951020159556351225e-06	1.570708542528633261e+06	4.022021002366778441e+06
5.113387538414320594e-06	1.599060829181170790e+06	4.104117689928559121e+06
5.281079711934330620e-06	1.626797078532455722e+06	4.185039484171581920e+06
5.454271305329836335e-06	1.655442930745653110e+06	4.268615086963204667e+06
5.633142670601352205e-06	1.685028216002770234e+06	4.354931529243338853e+06
5.817880074344935696e-06	1.715583742758641951e+06	4.444078696108253673e+06
6.008675891719681185e-06	1.747141329823113279e+06	4.536149420411830768e+06
6.205728806776500758e-06	1.779733839495374588e+06	4.631239579436532222e+06
6.409244019356456972e-06	1.811133661261057947e+06	4.723581843521038070e+06
6.619433458774388568e-06	1.841129697964404710e+06	4.812639979999948293e+06
6.836516004510238809e-06	1.872109446650071070e+06	4.904618754189891741e+06
7.060717714137765353e-06	1.904105167888797820e+06	4.999613947621621192e+06
7.292272058728313350e-06	1.937150180228104582e+06	5.097724482955540530e+06
7.531420165974376510e-06	1.971278894888337236e+06	5.199052526994159445e+06
7.778411071286482598e-06	2.006526851596588269e+06	5.303703597072890028e+06
8.033501977124735881e-06	2.041056696336735040e+06	5.406750503319128416e+06
8.296958520834915102e-06	2.073181887159460224e+06	5.503671672869220376e+06
8.569055051268345481e-06	2.106360615003059618e+06	5.603771346191971563e+06
8.850074914473438512e-06	2.140627430331704207e+06	5.707153761466525495e+06
9.140310748756224233e-06	2.176018016682765447e+06	5.813926575335134752e+06
9.440064789417603028e-06	2.212569227825666778e+06	5.924200975010803901e+06
9.749649183484097127e-06	2.250319126139312051e+06	6.038091794061360881e+06
1.006938631476026946e-05	2.287998503086382523e+06	6.152079975194499828e+06
1.039960913954120295e-05	2.322037502291497774e+06	6.256251012214636430e+06
1.074066153333432437e-05	2.357192801350331400e+06	6.363838310467561707e+06
1.109289864895222712e-05	2.393501009017331991e+06	6.474953905324582942e+06
1.145668728634872662e-05	2.430999934621230233e+06	6.589713506326954812e+06
1.183240627458378028e-05	2.469728627437554300e+06	6.708236617679318413e+06
1.222044686631488820e-05	2.509727417352363933e+06	6.830646662694689818e+06
1.262121314522546164e-05	2.550495739874054678e+06	6.955515008893379942e+06
1.303512244681508904e-05	2.586138664516352583e+06	7.065932043715869077e+06
1.346260579298911035e-05	2.622950489317101892e+06	7.179970175594649278e+06
1.390410834090069648e-05	2.660969548043636605e+06	7.297748157436922193e+06
1.436008984651260800e-05	2.700235431608921848e+06	7.419388636619677767e+06
1.483102514336102853e-05	2.740789029299288522e+06	7.545018282707715407e+06
1.531740463702079875e-05	2.782672571354262531e+06	7.674767919360292144e+06
1.581973481578601704e-05	2.825929672942745965e+06	7.808772660563471727e+06
1.633853877809860416e-05	2.863206323171648197e+06	7.925310053257422522e+06
1.687435677727375848e-05	2.901249747693117242e+06	8.044322791118767112e+06
1.742774678408917511e-05	2.940540796123043634e+06	8.167238519813207909e+06
1.799928506782476860e-05	2.981120383953047451e+06	8.294185236878813244e+06
